#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 03 16 50 226  4.2  4.9  1.47 17.39  8.25 259 1023.0  13.9  14.0 999.0 99.0 99.00
2012 01 03 17 50 305  1.3  2.0  1.60 16.00  8.40 254 1023.8  14.1  14.1 999.0 99.0 99.00
2012 01 03 18 50 241  1.8  2.3  1.71 16.00  8.48 264 1023.5  14.3  14.3 999.0 99.0 99.00
2012 01 03 19 50 238  3.6  4.6  1.80 17.39  9.11 257 1022.7  14.2  14.5 999.0 99.0 99.00
2012 01 03 20 50 229  4.2  5.0  2.16 16.00 10.16 255 1021.9  14.4  14.7 999.0 99.0 99.00
2012 01 03 21 50 251  3.8  5.2  2.24 14.81 10.19 267 1021.5  14.6  14.8 999.0 99.0 99.00
2012 01 03 22 50 243  4.2  5.0  2.39 14.81 10.66 262 1021.4  14.5  14.9 999.0 99.0 99.00
2012 01 03 23 50 244  4.5  5.8  2.37 16.00 10.29 267 1021.5  14.3  14.9 999.0 99.0 99.00
2012 01 04 00 50 233  4.6  6.0  2.16 16.00  9.40 262 1021.8  14.2  14.8 999.0 99.0 99.00
2012 01 04 01 50 232  6.0  7.4  2.51 16.00  9.83 251 1021.9  14.0  14.6 999.0 99.0 99.00
2012 01 04 02 50 237  5.5  6.8  2.38 16.00  8.97 256 1022.1  14.1  14.5 999.0 99.0 99.00
2012 01 04 03 50 241  4.0  4.9  2.42 14.81  9.75 256 1022.4  14.2  14.4 999.0 99.0 99.00
2012 01 04 04 50 276  2.9  3.8  2.16 16.00  9.34 280 1023.2  14.1  14.3 999.0 99.0 99.00
2012 01 04 05 50 331  1.6  2.3  2.58 14.81 10.29 265 1023.6  14.1  14.3 999.0 99.0 99.00
2012 01 04 06 50 218  2.5  3.8  2.29 14.81 10.16 274 1023.7  14.1  14.2 999.0 99.0 99.00
2012 01 04 07 50 236  1.3  2.3  2.20 16.00 10.05 268 1023.3  13.9  14.2 999.0 99.0 99.00
2012 01 04 08 50 190  1.3  1.7  1.92 14.81  9.15 262 1023.3  13.8  14.1 999.0 99.0 99.00
2012 01 04 09 50 199  2.5  3.1  1.88 14.81  9.18 252 1023.3  13.9  14.1 999.0 99.0 99.00
2012 01 04 10 50 251  2.1  3.0  2.15 14.81  9.71 255 1023.1  14.0  14.1 999.0 99.0 99.00
2012 01 04 11 50 337  1.9  2.8  2.07 14.81  9.94 267 1022.7  13.8  14.1 999.0 99.0 99.00
2012 01 04 12 50 296  0.9  1.7  2.15 13.79  9.97 267 1022.8  13.6  14.0 999.0 99.0 99.00
2012 01 04 13 50 267  1.0  1.7  2.15 14.81 10.59 266 1023.2  13.5  14.0 999.0 99.0 99.00
2012 01 04 14 50 318  0.4  1.0  1.74 14.81  9.49 261 1023.7  13.6  14.0 999.0 99.0 99.00
2012 01 04 15 50 206  0.1  0.6  1.82 12.90  9.91 281 1024.4  14.4  13.9 999.0 99.0 99.00
2012 01 04 16 50 221  1.2  1.7  1.89 13.79 10.34 260 1025.1  14.2  14.0 999.0 99.0 99.00
2012 01 04 17 50 232  2.1  2.7  1.70 13.79  9.88 240 1025.3  14.2  14.1 999.0 99.0 99.00
2012 01 04 18 50 269  2.5  3.5  1.52 13.79  9.51 254 1025.0  14.2  14.2 999.0 99.0 99.00
2012 01 04 19 50 256  2.9  3.8  1.44 10.81  9.02 270 1024.1  14.3  14.4 999.0 99.0 99.00
2012 01 04 20 50 250  4.3  5.1  1.48 12.90  9.58 265 1023.3  14.4  14.6 999.0 99.0 99.00
2012 01 04 21 50 251  5.2  6.2  1.43 13.79  9.46 268 1022.7  14.4  14.7 999.0 99.0 99.00
2012 01 04 22 50 260  4.9  5.9  1.39 12.90  8.56 252 1022.5  14.7  14.8 999.0 99.0 99.00
2012 01 04 23 50 254  4.3  5.1  1.65 13.79  9.46 264 1022.3  14.7  14.8 999.0 99.0 99.00
2012 01 05 00 50 250  3.9  5.1  1.38 13.79  8.30 253 1022.5  14.6  14.7 999.0 99.0 99.00
2012 01 05 01 50 248  3.3  4.1  1.43 12.90  8.10 259 1022.6  14.5  14.6 999.0 99.0 99.00
2012 01 05 02 50 240  4.2  5.0  1.44 12.90  8.12 255 1022.6  14.3  14.4 999.0 99.0 99.00
2012 01 05 03 50 227  4.4  5.4  1.31 11.43  7.77 259 1022.5  14.3  14.3 999.0 99.0 99.00
2012 01 05 04 50 237  5.3  6.2  1.45 12.90  8.29 267 1022.8  14.3  14.3 999.0 99.0 99.00
2012 01 05 05 50 230  4.0  4.8  1.42 12.90  7.89 265 1022.9  14.2  14.3 999.0 99.0 99.00
2012 01 05 06 50 228  4.0  4.7  1.32 12.12  7.57 247 1022.7  14.1  14.2 999.0 99.0 99.00
2012 01 05 07 50 221  3.8  4.7  1.33 12.90  7.76 246 1022.2  14.0  14.2 999.0 99.0 99.00
2012 01 05 08 50 229  4.4  5.5  1.60 12.90  8.41 262 1022.0  13.9  14.2 999.0 99.0 99.00
2012 01 05 09 50 246  4.5  5.9  1.52 11.43  7.88 257 1022.0  13.9  14.1 999.0 99.0 99.00
2012 01 05 10 50 229  3.5  4.0  1.57 12.90  8.48 262 1021.9  13.8  14.1 999.0 99.0 99.00
2012 01 05 11 50 238  3.0  4.0  1.53 12.90  8.59 261 1021.3  13.8  14.1 999.0 99.0 99.00
2012 01 05 12 50 263  1.6  2.2  1.65 13.79  8.89 266 1021.0  13.6  14.0 999.0 99.0 99.00
2012 01 05 13 50 267  2.1  2.8  1.65 12.90  8.87 277 1020.9  13.6  14.0 999.0 99.0 99.00
2012 01 05 14 50 282  1.5  2.3  1.84 12.90  9.22 265 1021.2  13.6  14.0 999.0 99.0 99.00
2012 01 05 15 50 227  2.5  3.3  2.05 12.90  9.42 273 1021.4  13.9  14.0 999.0 99.0 99.00
2012 01 05 16 50 231  1.5  2.2  1.72 13.79  8.61 267 1021.6  14.3  14.1 999.0 99.0 99.00
2012 01 05 17 50 227  1.9  2.5  1.84 13.79  8.62 266 1021.6  14.3  14.2 999.0 99.0 99.00
2012 01 05 18 50 261  1.7  2.5  2.11 12.90  9.71 268 1021.0  14.5  14.4 999.0 99.0 99.00
2012 01 05 19 50 248  2.6  3.3  1.92 13.79  9.27 272 1019.7  14.6  14.7 999.0 99.0 99.00
2012 01 05 20 50 264  3.6  4.6  1.95 12.90  9.85 269 1018.6  14.6  14.9 999.0 99.0 99.00
2012 01 05 21 50 267  3.1  4.0  2.22 12.90 10.21 274 1018.0  14.7  15.0 999.0 99.0 99.00
2012 01 05 22 50 231  3.2  4.3  2.15 13.79 10.19 253 1017.3  15.2  15.1 999.0 99.0 99.00
2012 01 05 23 50 227  4.5  5.4  2.10 13.79  9.87 271 1016.9  15.0  15.1 999.0 99.0 99.00
2012 01 06 00 50 221  3.9  5.1  2.15 12.90  9.65 259 1016.2  15.2  15.0 999.0 99.0 99.00
2012 01 06 01 50 229  4.4  5.6  2.38 12.90  9.67 255 1016.1  15.1  14.9 999.0 99.0 99.00
2012 01 06 02 50 274  3.1  3.9  2.42 13.79  9.02 275 1016.0  15.5  14.7 999.0 99.0 99.00
2012 01 06 03 50 330  2.7  3.3  2.57 12.90  9.43 272 1016.1  14.9  14.6 999.0 99.0 99.00
2012 01 06 04 50 360  3.2  4.3  2.44 14.81  9.41 274 1016.3  16.0  14.5 999.0 99.0 99.00
2012 01 06 05 50 175  0.8  1.8  2.55 16.00  9.34 281 1016.4  15.8  14.5 999.0 99.0 99.00
2012 01 06 06 50 313  2.6  4.4  2.70 13.79  9.53 275 1016.0  15.5  14.4 999.0 99.0 99.00
2012 01 06 07 50 335  2.1  3.1  2.71 16.00  9.49 285 1015.5  14.5  14.4 999.0 99.0 99.00
2012 01 06 08 50 292  3.6  4.5  2.63 16.00  9.50 268 1015.2  16.2  14.4 999.0 99.0 99.00
2012 01 06 09 50 271  3.1  4.6  2.84 13.79  9.79 265 1015.3  16.3  14.3 999.0 99.0 99.00
2012 01 06 10 50 297  5.6  8.1  2.63 16.00  9.16 275 1015.3  16.1  14.3 999.0 99.0 99.00
2012 01 06 11 50 284  7.6  9.2  3.09 16.00  9.78 266 1014.7  15.3  14.3 999.0 99.0 99.00
2012 01 06 12 50 287  5.9  7.2  3.13 17.39  9.55 286 1014.6  15.3  14.3 999.0 99.0 99.00
2012 01 06 13 50 282  4.0  5.4  3.34 16.00  9.63 273 1015.2  15.1  14.2 999.0 99.0 99.00
2012 01 06 14 50 263  6.8  8.3  3.61 16.00  9.90 263 1015.1  14.2  14.2 999.0 99.0 99.00
2012 01 06 15 50 240  5.6  7.7  3.43 17.39  9.58 265 1015.7  14.4  14.2 999.0 99.0 99.00
2012 01 06 16 50 259  6.5  8.0  3.15 16.00  8.81 276 1016.6  14.4  14.2 999.0 99.0 99.00
2012 01 06 17 50 277  9.6 11.9 99.00 99.00 99.00 999 1016.7  14.1  14.3 999.0 99.0 99.00
2012 01 06 18 50 274  9.3 11.6  2.75 14.81  7.77 265 1016.3  14.2  14.3 999.0 99.0 99.00
2012 01 06 19 50 276 10.2 12.8  2.97 17.39  7.98 277 1015.3  14.5  14.3 999.0 99.0 99.00
2012 01 06 20 50 278 10.0 12.5  2.82 14.81  7.71 266 1014.5  14.7  14.3 999.0 99.0 99.00
2012 01 06 21 50 276  9.2 10.9  2.93 16.00  7.60 261 1014.0  14.8  14.4 999.0 99.0 99.00
2012 01 06 22 50 258  7.3  9.2  3.05 17.39  8.31 258 1013.8  15.0  14.4 999.0 99.0 99.00
2012 01 06 23 50 256  8.4 10.4  2.86 17.39  7.96 267 1013.9  14.2  14.4 999.0 99.0 99.00
2012 01 07 00 50 265  6.7  9.0  2.82 16.00  8.05 266 1013.7  15.0  14.4 999.0 99.0 99.00
2012 01 07 01 50 288  6.1  7.7  2.46 16.00  7.40 289 1013.7  14.5  14.3 999.0 99.0 99.00
2012 01 07 02 50  45  1.9  2.8  2.61 16.00  8.30 272 1014.1  14.3  14.3 999.0 99.0 99.00
2012 01 07 03 50 278  1.9 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 01 07 04 50  41  0.7  1.7  2.59 14.81  8.48 279 1014.7  14.0  14.1 999.0 99.0 99.00
2012 01 07 05 50  50  2.6  4.0  2.75 14.81  8.78 287 1015.0  13.8  14.1 999.0 99.0 99.00
2012 01 07 06 50  34  1.8  2.8  2.44 12.90  8.87 272 1015.1  13.8  14.0 999.0 99.0 99.00
2012 01 07 07 50  18  1.7  2.5  2.50 13.79  8.70 275 1015.0  13.6  14.0 999.0 99.0 99.00
2012 01 07 08 50  34  1.7  2.6  2.68 16.00  9.25 259 1014.9  13.6  14.0 999.0 99.0 99.00
2012 01 07 09 50  39  2.5  3.7  2.45 14.81  8.89 267 1015.1  12.6  14.0 999.0 99.0 99.00
2012 01 07 10 50  43  1.9  3.9  2.37 12.90  8.99 279 1014.9  12.9  14.1 999.0 99.0 99.00
2012 01 07 11 50  68  1.6  3.0  2.41 14.81  9.30 258 1014.7  12.6  14.1 999.0 99.0 99.00
2012 01 07 12 50  71  1.3  3.0  2.24 16.00  8.78 274 1014.6  12.3  14.1 999.0 99.0 99.00
2012 01 07 13 50  40  2.6  3.8  2.13 14.81  8.36 275 1015.1  12.5  14.1 999.0 99.0 99.00
2012 01 07 14 50  51  2.8  4.0  2.11 12.90  8.71 271 1015.5  11.3  14.1 999.0 99.0 99.00
2012 01 07 15 50  93  2.2  3.4  2.19 14.81  8.90 283 1016.1  11.1  14.1 999.0 99.0 99.00
2012 01 07 16 50 141  1.3  2.7  2.22 13.79  8.82 290 1017.1  10.6  14.1 999.0 99.0 99.00
2012 01 07 17 50 193  0.6  2.1  2.13 14.81  9.18 283 1017.4  10.9  14.1 999.0 99.0 99.00
2012 01 07 18 50 183  0.7  2.3  2.01 13.79  8.82 279 1017.4  11.1  14.1 999.0 99.0 99.00
2012 01 07 19 50 231  1.6  2.6  1.79 16.00  8.61 280 1016.4  11.4  14.2 999.0 99.0 99.00
2012 01 07 20 50 242  1.0  2.7  1.82 12.12  8.75 261 1015.8  10.8  14.3 999.0 99.0 99.00
2012 01 07 21 50 211  2.9  4.0  1.75 14.81  8.54 264 1014.8  11.3  14.4 999.0 99.0 99.00
2012 01 07 22 50 185  0.3  1.2  1.77 14.81  8.55 258 1014.9  11.6  14.5 999.0 99.0 99.00
2012 01 07 23 50  89  2.5  3.4  1.80 11.43  8.46 274 1015.0  11.5  14.6 999.0 99.0 99.00
2012 01 08 00 50 113  2.3  3.0  1.75 10.81  8.15 281 1015.2  12.3  14.6 999.0 99.0 99.00
2012 01 08 01 50  78  2.4  3.2  1.76 10.81  8.20 276 1015.6  13.2  14.5 999.0 99.0 99.00
2012 01 08 02 50  91  2.1  2.8  1.73 12.90  7.86 274 1016.0  13.2  14.4 999.0 99.0 99.00
2012 01 08 03 50 295  0.5  1.2  1.72 12.90  7.53 287 1016.2  13.3  14.3 999.0 99.0 99.00
2012 01 08 04 50 323  2.2  2.9  1.75 12.90  7.64 263 1017.0  13.3  14.2 999.0 99.0 99.00
2012 01 08 05 50 323  1.2  2.0  1.77 12.90  8.08 284 1017.5  13.3  14.1 999.0 99.0 99.00
2012 01 08 06 50 334  1.4  1.8  1.56 13.79  7.46 276 1017.8  13.3  14.1 999.0 99.0 99.00
2012 01 08 07 50 258  0.6  1.3  1.56 11.43  8.10 277 1018.0  13.4  14.1 999.0 99.0 99.00
2012 01 08 08 50 176  0.4  1.0  1.39 12.90  7.94 289 1018.3  13.3  14.1 999.0 99.0 99.00
2012 01 08 09 50 267  1.1  1.9 99.00 99.00 99.00 999 1018.5  13.4  14.1 999.0 99.0 99.00
2012 01 08 10 50 331  2.0  2.5  1.34 12.12  7.56 246 1019.0  13.3  14.0 999.0 99.0 99.00
2012 01 08 11 50  13  2.2  2.5  1.29 12.12  7.72 284 1018.9  12.3  14.0 999.0 99.0 99.00
2012 01 08 12 50 313  0.3  0.6  1.18 12.90  7.63 277 1018.8  13.1  14.0 999.0 99.0 99.00
2012 01 08 13 50  99  0.2  0.5  1.17 12.90  7.33 260 1019.3  13.3  14.0 999.0 99.0 99.00
2012 01 08 14 50  31  1.6  2.0  1.29 12.90  7.82 253 1019.9  13.4  14.0 999.0 99.0 99.00
2012 01 08 15 50  35  1.7  2.1  1.24 10.81  7.29 272 1020.5  13.8  13.9 999.0 99.0 99.00
2012 01 08 16 50  71  0.5  1.2  1.31 11.43  7.58 240 1021.8  14.4  13.9 999.0 99.0 99.00
2012 01 08 17 50 184  1.0  1.5  1.29 12.12  7.38 288 1022.2  14.5  14.1 999.0 99.0 99.00
2012 01 08 18 50 329  1.1  1.7  1.30 13.79  7.56 271 1022.4  14.4  14.3 999.0 99.0 99.00
2012 01 08 19 50 260  1.0  1.4  1.25 12.90  7.14 248 1021.9  15.2  14.6 999.0 99.0 99.00
2012 01 08 20 50 312  1.7  2.3  1.13 10.81  6.87 261 1021.1  15.0  15.0 999.0 99.0 99.00
2012 01 08 21 50 302  2.7  3.3  1.13 11.43  7.23 261 1020.9  15.1  15.2 999.0 99.0 99.00
2012 01 08 22 50 335  2.5  3.1  1.22 11.43  7.58 290 1020.6  14.9  15.3 999.0 99.0 99.00
2012 01 08 23 50 304  3.1  4.4  1.13 11.43  7.42 258 1020.5  15.2  15.3 999.0 99.0 99.00
2012 01 09 00 50 286  1.5  1.9  1.10 12.12  7.59 268 1020.3  15.2  15.2 999.0 99.0 99.00
2012 01 09 01 50 192  1.3  2.0  1.16 12.12  7.69 269 1020.3  15.0  15.1 999.0 99.0 99.00
2012 01 09 02 50 177  2.1  2.6  1.11 11.43  7.49 276 1020.4  14.7  14.9 999.0 99.0 99.00
2012 01 09 03 50 244  3.2  3.8  1.14 12.90  7.92 275 1021.0  14.9  14.7 999.0 99.0 99.00
2012 01 09 04 50  38  2.6  3.1  1.07 12.90  7.54 279 1021.5  14.4  14.5 999.0 99.0 99.00
2012 01 09 05 50  86  2.4  2.9  1.04 12.12  6.67 282 1021.6  14.1  14.4 999.0 99.0 99.00
2012 01 09 06 50 116  0.9  1.3  1.02 12.12  6.54 303 1021.9  14.0  14.3 999.0 99.0 99.00
2012 01 09 07 50 354  0.5  0.8  1.03 12.12  6.72 260 1022.1  13.8  14.2 999.0 99.0 99.00
2012 01 09 08 50 347  1.0  1.4  1.05 12.90  7.37 269 1022.2  14.1  14.1 999.0 99.0 99.00
2012 01 09 09 50 326  2.4  3.0  0.97 12.12  7.85 273 1022.4  13.8  14.1 999.0 99.0 99.00
2012 01 09 10 50 358  0.6  0.8  0.89 12.90  7.54 270 1022.1  13.7  14.1 999.0 99.0 99.00
2012 01 09 11 50 191  1.8  2.5  0.89 12.12  8.03 260 1021.7  13.7  14.1 999.0 99.0 99.00
2012 01 09 12 50 233  1.4  1.9  0.96 10.81  8.28 268 1021.6  13.6  14.0 999.0 99.0 99.00
2012 01 09 13 50 333  0.5  0.9  0.84 17.39  7.88  40 1022.0  13.6  14.0 999.0 99.0 99.00
2012 01 09 14 50  75  1.1  1.6  0.88 12.90  8.20 275 1022.2  13.5  14.0 999.0 99.0 99.00
2012 01 09 15 50 319  1.1  1.5  0.84 11.43  8.33 264 1022.0  13.8  14.0 999.0 99.0 99.00
2012 01 09 16 50 325  1.4  2.1  0.88 11.43  8.36 269 1022.3  13.8  14.0 999.0 99.0 99.00
2012 01 09 17 50 264  0.9  1.4  0.91 12.12  8.38 268 1022.8  14.2  14.1 999.0 99.0 99.00
2012 01 09 18 50 329  1.5  2.1  0.87 11.43  8.26 291 1022.4  15.0  14.4 999.0 99.0 99.00
2012 01 09 19 50 335  4.0  4.7  0.92 12.12  8.37 270 1021.6  14.7  14.7 999.0 99.0 99.00
2012 01 09 20 50 343  3.6  4.1  0.92 12.12  8.52  48 1020.9  15.1  14.9 999.0 99.0 99.00
2012 01 09 21 50 268  3.4  3.9  1.05 17.39  8.30 209 1020.7  15.5  15.1 999.0 99.0 99.00
2012 01 09 22 50 286  3.5  4.0  1.02 17.39  8.40 215 1020.7  16.0  15.1 999.0 99.0 99.00
2012 01 09 23 50 247  3.4  4.2  0.97 11.43  7.95 251 1021.0  15.1  15.2 999.0 99.0 99.00
2012 01 10 00 50 232  4.1  5.0  0.88 11.43  8.03 256 1021.2  14.9  15.1 999.0 99.0 99.00
2012 01 10 01 50 234  4.3  5.1  0.86 21.05  8.04 207 1021.4  14.4  15.0 999.0 99.0 99.00
2012 01 10 02 50 251  2.9  3.5  0.95 10.81  9.01 264 1021.4  14.4  14.8 999.0 99.0 99.00
2012 01 10 03 50 227  0.6  1.0  1.09 21.05 10.16 301 1021.5  14.4  14.6 999.0 99.0 99.00
2012 01 10 04 50 193  0.9  1.3  1.12 19.05 10.59 349 1021.8  14.1  14.5 999.0 99.0 99.00
2012 01 10 05 50 292  0.6  1.0  1.07 21.05 10.15 321 1022.0  14.1  14.4 999.0 99.0 99.00
2012 01 10 06 50 250  1.6  2.4  0.99 19.05  9.56 302 1021.9  13.9  14.3 999.0 99.0 99.00
2012 01 10 07 50 270  2.2  2.8  1.35 19.05 11.57 306 1021.6  13.9  14.3 999.0 99.0 99.00
2012 01 10 08 50 275  2.6  3.2  1.29 19.05 11.73 273 1021.6  13.8  14.3 999.0 99.0 99.00
2012 01 10 09 50 282  1.7  2.4  1.27 19.05 11.95 238 1021.5  13.7  14.2 999.0 99.0 99.00
2012 01 10 10 50 251  1.2  1.9  1.49 17.39 12.51 266 1021.5  13.6  14.2 999.0 99.0 99.00
2012 01 10 11 50 263  2.0  2.5  1.38 17.39 12.56 270 1021.3  13.4  14.2 999.0 99.0 99.00
2012 01 10 12 50 243  2.4  3.1  1.34 19.05 12.05 279 1021.1  13.4  14.2 999.0 99.0 99.00
2012 01 10 13 50 212  0.3  0.7  1.39 17.39 11.79 271 1020.8  13.2  14.1 999.0 99.0 99.00
