#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 01 23 50 340 10.0 12.2  2.34 10.81  6.23 310 1013.6  12.1  13.5 999.0 99.0 99.00
2017 01 02 00 50 330  8.8 11.7  2.57 10.00  6.69 310 1013.9  11.4  13.4 999.0 99.0 99.00
2017 01 02 01 50 339  7.4  9.1  2.26 12.12  6.48 292 1014.4  11.9  13.4 999.0 99.0 99.00
2017 01 02 02 50 328  8.5 10.5  2.32 11.43  6.48 303 1015.2  12.0  13.3 999.0 99.0 99.00
2017 01 02 03 50 328  8.6 10.6  2.24 10.81  6.51 308 1015.9  11.6  13.3 999.0 99.0 99.00
2017 01 02 04 50 352  7.3  8.9  2.28 10.00  6.50 305 1016.7  11.0  13.3 999.0 99.0 99.00
2017 01 02 05 50 335  7.9  9.6  2.29 10.00  6.69 311 1016.7  11.9  13.3 999.0 99.0 99.00
2017 01 02 06 50 327  7.2  8.9  2.46 12.12  6.76 305 1016.4  11.7  13.3 999.0 99.0 99.00
2017 01 02 07 50 344  6.2  7.7  2.25 11.43  6.81 316 1016.3  11.8  13.3 999.0 99.0 99.00
2017 01 02 08 50 336  5.6  7.0  2.14 12.12  7.23 292 1016.0  11.8  13.4 999.0 99.0 99.00
2017 01 02 09 50 326  6.2  7.5  2.12 10.00  7.27 313 1016.6  12.1  13.4 999.0 99.0 99.00
2017 01 02 10 50 339  7.2  8.5  2.03 10.00  6.87 306 1016.5  12.0  13.4 999.0 99.0 99.00
2017 01 02 11 50 331  6.9  8.5  2.06 11.43  6.84 310 1016.2  12.1  13.4 999.0 99.0 99.00
2017 01 02 12 50 337  6.7  7.9  1.99 10.81  6.99 304 1016.5  12.1  13.4 999.0 99.0 99.00
2017 01 02 13 50 337  5.4  6.7  1.86 10.00  6.81 316 1016.7  12.1  13.3 999.0 99.0 99.00
2017 01 02 14 50 335  5.2  6.3  1.83  9.09  7.10 315 1017.3  12.0  13.3 999.0 99.0 99.00
2017 01 02 15 50 341  4.2  5.1  1.67 10.81  7.19 306 1017.7  12.1  13.2 999.0 99.0 99.00
2017 01 02 16 50   6  4.0  4.9  1.79 10.00  7.30 319 1018.1  11.8  13.2 999.0 99.0 99.00
2017 01 02 17 50   5  1.6  2.4  1.72 10.00  7.53 306 1018.9  11.8  13.2 999.0 99.0 99.00
2017 01 02 18 50 345  1.0  1.7  1.84 10.00  7.88 310 1019.1  12.0  13.1 999.0 99.0 99.00
2017 01 02 19 50 152  0.3  1.3  1.67 16.00  7.72 280 1018.5  12.1  13.1 999.0 99.0 99.00
2017 01 02 20 50 205  0.7  1.2  1.67  9.09  7.65 306 1018.2  12.0  13.1 999.0 99.0 99.00
2017 01 02 21 50 248  1.8  2.4  1.77 16.00  8.03 302 1018.4  12.1  13.0 999.0 99.0 99.00
2017 01 02 22 50 273  1.6  2.5  1.91 16.00  8.30 303 1019.0  12.4  13.0 999.0 99.0 99.00
2017 01 02 23 50 288  0.3  0.9  2.11 16.00  8.53 293 1018.6  12.5  13.1 999.0 99.0 99.00
2017 01 03 00 50 264  0.2  0.7  2.13  9.09  8.44 305 1018.6  12.4  13.1 999.0 99.0 99.00
2017 01 03 01 50 259  0.7  1.3  2.19 14.81  8.68 294 1019.2  12.5  13.1 999.0 99.0 99.00
2017 01 03 02 50 168  1.0  1.7  2.15 10.81  8.69 316 1019.6  12.5  13.0 999.0 99.0 99.00
2017 01 03 03 50 119  1.3  2.1  2.07 16.00  8.74 325 1019.9  12.4  13.0 999.0 99.0 99.00
2017 01 03 04 50 138  2.3  3.6  2.10 14.81  8.73 318 1020.1  12.4  12.9 999.0 99.0 99.00
2017 01 03 05 50 143  3.5  4.8  2.12 14.81  9.29 318 1020.5  12.4  13.0 999.0 99.0 99.00
2017 01 03 06 50 141  3.3  4.2  1.91 14.81  9.38 320 1021.3  12.4  13.0 999.0 99.0 99.00
2017 01 03 07 50 136  4.4  5.6  1.75 13.79  8.97 309 1021.2  12.4  13.0 999.0 99.0 99.00
2017 01 03 08 50 135  4.8  5.8  1.91 14.81  9.96 318 1021.0  12.5  13.1 999.0 99.0 99.00
2017 01 03 09 50 130  5.4  6.9  2.04 12.90  9.77 307 1020.9  12.5  13.1 999.0 99.0 99.00
2017 01 03 10 50 126  5.7  6.9  1.84 12.12  9.28 311 1021.2  12.5  13.0 999.0 99.0 99.00
2017 01 03 11 50 121  6.2  7.5  1.72 14.81  8.77 307 1020.5  12.7  13.1 999.0 99.0 99.00
2017 01 03 12 50 118  5.8  7.3  1.74 13.79  8.31 309 1020.3  12.8  13.2 999.0 99.0 99.00
2017 01 03 13 50 115  6.9  8.4  1.73 13.79  8.42 315 1020.3  12.9  13.1 999.0 99.0 99.00
2017 01 03 14 50 111  7.6  9.2  1.82 13.79  8.11 313 1020.2  12.8  13.1 999.0 99.0 99.00
2017 01 03 15 50 115  7.3  8.8  1.78 12.90  7.53 318 1020.4  12.9  13.2 999.0 99.0 99.00
2017 01 03 16 50 117  7.6  9.2  1.81 10.81  7.43 321 1020.7  13.0  13.2 999.0 99.0 99.00
2017 01 03 17 50 117  7.7  9.4  1.90 13.79  7.66 314 1021.2  13.1  13.2 999.0 99.0 99.00
2017 01 03 18 50 117  6.9  8.3  1.76 12.90  7.11 299 1021.2  13.1  13.2 999.0 99.0 99.00
2017 01 03 19 50 120  6.9  8.4  1.95 13.79  7.49 309 1020.2  13.2  13.2 999.0 99.0 99.00
2017 01 03 20 50 124  7.6  9.2  1.75 12.12  7.15 306 1018.9  13.2  13.2 999.0 99.0 99.00
2017 01 03 21 50 116  7.5  9.3  1.47 13.79  6.26 277 1018.5  13.1  13.2 999.0 99.0 99.00
2017 01 03 22 50 121  7.0  8.2  1.36 12.90  5.64 309 1018.8  13.3  13.2 999.0 99.0 99.00
2017 01 03 23 50 123  6.4  8.1  1.47 13.79  6.58 303 1019.3  13.4  13.2 999.0 99.0 99.00
2017 01 04 00 50 131  6.8  7.9  1.35 12.12  6.24 295 1019.3  13.4  13.2 999.0 99.0 99.00
2017 01 04 01 50 139  6.0  7.4  1.27 12.90  6.13 301 1019.6  13.5  13.2 999.0 99.0 99.00
2017 01 04 02 50 128  6.0  7.2  1.17 12.90  6.03 319 1019.8  13.4  13.2 999.0 99.0 99.00
2017 01 04 03 50 139  6.5  7.8  1.06 12.90  5.75 296 1020.1  13.4  13.2 999.0 99.0 99.00
2017 01 04 04 50 130  7.0  8.4  1.14 12.90  6.15 322 1019.8  13.4  13.2 999.0 99.0 99.00
2017 01 04 05 50 128  6.5  7.7  1.08 12.90  6.12 329 1020.5  13.3  13.2 999.0 99.0 99.00
2017 01 04 06 50 124  5.9  7.0  1.01 12.90  5.97 298 1020.7  13.5  13.4 999.0 99.0 99.00
2017 01 04 07 50 123  5.4  6.6  1.00 11.43  6.04 307 1020.3  13.5  13.4 999.0 99.0 99.00
2017 01 04 08 50 126  5.6  7.0  0.89 12.12  5.93 318 1019.8  13.6  13.4 999.0 99.0 99.00
2017 01 04 09 50 125  6.0  7.3  0.93 12.12  5.71 290 1019.8  13.6  13.4 999.0 99.0 99.00
2017 01 04 10 50 120  6.0  7.2  0.94 12.12  5.56 293 1019.7  13.6  13.4 999.0 99.0 99.00
2017 01 04 11 50 129  6.1  7.3  0.88 12.12  5.17 307 1019.3  13.5  13.4 999.0 99.0 99.00
2017 01 04 12 50 125  6.9  8.5  0.91 12.12  4.91 335 1019.0  13.2  13.4 999.0 99.0 99.00
2017 01 04 13 50 116  6.8  8.3  0.94 10.81  4.84 325 1018.8  13.2  13.3 999.0 99.0 99.00
2017 01 04 14 50 119  6.7  8.0  0.95 11.43  4.84 312 1019.1  13.0  13.3 999.0 99.0 99.00
2017 01 04 15 50 120  6.7  8.0  1.03 12.12  4.97 295 1019.4  13.0  13.3 999.0 99.0 99.00
2017 01 04 16 50 115  7.0  8.2  1.00 12.12  4.72 281 1019.7  13.1  13.3 999.0 99.0 99.00
2017 01 04 17 50 124  6.5  8.0  1.05 11.43  5.01 306 1020.3  13.1  13.3 999.0 99.0 99.00
2017 01 04 18 50 118  6.4  7.6  1.17 11.43  5.32 317 1019.9  13.2  13.5 999.0 99.0 99.00
2017 01 04 19 50 120  6.4  7.6  1.13 11.43  5.21 297 1019.0  13.3  13.6 999.0 99.0 99.00
2017 01 04 20 50 117  5.0  5.7  1.13 11.43  5.08 314 1018.1  13.7  13.8 999.0 99.0 99.00
2017 01 04 21 50 112  6.3  7.4  1.13 11.43  4.93 290 1017.3  13.6  13.8 999.0 99.0 99.00
2017 01 04 22 50 116  5.8  6.8  1.15 10.81  4.83 306 1017.3  13.7  13.8 999.0 99.0 99.00
2017 01 04 23 50 139  4.4  5.3  1.14 10.81  4.75 309 1017.2  14.0  13.8 999.0 99.0 99.00
2017 01 05 00 50 202  5.1  6.2  1.27 10.81  5.19 305 1016.7  14.2  13.9 999.0 99.0 99.00
2017 01 05 01 50 208  5.0  5.9  1.29 10.81  5.14 281 1016.8  14.2  13.9 999.0 99.0 99.00
2017 01 05 02 50 207  2.4  3.3  1.39 10.81  5.48 309 1016.8  14.3  13.9 999.0 99.0 99.00
2017 01 05 03 50  82  2.0  3.0  1.35 10.81  5.51 304 1017.0  14.2  13.9 999.0 99.0 99.00
2017 01 05 04 50 152  0.7  1.3  1.34 10.00  5.56 295 1017.1  14.3  13.9 999.0 99.0 99.00
2017 01 05 05 50  84  1.6  2.6  1.36  8.33  5.52 278 1017.3  13.9  13.9 999.0 99.0 99.00
2017 01 05 06 50 232  1.7  3.4  1.24  9.09  5.59 308 1017.0  14.4  13.9 999.0 99.0 99.00
2017 01 05 07 50 269  1.1  2.1  1.17 10.00  5.56 311 1016.9  14.5  13.9 999.0 99.0 99.00
2017 01 05 08 50 133  0.4  0.8  1.29  7.14  5.68 268 1016.4  14.2  13.9 999.0 99.0 99.00
2017 01 05 09 50 261  4.6  5.9  1.22 10.00  5.70 317 1016.0  14.4  13.8 999.0 99.0 99.00
2017 01 05 10 50 269  4.2  5.2  1.28  7.69  5.75 267 1015.7  14.3  13.8 999.0 99.0 99.00
2017 01 05 11 50 269  4.1  4.9  1.24  7.69  5.71 272 1015.0  14.3  13.8 999.0 99.0 99.00
2017 01 05 12 50 268  3.9  4.6  1.28  9.09  6.05 291 1014.5  14.2  13.9 999.0 99.0 99.00
2017 01 05 13 50 282  4.2  4.9  1.23 10.00  6.01 308 1014.7  14.2  13.9 999.0 99.0 99.00
2017 01 05 14 50 300  5.4  6.5  1.10  9.09  5.66 306 1015.4  14.3  13.9 999.0 99.0 99.00
2017 01 05 15 50 305  4.9  5.6  1.23  7.69  6.00 279 1015.6  14.0  13.9 999.0 99.0 99.00
2017 01 05 16 50 322  5.8  7.1  1.20  7.69  5.61 260 1016.2  13.7  13.8 999.0 99.0 99.00
2017 01 05 17 50 296  5.5  6.3  1.11  7.14  5.74 269 1016.2  13.6  13.8 999.0 99.0 99.00
2017 01 05 18 50 316  8.2 10.0  1.07  6.67  5.60 260 1016.1  13.5  13.8 999.0 99.0 99.00
2017 01 05 19 50 315  7.7  9.5  1.13  7.14  5.16 279 1015.3  13.5  13.8 999.0 99.0 99.00
2017 01 05 20 50 320  9.5 11.1  1.17  7.14  4.87 277 1014.7  13.2  13.8 999.0 99.0 99.00
2017 01 05 21 50 323  8.8 10.3  1.11  6.67  4.56 277 1014.5  13.2  13.8 999.0 99.0 99.00
2017 01 05 22 50 327 10.0 12.3  1.15  4.55  4.32 285 1014.8  12.8  13.8 999.0 99.0 99.00
2017 01 05 23 50 330  9.7 11.2  1.26  4.55  4.42 312 1014.8  12.7  13.7 999.0 99.0 99.00
2017 01 06 00 50 331 10.5 12.4  1.39  4.76  4.77 313 1016.0  12.3  13.7 999.0 99.0 99.00
2017 01 06 01 50 333  9.9 12.7  1.40  4.55  4.47 311 1015.5  12.1  13.6 999.0 99.0 99.00
2017 01 06 02 50 335  9.3 11.1  1.44  5.26  4.72 308 1016.2  11.9  13.5 999.0 99.0 99.00
2017 01 06 03 50 329  9.6 11.5  1.49  5.88  4.91 295 1016.3  11.7  13.5 999.0 99.0 99.00
2017 01 06 04 50 332 10.3 12.5  1.61  5.88  5.02 308 1016.0  11.6  13.4 999.0 99.0 99.00
2017 01 06 05 50 331  9.3 10.9  1.56  6.67  5.09 297 1016.8  11.7  13.3 999.0 99.0 99.00
2017 01 06 06 50 325  9.1 10.5  1.53  6.67  5.10 294 1016.2  11.6  13.3 999.0 99.0 99.00
2017 01 06 07 50 316  9.4 10.8  1.72  6.25  5.36 302 1016.2  11.8  13.3 999.0 99.0 99.00
2017 01 06 08 50 322  9.6 11.4  1.58  7.14  5.08 305 1016.1  12.0  13.2 999.0 99.0 99.00
2017 01 06 09 50 324  9.8 11.2  1.62  7.14  5.27 308 1016.0  11.9  13.3 999.0 99.0 99.00
2017 01 06 10 50 325  9.3 10.9  1.64  7.14  5.34 308 1016.1  11.9  13.3 999.0 99.0 99.00
2017 01 06 11 50 330  8.6 10.0  1.60  7.14  5.26 300 1016.4  11.8  13.3 999.0 99.0 99.00
2017 01 06 12 50 331  7.2  8.3  1.44  7.14  5.16 312 1016.5  11.6  13.3 999.0 99.0 99.00
2017 01 06 13 50 332  6.9  8.0  1.28  6.67  5.21 306 1016.6  11.6  13.3 999.0 99.0 99.00
2017 01 06 14 50 346  4.3  5.4  1.34  6.67  5.67 294 1017.4  11.6  13.3 999.0 99.0 99.00
2017 01 06 15 50 348  3.1  3.6  1.20  6.67  5.67 298 1017.8  11.6  13.3 999.0 99.0 99.00
2017 01 06 16 50 337  2.7  3.4  1.19  6.67  5.76 279 1018.8  11.9  13.3 999.0 99.0 99.00
2017 01 06 17 50 351  2.0  2.6  1.15 13.79  5.99 248 1019.4  12.3  13.3 999.0 99.0 99.00
2017 01 06 18 50   4  1.7  2.2  1.21  6.67  6.18 299 1019.3  12.5  13.4 999.0 99.0 99.00
2017 01 06 19 50  65  2.9  4.0  1.09 17.39  6.30 224 1018.2  13.1  13.6 999.0 99.0 99.00
2017 01 06 20 50  98  4.6  5.6  1.15 13.79  6.69 275 1017.2  13.5  13.6 999.0 99.0 99.00
2017 01 06 21 50 108  4.7  5.7  1.04 13.79  5.81 272 1016.4  13.5  13.6 999.0 99.0 99.00
2017 01 06 22 50 154  4.0  4.6  1.11 16.00  6.11 251 1017.2  13.6  13.7 999.0 99.0 99.00
2017 01 06 23 50 150  4.1  4.7  1.20 17.39  6.65 209 1017.1  13.8  13.7 999.0 99.0 99.00
2017 01 07 00 50 185  2.2  2.8  0.99 12.90  6.21 286 1017.6  13.6  13.7 999.0 99.0 99.00
2017 01 07 01 50 156  2.2  2.7  1.03 12.90  7.17 273 1017.4  13.6  13.7 999.0 99.0 99.00
2017 01 07 02 50  89  5.1  5.8  1.03 12.90  6.96 268 1017.7  13.7  13.7 999.0 99.0 99.00
2017 01 07 03 50 145  5.0  5.9  0.93 16.00  6.81 244 1018.5  13.8  13.7 999.0 99.0 99.00
2017 01 07 04 50 100  6.2  7.2  1.04 12.12  6.81 287 1018.4  14.0  13.6 999.0 99.0 99.00
2017 01 07 05 50 108  7.8  9.0  1.15 16.00  6.47 235 1018.4  14.1  13.6 999.0 99.0 99.00
2017 01 07 06 50 145  5.6  7.0  1.01 11.43  5.25 253 1019.9  14.1  13.6 999.0 99.0 99.00
2017 01 07 07 50 200  2.9  3.8  1.06 12.90  6.01 260 1020.9  13.8  13.6 999.0 99.0 99.00
2017 01 07 08 50 156  3.9  4.9  1.05 12.12  6.45 280 1020.5  13.7  13.6 999.0 99.0 99.00
2017 01 07 09 50 144  7.7  8.8  0.99 11.43  6.27 258 1019.1  13.6  13.6 999.0 99.0 99.00
2017 01 07 10 50 126  9.9 12.1  0.99 12.12  5.16 254 1018.2  13.2  13.6 999.0 99.0 99.00
2017 01 07 11 50 125 12.0 14.4  1.19 12.90  4.69 232 1017.3  13.4  13.6 999.0 99.0 99.00
2017 01 07 12 50 121 12.5 15.1  1.41  4.35  4.50 101 1017.3  12.6  13.6 999.0 99.0 99.00
2017 01 07 13 50 119 11.9 13.9  1.47  4.76  4.53 103 1018.0  12.8  13.6 999.0 99.0 99.00
2017 01 07 14 50 107 12.7 15.0  1.55  5.26  4.85 101 1018.1  12.8  13.6 999.0 99.0 99.00
2017 01 07 15 50 112 12.5 14.9  1.63  5.26  4.75 101 1019.6  13.5  13.5 999.0 99.0 99.00
2017 01 07 16 50 116 13.6 16.3  1.75  5.26  4.87 103 1019.1  13.4  13.4 999.0 99.0 99.00
2017 01 07 17 50 111 12.3 13.7  1.84  5.56  5.04 103 1020.5  13.8  13.5 999.0 99.0 99.00
2017 01 07 18 50 116 11.0 12.9  1.62  5.56  4.83 108 1021.5  14.4  13.5 999.0 99.0 99.00
2017 01 07 19 50 119  9.9 12.1  1.48  5.56  4.74 112 1020.7  14.6  13.5 999.0 99.0 99.00
2017 01 07 20 50 118 10.0 11.7  1.32  5.26  4.76 111 1019.6  14.6  13.5 999.0 99.0 99.00
2017 01 07 21 50 121  8.2  9.8  1.33 16.00  4.89 189 1019.6  14.8  13.6 999.0 99.0 99.00
2017 01 07 22 50 126  6.0  7.4  1.22 16.00  5.03 223 1020.0  14.9  13.6 999.0 99.0 99.00
2017 01 07 23 50 136  5.5  6.8  1.11 11.43  5.23 265 1020.4  15.4  13.6 999.0 99.0 99.00
2017 01 08 00 50 137  4.8  5.6  1.14 12.12  5.77 246 1020.2  14.9  13.6 999.0 99.0 99.00
2017 01 08 01 50 117  6.3  7.7  1.07 10.00  5.77 260 1018.8  15.1  13.6 999.0 99.0 99.00
2017 01 08 02 50 119  6.9  8.5  1.12 10.81  5.61 268 1020.9  13.4  13.5 999.0 99.0 99.00
2017 01 08 03 50 114  4.8  5.6  1.03 12.12  5.58 253 1021.0  14.3  13.5 999.0 99.0 99.00
2017 01 08 04 50 133  5.6  6.6  0.95 10.00  5.71 261 1020.8  14.6  13.5 999.0 99.0 99.00
2017 01 08 05 50 140  4.2  5.0  1.03 10.81  5.95 268 1021.3  14.7  13.5 999.0 99.0 99.00
2017 01 08 06 50 158  5.6  6.3  1.06 11.43  6.00 267 1021.5  15.5  13.5 999.0 99.0 99.00
2017 01 08 07 50 141  7.2  8.5  1.09 11.43  5.49 269 1021.0  15.5  13.5 999.0 99.0 99.00
2017 01 08 08 50 142  7.7  8.9  1.18 11.43  5.14 263 1020.3  15.5  13.5 999.0 99.0 99.00
2017 01 08 09 50 139  6.6  7.6  1.04 12.12  5.09 243 1020.3  15.3  13.5 999.0 99.0 99.00
2017 01 08 10 50 141  6.1  7.0  1.08 10.00  5.30 257 1020.8  15.1  13.5 999.0 99.0 99.00
2017 01 08 11 50 131  7.4  8.5  1.11 10.81  5.54 262 1019.7  15.2  13.6 999.0 99.0 99.00
2017 01 08 12 50 126  9.1 10.3  1.10 10.00  5.08 271 1018.8  15.7  13.7 999.0 99.0 99.00
2017 01 08 13 50 131  8.7 10.1  1.09 10.00  4.75 267 1018.5  15.5  13.7 999.0 99.0 99.00
2017 01 08 14 50 124  7.7  8.9  1.05 14.81  4.68 189 1018.9  15.3  13.7 999.0 99.0 99.00
2017 01 08 15 50 120  8.5 10.2  1.13 14.81  4.64 153 1019.7  15.5  13.7 999.0 99.0 99.00
2017 01 08 16 50 119  7.7  9.1  1.10 10.81  4.52 247 1021.0  15.5  13.7 999.0 99.0 99.00
2017 01 08 17 50 131  6.7  7.8  1.07 10.81  4.74 268 1021.9  15.6  13.8 999.0 99.0 99.00
2017 01 08 18 50 121  7.5  8.6  1.01 10.81  4.82 253 1021.8  15.7  13.8 999.0 99.0 99.00
2017 01 08 19 50 138  7.3  8.3  1.02 11.43  4.97 251 1020.7  15.8  13.8 999.0 99.0 99.00
2017 01 08 20 50 130  7.5  8.9  1.02 10.81  4.86 256 1019.4  15.8  13.8 999.0 99.0 99.00
2017 01 08 21 50 143  6.7  8.0  1.06 10.81  4.94 264 1018.9  16.2  13.8 999.0 99.0 99.00
2017 01 08 22 50 147  6.0  6.8  1.07  9.09  5.11 266 1018.8  15.6  13.8 999.0 99.0 99.00
2017 01 08 23 50 146  6.4  7.5  0.96 10.00  4.79 271 1018.3  15.8  13.8 999.0 99.0 99.00
2017 01 09 00 50 162  7.0  7.9  1.02  9.09  5.01 260 1018.1  15.7  13.8 999.0 99.0 99.00
2017 01 09 01 50 170  7.6  9.3  1.03  9.09  4.85 261 1018.2  15.8  13.8 999.0 99.0 99.00
2017 01 09 02 50 159  7.1  8.9  1.05 10.00  4.75 260 1018.5  15.4  13.7 999.0 99.0 99.00
2017 01 09 03 50 162  7.4  8.9  1.13  7.69  4.91 258 1018.3  15.1  13.7 999.0 99.0 99.00
2017 01 09 04 50 162  4.7  5.4  1.21  7.69  5.32 244 1018.6  14.7  13.7 999.0 99.0 99.00
2017 01 09 05 50 190  6.9  8.1  1.26  8.33  5.57 253 1019.5  14.6  13.7 999.0 99.0 99.00
2017 01 09 06 50 158  5.4  6.4  1.40  7.14  5.66 250 1019.8  14.6  13.7 999.0 99.0 99.00
2017 01 09 07 50 183  7.4  9.3  1.61  7.14  6.33 247 1019.9  14.8  13.8 999.0 99.0 99.00
2017 01 09 08 50 188  4.1  4.9  1.71  7.69  6.09 254 1019.4  14.5  13.8 999.0 99.0 99.00
2017 01 09 09 50 235  4.2  5.2  1.90  8.33  6.27 256 1019.3  14.7  13.8 999.0 99.0 99.00
2017 01 09 10 50 259  3.3  4.2  1.76  8.33  6.20 252 1019.2  14.5  13.9 999.0 99.0 99.00
2017 01 09 11 50 263  4.6  5.4  1.97  9.09  6.39 251 1018.9  14.8  14.1 999.0 99.0 99.00
2017 01 09 12 50 273  4.9  5.8  1.74 10.00  6.01 251 1018.6  14.5  14.0 999.0 99.0 99.00
2017 01 09 13 50 273  4.3  4.9  1.94  9.09  6.41 250 1019.0  14.4  13.7 999.0 99.0 99.00
2017 01 09 14 50 286  4.5  5.6  1.79  9.09  6.44 258 1019.6  14.4  13.6 999.0 99.0 99.00
2017 01 09 15 50 315  4.7  5.7  1.65  9.09  6.26 249 1020.2  13.9  13.6 999.0 99.0 99.00
2017 01 09 16 50 330  2.8  3.4  1.75  9.09  6.59 249 1021.5  13.8  13.6 999.0 99.0 99.00
2017 01 09 17 50 319  2.2  2.6  1.74  9.09  6.94 243 1021.8  13.9  13.7 999.0 99.0 99.00
2017 01 09 18 50 267  2.9  3.7  1.71 10.00  7.05 248 1021.8  13.6  14.0 999.0 99.0 99.00
2017 01 09 19 50 307  3.4  4.2  1.64  9.09  7.06 250 1021.7  13.9  14.0 999.0 99.0 99.00
2017 01 09 20 50 320  3.9  4.9  1.94  9.09  7.64 239 1021.2  13.9  13.8 999.0 99.0 99.00
2017 01 09 21 50 301  1.7  2.5  1.58  9.09  7.30 260 1020.2  13.8  13.8 999.0 99.0 99.00
2017 01 09 22 50 304  2.7  3.2  1.56  8.33  6.77 249 1020.6  13.9  13.9 999.0 99.0 99.00
2017 01 10 00 50 309  1.5  2.2  1.48  9.09  7.05 241 1021.5  13.9  14.3 999.0 99.0 99.00
2017 01 10 01 50 268  1.3  1.9  1.59  8.33  7.29 247 1021.3  13.9  14.4 999.0 99.0 99.00
2017 01 10 02 50 272  1.4  2.2  1.69  8.33  7.56 252 1021.9  13.9  14.4 999.0 99.0 99.00
2017 01 10 03 50 227  1.5  2.1  1.63 12.12  7.75 303 1021.7  13.9  14.4 999.0 99.0 99.00
2017 01 10 04 50 215  1.6  2.2  1.54  8.33  7.53 254 1021.7  13.9  14.4 999.0 99.0 99.00
2017 01 10 05 50 244  2.4  3.2  1.56  9.09  7.67 249 1021.9  14.1  14.4 999.0 99.0 99.00
2017 01 10 06 50 225  1.1  1.7  1.68  9.09  7.91 263 1021.9  14.0  14.4 999.0 99.0 99.00
2017 01 10 07 50 252  0.7  1.2  1.63 12.12  7.44 290 1021.8  14.0  14.4 999.0 99.0 99.00
2017 01 10 08 50 204  1.6  2.1  1.74  9.09  7.44 273 1020.8  13.9  14.4 999.0 99.0 99.00
2017 01 10 09 50 241  3.1  3.7  1.67  9.09  7.30 268 1021.1  14.1  14.4 999.0 99.0 99.00
2017 01 10 10 50 205  2.0  2.5  1.94  9.09  7.57 272 1020.6  14.1  14.4 999.0 99.0 99.00
2017 01 10 11 50 193  1.4  2.2  1.77  8.33  7.31 264 1020.0  14.0  14.4 999.0 99.0 99.00
2017 01 10 12 50 224  2.6  3.5  2.00  9.09  7.83 277 1019.6  14.2  14.4 999.0 99.0 99.00
