#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 02 24 10 00 341 11.7 13.2 99.00 99.00 99.00 999 1022.6  10.4  12.9 999.0 99.0 99.00
2007 02 24 12 00 326 10.9 99.0  3.14 12.50  8.08 999 9999.0  10.2 999.0 999.0 99.0 99.00
2007 02 24 13 00 337 10.5 12.2 99.00 99.00 99.00 999 1022.6  10.0  12.8 999.0 99.0 99.00
2007 02 24 14 00 339 11.5 13.6 99.00 99.00 99.00 999 1022.6   9.8  12.8 999.0 99.0 99.00
2007 02 24 15 00 342  8.8 10.5  3.02 14.29  8.27 999 1023.7  10.0  12.8 999.0 99.0 99.00
2007 02 24 16 00 339  8.3 10.6  2.81 14.29  8.42 999 1023.9  10.4  12.8 999.0 99.0 99.00
2007 02 24 17 00 343  6.8  8.4  2.66 14.29  8.02 999 1024.1  11.0  12.8 999.0 99.0 99.00
2007 02 24 18 00 333  5.8  7.4  2.55 12.50  8.02 999 1024.2  11.0  12.9 999.0 99.0 99.00
2007 02 24 19 00 330  4.5  5.3  2.63 14.29  8.34 999 1024.2  11.5  12.9 999.0 99.0 99.00
2007 02 24 20 00 335  2.6  3.7  2.34 12.50  7.99 999 1023.6  12.1  13.0 999.0 99.0 99.00
2007 02 24 21 00 325  6.5  7.8  2.36 12.50  8.03 999 1022.6  12.1  13.3 999.0 99.0 99.00
2007 02 24 22 00 312  8.2 10.1  2.32 12.50  7.30 999 1021.9  12.0  13.3 999.0 99.0 99.00
2007 02 24 23 00 316  9.2 11.2  2.28 12.50  6.97 999 1021.2  11.9  12.9 999.0 99.0 99.00
2007 02 25 00 00 316 10.5 12.7  2.25 12.50  7.02 999 1020.5  12.1  12.9 999.0 99.0 99.00
2007 02 25 01 00 313 10.5 12.7  2.20 12.50  6.41 999 1020.4  11.8  12.9 999.0 99.0 99.00
2007 02 25 02 00 325  9.7 11.6  2.25 12.50  6.53 999 1020.3  11.9  12.9 999.0 99.0 99.00
2007 02 25 03 00 331 11.2 13.3 99.00 99.00 99.00 999 1020.5  11.8  12.9 999.0 99.0 99.00
2007 02 25 04 00 324 10.9 12.8 99.00 99.00 99.00 999 1020.7  11.8  12.9 999.0 99.0 99.00
2007 02 25 05 00 999 99.0 11.3  2.18 12.50  6.62 999 9999.0  11.8  12.9 999.0 99.0 99.00
2007 02 25 06 00 318 10.0 99.0 99.00 99.00 99.00 999 1021.2  11.8  12.9 999.0 99.0 99.00
2007 02 25 07 00 318  9.5 11.0 99.00 99.00 99.00 999 1021.0  11.8  12.9 999.0 99.0 99.00
2007 02 25 08 00 999 99.0 99.0  2.04 12.50  6.93 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 02 25 09 00 326  6.5 99.0 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2007 02 25 10 00 341  5.0  5.9 99.00 99.00 99.00 999 1020.5  11.8  12.9 999.0 99.0 99.00
2007 02 25 11 00 342  4.5  5.4  1.83 11.11  7.89 999 1020.4  11.7  12.9 999.0 99.0 99.00
2007 02 25 12 00 323  4.3  6.3 99.00 99.00 99.00 999 9999.0 999.0  12.9 999.0 99.0 99.00
2007 02 25 13 00 354  2.8 99.0 99.00 99.00 99.00 999 1019.6  11.6  12.9 999.0 99.0 99.00
2007 02 25 14 00 274  1.4  2.3  1.66 12.50  8.23 999 1019.6  11.4  12.9 999.0 99.0 99.00
2007 02 25 15 00 255  5.5  7.3  1.80 11.11  8.38 999 1019.4  11.8  12.9 999.0 99.0 99.00
2007 02 25 16 00 295  7.0  8.6  1.59 11.11  7.24 999 1019.5  12.0  12.9 999.0 99.0 99.00
2007 02 25 17 00 286  6.9  8.1  1.83 11.11  7.01 999 1020.3  12.5  12.9 999.0 99.0 99.00
2007 02 25 18 00 296  8.9 10.4  1.80 11.11  6.69 999 1020.4  12.5  12.9 999.0 99.0 99.00
2007 02 25 19 00 298  8.1  9.6  1.86 11.11  6.69 999 1020.7  12.5  12.9 999.0 99.0 99.00
2007 02 25 20 00 297  9.0 10.9  1.75 11.11  5.99 999 1020.7  12.5  12.9 999.0 99.0 99.00
2007 02 25 21 00 304 10.1 12.2  1.81 11.11  5.76 999 1020.2  12.6  12.9 999.0 99.0 99.00
2007 02 25 22 00 300 10.2 11.8  1.90 11.11  5.82 999 1019.4  12.5  12.9 999.0 99.0 99.00
2007 02 25 23 00 303  9.9 12.3  1.93 11.11  6.05 999 1018.8  12.5  12.9 999.0 99.0 99.00
2007 02 26 00 00 308 10.1 11.6  2.07 11.11  6.51 999 1018.8  12.5  12.9 999.0 99.0 99.00
2007 02 26 01 00 311  9.4 12.0  2.16 11.11  6.41 999 1018.8  12.5  12.9 999.0 99.0 99.00
2007 02 26 02 00 318  9.6 11.3  2.38 11.11  7.02 999 1018.7  12.1  12.9 999.0 99.0 99.00
2007 02 26 03 00 321  9.5 11.6 99.00 99.00 99.00 999 1018.9  12.0  12.9 999.0 99.0 99.00
2007 02 26 04 00 328  8.9 11.3 99.00 99.00 99.00 999 1019.3  11.7  12.9 999.0 99.0 99.00
2007 02 26 05 00 320 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 02 26 06 00 322  9.0 99.0 99.00 99.00 99.00 999 1019.3  11.7  12.9 999.0 99.0 99.00
2007 02 26 07 00 320  8.7 10.7 99.00 99.00 99.00 999 1019.5  11.8  12.9 999.0 99.0 99.00
2007 02 26 09 00 316  8.2 99.0 99.00 99.00 99.00 999 1020.2  11.8 999.0 999.0 99.0 99.00
2007 02 26 10 00 312  8.9 10.8 99.00 99.00 99.00 999 1019.3  11.9  12.9 999.0 99.0 99.00
2007 02 26 12 00 311  8.4 10.2 99.00 99.00 99.00 999 9999.0 999.0  12.9 999.0 99.0 99.00
2007 02 26 13 00 311  7.6  9.3 99.00 99.00 99.00 999 1019.0  11.7  12.9 999.0 99.0 99.00
2007 02 26 14 00 311  7.6  9.3  4.29 16.67 10.96 999 1019.1  11.8  12.9 999.0 99.0 99.00
2007 02 26 15 00 306  7.7  9.8  4.67 14.29 11.33 999 1019.0  11.8  12.9 999.0 99.0 99.00
2007 02 26 16 00 298  7.3  9.3  3.92 16.67 10.01 999 1019.4  11.9  12.9 999.0 99.0 99.00
2007 02 26 17 00 295  6.8  8.3  4.11 16.67 10.60 999 1019.6  11.8  12.9 999.0 99.0 99.00
2007 02 26 18 00 298  6.4  8.0  4.73 14.29 11.42 999 1020.0  11.8  12.9 999.0 99.0 99.00
2007 02 26 19 00 308  6.3  7.8  3.89 16.67 10.68 999 1020.0  11.9  12.9 999.0 99.0 99.00
2007 02 26 20 00 298  5.7  6.8  3.80 14.29 10.68 999 1019.7  11.9  13.3 999.0 99.0 99.00
2007 02 26 21 00 999 99.0  7.1  3.94 14.29 10.92 999 1019.2 999.0  13.3 999.0 99.0 99.00
2007 02 26 22 00 271  2.4  3.7  3.81 14.29 10.80 999 1018.2  12.0  13.3 999.0 99.0 99.00
2007 02 26 23 00 268  5.3  6.7  3.94 16.67 11.05 999 1018.0  12.6  13.3 999.0 99.0 99.00
2007 02 27 00 00 270  6.0  7.7  4.22 14.29 11.33 999 1017.5  12.6  13.3 999.0 99.0 99.00
2007 02 27 01 00 245  5.1  6.1  3.70 14.29 11.13 999 1017.1  12.6  13.3 999.0 99.0 99.00
2007 02 27 02 00 245  5.9 99.0 99.00 99.00 99.00 999 1017.0  12.7 999.0 999.0 99.0 99.00
2007 02 27 03 00 235  6.0  7.2 99.00 99.00 99.00 999 1016.5  12.8  13.3 999.0 99.0 99.00
2007 02 27 05 00 221  6.2 99.0 99.00 99.00 99.00 999 9999.0  12.9 999.0 999.0 99.0 99.00
2007 02 27 06 00 232  7.1  8.5 99.00 99.00 99.00 999 1015.8  12.9  13.3 999.0 99.0 99.00
2007 02 27 07 00 226  8.3  9.5 99.00 99.00 99.00 999 1015.6  12.9  13.3 999.0 99.0 99.00
2007 02 27 08 00 999 99.0 11.1 99.00 99.00 99.00 999 1015.2 999.0  13.3 999.0 99.0 99.00
2007 02 27 09 00 229  8.9 99.0 99.00 99.00 99.00 999 1015.0  12.9 999.0 999.0 99.0 99.00
2007 02 27 10 00 286  8.1  9.7 99.00 99.00 99.00 999 1014.9  11.4  13.3 999.0 99.0 99.00
2007 02 27 12 00 304  8.3 99.0 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2007 02 27 13 00 312  7.9  9.5 99.00 99.00 99.00 999 1014.8  11.0  12.9 999.0 99.0 99.00
2007 02 27 15 00 303 12.3 15.0  2.82 14.29  7.39 999 1015.6  10.9  12.9 999.0 99.0 99.00
2007 02 27 16 00 304 10.3 12.2  2.86 14.29  7.41 999 1016.4  10.6  12.9 999.0 99.0 99.00
2007 02 27 17 00 316 10.4 12.4  2.89 14.29  7.34 999 1017.5   9.9  12.9 999.0 99.0 99.00
2007 02 27 18 00 305  8.6 11.5 99.00 99.00 99.00 999 1017.8   9.9  12.9 999.0 99.0 99.00
2007 02 27 19 00 340  8.7 10.0  2.94 12.50  7.57 999 1018.0   9.2  12.9 999.0 99.0 99.00
2007 02 27 20 00 309  6.9  9.6  2.98 12.50  8.14 999 1017.9   9.7  12.9 999.0 99.0 99.00
2007 02 27 21 00 303  6.7  9.3  2.73 12.50  7.83 999 1017.8   9.4  12.9 999.0 99.0 99.00
2007 02 27 22 00 299  6.6  9.2  2.93 12.50  8.35 999 1016.9  10.0  12.9 999.0 99.0 99.00
2007 02 27 23 00 295  7.3  8.8  2.86 14.29  8.00 999 1016.3   9.8  12.9 999.0 99.0 99.00
2007 02 28 00 00 296  8.1 10.0  2.91 14.29  7.80 999 1015.8  10.2  12.9 999.0 99.0 99.00
2007 02 28 01 00 292  9.3 11.2  2.95 12.50  7.89 999 1015.8  10.3  12.9 999.0 99.0 99.00
2007 02 28 02 00 295  9.1 11.2  3.08 12.50  8.09 999 1015.6  10.3  12.9 999.0 99.0 99.00
2007 02 28 03 00 999 99.0 10.7  2.97 12.50  8.03 999 1015.8 999.0  12.9 999.0 99.0 99.00
2007 02 28 04 00 286  8.5 99.0 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2007 02 28 05 00 273  8.3 10.5 99.00 99.00 99.00 999 1015.6  10.6  12.9 999.0 99.0 99.00
2007 02 28 07 00 277  8.9 99.0 99.00 99.00 99.00 999 1016.2  10.1 999.0 999.0 99.0 99.00
2007 02 28 08 00 297  9.1 10.8 99.00 99.00 99.00 999 1015.7  10.2  12.9 999.0 99.0 99.00
2007 02 28 09 00 315  7.9  9.9  3.55 14.29  8.10 999 1016.0   8.2  12.8 999.0 99.0 99.00
2007 02 28 10 00 294 10.3 12.6 99.00 99.00 99.00 999 1015.8 999.0  12.8 999.0 99.0 99.00
2007 02 28 11 00 298 11.6 99.0 99.00 99.00 99.00 999 1015.5  10.1  12.6 999.0 99.0 99.00
2007 02 28 12 00 315  9.8 11.8 99.00 99.00 99.00 999 1015.6   9.7  12.5 999.0 99.0 99.00
2007 02 28 13 00 999 99.0 99.0  3.51 12.50  8.05 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 02 28 14 00 332 10.5 99.0 99.00 99.00 99.00 999 1016.3   9.7 999.0 999.0 99.0 99.00
2007 02 28 15 00 349  5.2  7.0  3.17 14.29  7.81 999 1016.6   9.3  12.5 999.0 99.0 99.00
2007 02 28 16 00   4  5.8  7.9  3.46 14.29  8.49 999 1017.8   8.2  12.5 999.0 99.0 99.00
2007 02 28 17 00 346  7.4  9.2  3.15 14.29  8.44 999 1018.9   9.0  12.6 999.0 99.0 99.00
2007 02 28 18 00 321 10.2 12.2  3.41 14.29  9.15 999 1019.6   9.2  12.6 999.0 99.0 99.00
2007 02 28 19 00 315  8.9 10.8 99.00 99.00 99.00 999 1020.2   9.4  12.6 999.0 99.0 99.00
2007 02 28 20 00 316  8.9 11.4  3.42 14.29  8.68 999 1020.3   9.7  12.6 999.0 99.0 99.00
2007 02 28 21 00 317 11.4 13.2  3.26 14.29  8.16 999 1019.7   9.8  12.6 999.0 99.0 99.00
2007 02 28 22 00 320 10.4 12.4  3.37 14.29  8.33 999 1019.6   9.9  12.7 999.0 99.0 99.00
2007 02 28 23 00 317 10.4 12.5  3.31 14.29  8.11 999 1019.8  10.2  12.7 999.0 99.0 99.00
2007 03 01 00 00 320 12.0 14.6  3.15 14.29  7.77 999 1019.6  10.3  12.6 999.0 99.0 99.00
2007 03 01 01 00 318 12.6 14.8  3.30 14.29  7.39 999 1019.9  10.3  12.6 999.0 99.0 99.00
2007 03 01 02 00 322 11.6 14.5  4.02 14.29  8.29 999 1020.3  10.5  12.6 999.0 99.0 99.00
2007 03 01 05 00 334 11.5 99.0 99.00 99.00 99.00 999 1021.2  10.5  12.6 999.0 99.0 99.00
2007 03 01 06 00 325 11.1 13.4 99.00 99.00 99.00 999 1021.7  10.6  12.5 999.0 99.0 99.00
2007 03 01 08 00 334  8.6 99.0 99.00 99.00 99.00 999 1022.8  10.0 999.0 999.0 99.0 99.00
2007 03 01 09 00 337 10.3 12.7 99.00 99.00 99.00 999 1022.3   9.8  12.1 999.0 99.0 99.00
2007 03 01 11 00 338 10.3 99.0 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2007 03 01 12 00 339 11.3 13.3 99.00 99.00 99.00 999 1021.1   9.0  12.1 999.0 99.0 99.00
2007 03 01 13 00 335 10.6 12.5  3.01 12.50  7.75 999 1021.7   8.9  12.0 999.0 99.0 99.00
2007 03 01 14 00 341 10.7 99.0 99.00 99.00 99.00 999 9999.0   8.7 999.0 999.0 99.0 99.00
2007 03 01 15 00 335 10.9 12.5  2.83 12.50  7.87 999 1022.2   8.6  11.8 999.0 99.0 99.00
2007 03 01 16 00 329 10.8 12.9  3.01 12.50  7.82 999 1023.4   8.6  11.8 999.0 99.0 99.00
2007 03 01 17 00 331 10.4 12.0 99.00 99.00 99.00 999 1023.6   8.6  11.8 999.0 99.0 99.00
2007 03 01 18 00 320 10.3 11.8  2.74 14.29  7.69 999 1023.6   9.3  11.8 999.0 99.0 99.00
2007 03 01 19 00 320 12.4 14.7  2.59 12.50  6.77 999 1023.6   9.5  12.0 999.0 99.0 99.00
2007 03 01 20 00 319 11.8 14.0  2.84 14.29  7.24 999 1022.7  10.1  12.0 999.0 99.0 99.00
2007 03 01 21 00 321 13.4 16.0  2.98 12.50  7.16 999 1021.5  10.4  12.1 999.0 99.0 99.00
2007 03 01 22 00 323 14.4 16.9  2.83 12.50  6.77 999 1020.9  10.6  12.1 999.0 99.0 99.00
2007 03 01 23 00 320 13.8 16.2  2.94 12.50  6.77 999 1020.9  11.0  12.1 999.0 99.0 99.00
2007 03 02 00 00 321 14.0 17.0  3.05 12.50  6.67 999 1020.7  11.1  12.1 999.0 99.0 99.00
2007 03 02 01 00 325 13.1 16.1  2.91 12.50  6.46 999 1020.2  11.2  12.1 999.0 99.0 99.00
2007 03 02 02 00 326 13.3 15.4  2.95 12.50  6.54 999 1020.3  11.1  11.9 999.0 99.0 99.00
2007 03 02 03 00 327 12.3 99.0 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2007 03 02 04 00 999 99.0 99.0  2.69 12.50  6.53 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 03 02 05 00 328 11.4 99.0  2.63 12.50  6.70 999 9999.0  11.0 999.0 999.0 99.0 99.00
2007 03 02 06 00 329  9.6 11.2 99.00 99.00 99.00 999 1021.7  11.1  11.8 999.0 99.0 99.00
2007 03 02 07 00 335  8.7 10.6 99.00 99.00 99.00 999 1021.9  11.1  11.8 999.0 99.0 99.00
2007 03 02 08 00 999 99.0 10.5 99.00 99.00 99.00 999 9999.0 999.0  11.7 999.0 99.0 99.00
2007 03 02 09 00 334 10.6 99.0 99.00 99.00 99.00 999 1021.7  11.0  11.7 999.0 99.0 99.00
2007 03 02 10 00 335 10.6 12.3 99.00 99.00 99.00 999 1021.5  11.0  11.7 999.0 99.0 99.00
2007 03 02 11 00 336 10.7 13.1 99.00 99.00 99.00 999 1021.0  10.5  11.4 999.0 99.0 99.00
2007 03 02 12 00 334 11.7 13.3 99.00 99.00 99.00 999 1021.4  10.5 999.0 999.0 99.0 99.00
2007 03 02 13 00 333 10.7 13.1 99.00 99.00 99.00 999 1021.2  10.8  11.4 999.0 99.0 99.00
2007 03 02 14 00 999 33.5 99.0  2.07 12.50  6.10 999 1021.6  10.5  11.4 999.0 99.0 99.00
2007 03 02 16 00 335 10.3 12.1  2.07 12.50  6.32 999 1022.5  10.6  11.4 999.0 99.0 99.00
2007 03 02 17 00 336  8.3 10.0  2.04 12.50  6.19 999 1023.4  10.9  11.4 999.0 99.0 99.00
2007 03 02 18 00 346  8.5 10.6  2.01 12.50  6.40 999 1023.8  11.3  11.7 999.0 99.0 99.00
2007 03 02 19 00   3  7.9  8.8  1.96 12.50  6.62 999 1023.0  12.8  11.7 999.0 99.0 99.00
2007 03 02 20 00 346  3.7  4.7  1.99 12.50  6.98 999 1022.6  13.3  11.7 999.0 99.0 99.00
2007 03 02 21 00 304  8.3 10.1  2.02 11.11  6.87 999 1022.5  11.7  11.8 999.0 99.0 99.00
2007 03 02 22 00 309  9.6 11.6  1.92 12.50  5.79 999 1022.0  11.8  11.8 999.0 99.0 99.00
2007 03 02 23 00 309 11.3 13.0  1.89 11.11  5.48 999 1021.8  12.1  11.8 999.0 99.0 99.00
2007 03 03 00 00 315 11.8 13.9  1.96 12.50  5.54 999 1021.8  11.8  11.8 999.0 99.0 99.00
2007 03 03 01 00 321 12.2 14.8  2.10 11.11  5.68 999 1021.9  11.7  11.8 999.0 99.0 99.00
2007 03 03 02 00 322 11.9 14.1  2.01 11.11  5.37 999 1022.1  11.7  11.8 999.0 99.0 99.00
2007 03 03 03 00 329 10.5 99.0 99.00 99.00 99.00 999 1021.9  11.8 999.0 999.0 99.0 99.00
2007 03 03 04 00 317  8.8 10.3 99.00 99.00 99.00 999 1021.9  11.8  11.7 999.0 99.0 99.00
2007 03 03 05 00 321 10.0 11.7  1.82 10.00  5.74 999 1022.5  11.8  11.8 999.0 99.0 99.00
2007 03 03 07 00 334  6.5 99.0 99.00 99.00 99.00 999 1022.4  12.0  11.8 999.0 99.0 99.00
2007 03 03 08 00 340  4.8  5.5  1.76  7.69  6.38 999 1022.0  12.6  11.8 999.0 99.0 99.00
2007 03 03 09 00   5  3.0  3.6  1.75  7.69  6.48 999 1021.9  12.5  11.8 999.0 99.0 99.00
2007 03 03 10 00 325  2.4 99.0 99.00 99.00 99.00 999 9999.0  12.7 999.0 999.0 99.0 99.00
2007 03 03 11 00 360  2.4  3.0 99.00 99.00 99.00 999 1021.1  12.5  11.7 999.0 99.0 99.00
2007 03 03 12 00   7  0.4  1.3 99.00 99.00 99.00 999 1020.9  12.6  11.7 999.0 99.0 99.00
2007 03 03 13 00 341  0.9  1.5 99.00 99.00 99.00 999 9999.0 999.0  11.7 999.0 99.0 99.00
2007 03 03 14 00 125  1.4 99.0 99.00 99.00 99.00 999 1020.9  12.7  11.7 999.0 99.0 99.00
2007 03 03 15 00  93  2.0  2.7  1.32 11.11  7.48 999 1021.6  12.5  11.7 999.0 99.0 99.00
2007 03 03 16 00  57  2.7  3.4  1.37  9.09  7.53 999 1022.3  12.7  11.7 999.0 99.0 99.00
2007 03 03 17 00  72  3.4  4.0  1.54  8.33  7.59 999 1022.9  11.9  11.8 999.0 99.0 99.00
2007 03 03 18 00  87  6.1  7.8  1.42 10.00  7.58 999 1022.9  14.0  12.0 999.0 99.0 99.00
2007 03 03 19 00 107 10.8 99.0 99.00 99.00 99.00 999 9999.0  16.2 999.0 999.0 99.0 99.00
2007 03 03 20 00  97  8.6 10.8  1.81 10.00  5.52 999 1022.7  15.0  11.8 999.0 99.0 99.00
2007 03 03 21 00  85  5.3  6.1  1.52  7.14  5.87 999 1022.6  14.1  12.0 999.0 99.0 99.00
2007 03 03 22 00  67  3.8  4.2 99.00 99.00 99.00 999 1022.0  14.4  12.1 999.0 99.0 99.00
2007 03 03 23 00  58  3.3  4.3 99.00 99.00 99.00 999 1021.8  14.9  12.1 999.0 99.0 99.00
2007 03 04 00 00  43  2.6  3.1  1.39  9.09  6.41 999 1021.8  14.4  12.2 999.0 99.0 99.00
2007 03 04 01 00  30  1.4  1.7  1.25  9.09  6.51 999 1021.8  16.2  12.5 999.0 99.0 99.00
2007 03 04 02 00 282  2.5  3.0  1.10  7.14  6.57 999 1022.0  14.1  12.5 999.0 99.0 99.00
2007 03 04 04 00 290  4.2  4.7 99.00 99.00 99.00 999 1022.5  13.4 999.0 999.0 99.0 99.00
2007 03 04 05 00 325  4.6  4.9 99.00 99.00 99.00 999 1022.6  14.3  12.1 999.0 99.0 99.00
2007 03 04 06 00 999 99.0  4.5 99.00 99.00 99.00 999 1023.3  14.5  11.8 999.0 99.0 99.00
2007 03 04 07 00 333  2.2 99.0  1.01 10.00  7.00 999 9999.0  14.7 999.0 999.0 99.0 99.00
2007 03 04 08 00 317  2.9  3.4 99.00 99.00 99.00 999 1023.4  14.3  11.7 999.0 99.0 99.00
2007 03 04 09 00 330  4.2  4.5 99.00 99.00 99.00 999 1022.7  13.6  11.7 999.0 99.0 99.00
2007 03 04 11 00  14  2.0 99.0 99.00 99.00 99.00 999 1022.1  14.2 999.0 999.0 99.0 99.00
2007 03 04 12 00  60  3.6  4.1 99.00 99.00 99.00 999 1021.8  12.8  11.7 999.0 99.0 99.00
2007 03 04 13 00 999 99.0 99.0  0.84 10.00  7.48 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 03 04 14 00  90  5.1  5.7 99.00 99.00 99.00 999 9999.0  14.2 999.0 999.0 99.0 99.00
2007 03 04 15 00  85  5.0  5.6  0.87 10.00  7.97 999 1021.9  14.1  11.7 999.0 99.0 99.00
2007 03 04 16 00  64  4.8  5.7  0.93 10.00  7.62 999 1022.0  13.5  11.7 999.0 99.0 99.00
2007 03 04 17 00  72  4.1  4.6  1.01 10.00  7.63 999 1022.7  14.2  11.8 999.0 99.0 99.00
2007 03 04 18 00  69  4.2  5.3  1.09 10.00  7.71 999 1023.3  14.8  12.0 999.0 99.0 99.00
2007 03 04 19 00  44  3.5  4.1  1.08 10.00  6.74 999 1022.8  14.3  12.1 999.0 99.0 99.00
2007 03 04 20 00  30  3.9  4.3  1.05  9.09  6.57 999 1022.2  14.9  12.5 999.0 99.0 99.00
2007 03 04 21 00  23  1.7  2.1  1.03  9.09  6.55 999 1021.8  14.9  12.5 999.0 99.0 99.00
2007 03 04 22 00  58  1.7  2.0  1.05  9.09  6.34 999 1021.0  15.5  12.6 999.0 99.0 99.00
2007 03 04 23 00 229  2.7  3.3  0.91  9.09  6.50 999 1020.9  14.4  12.8 999.0 99.0 99.00
2007 03 05 00 00 295  2.6  3.1  0.98  9.09  7.08 999 1020.3  16.1  12.9 999.0 99.0 99.00
2007 03 05 01 00 294  3.0  3.8  0.92  9.09  7.08 999 1020.3  14.5  12.8 999.0 99.0 99.00
2007 03 05 02 00 283  3.9  4.6  0.88 10.00  7.52 999 1020.5  13.8  12.6 999.0 99.0 99.00
2007 03 05 04 00 330  5.0 99.0 99.00 99.00 99.00 999 9999.0  13.4 999.0 999.0 99.0 99.00
2007 03 05 05 00 348  3.6 99.0 99.00 99.00 99.00 999 1020.5  14.4  12.1 999.0 99.0 99.00
2007 03 05 06 00  26  4.1  5.1 99.00 99.00 99.00 999 1019.5  14.2  11.9 999.0 99.0 99.00
2007 03 05 07 00 348  4.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 03 05 08 00 267  1.8 99.0 99.00  4.76 99.00 999 1018.7  15.0  11.8 999.0 99.0 99.00
2007 03 05 09 00 303  4.4  5.2 99.00 99.00 99.00 999 1018.8  14.4  11.8 999.0 99.0 99.00
2007 03 05 11 00 326  3.0  3.6 99.00 99.00 99.00 999 9999.0  14.3 999.0 999.0 99.0 99.00
2007 03 05 12 00 316  5.0  5.6 99.00 99.00 99.00 999 1018.1  12.6  12.0 999.0 99.0 99.00
2007 03 05 13 00 310  4.2  5.1 99.00 99.00 99.00 999 1018.0  12.5  12.1 999.0 99.0 99.00
2007 03 05 14 00 999 99.0  5.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 03 05 15 00 309  4.6  5.4  1.03  8.33  6.65 999 1018.5  12.5  12.0 999.0 99.0 99.00
2007 03 05 16 00 310  6.0  6.9  0.91  9.09  5.68 999 1018.9  13.3  12.0 999.0 99.0 99.00
2007 03 05 17 00 301  6.4  7.3  0.94 10.00  6.66 999 1018.9  12.4  12.1 999.0 99.0 99.00
2007 03 05 18 00 304  5.6  6.7  0.98 10.00  6.74 999 1018.9  12.6  12.1 999.0 99.0 99.00
2007 03 05 19 00 301  5.6  6.4  0.92 10.00  6.03 999 1019.3  12.5  12.1 999.0 99.0 99.00
2007 03 05 20 00 298  5.3  6.0  1.00 10.00  6.39 999 1018.8  12.8  12.1 999.0 99.0 99.00
2007 03 05 21 00 300  6.9  7.9  0.97 14.29  6.10 999 1018.7  12.8  12.2 999.0 99.0 99.00
2007 03 05 22 00 303  7.0  8.1  0.97  9.09  5.62 999 1018.4  12.6  12.2 999.0 99.0 99.00
2007 03 05 23 00 307  8.0  9.0  1.02  9.09  5.40 999 1017.9  12.5  12.2 999.0 99.0 99.00
2007 03 06 00 00 301  8.6  9.9  1.11  9.09  5.02 999 1017.9  12.5  12.2 999.0 99.0 99.00
2007 03 06 01 00 301  9.2 11.2  0.99  9.09  4.80 999 1017.9  12.6  12.1 999.0 99.0 99.00
2007 03 06 02 00 306  8.6 10.1  1.02 14.29  4.71 999 1018.0  12.5  12.1 999.0 99.0 99.00
2007 03 06 03 00 308  7.2  8.1 99.00 99.00 99.00 999 1018.6  12.5  12.1 999.0 99.0 99.00
2007 03 06 04 00 999 30.9 99.0  0.99 10.00  4.86 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 03 06 05 00 316  8.3 99.0 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2007 03 06 06 00 318  9.7 11.2 99.00 99.00 99.00 999 1018.9  12.5  11.9 999.0 99.0 99.00
2007 03 06 07 00 338  7.7  8.5  1.08 14.29  5.17 999 1018.7  12.8  11.8 999.0 99.0 99.00
2007 03 06 08 00 324  5.1  5.9 99.00 99.00 99.00 999 9999.0 999.0  11.8 999.0 99.0 99.00
2007 03 06 09 00 300  5.6 99.0 99.00 99.00 99.00 999 1018.0  12.6  11.7 999.0 99.0 99.00
2007 03 06 10 00 313  8.7 10.0 99.00 99.00 99.00 999 1017.9  11.8  11.8 999.0 99.0 99.00
2007 03 06 11 00 999 99.0 99.0  1.22 14.29  5.31 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 03 06 12 00 305  6.5 99.0 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2007 03 06 13 00 306  7.0  8.4 99.00 99.00 99.00 999 1017.9  11.8  11.8 999.0 99.0 99.00
2007 03 06 14 00 999 99.0 99.0  1.16 16.67  5.47 999 9999.0 999.0 999.0 999.0 99.0 99.00
2007 03 06 15 00 305  6.4  7.5  1.24 16.67  5.80 999 1018.9  11.1  11.8 999.0 99.0 99.00
2007 03 06 16 00 302  6.3  7.3  1.12 16.67  5.46 999 1018.9  11.1  11.8 999.0 99.0 99.00
2007 03 06 17 00 302  6.3  7.3  1.27 16.67  6.80 999 1019.5  11.6  11.8 999.0 99.0 99.00
