#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 01 04 14 50 999  6.3 99.0  2.23 10.00  7.30 999 1015.6  11.0  12.5 999.0 99.0 99.00
2009 01 04 15 50 999  7.9 99.0  2.35 10.00  7.71 999 1016.5  10.6  12.5 999.0 99.0 99.00
2009 01 04 16 50 999 10.2 99.0  2.25  9.09  7.20 999 1017.5  10.6  12.5 999.0 99.0 99.00
2009 01 04 17 50 999  8.5 99.0  2.30 10.00  7.33 999 1018.0  10.4  12.5 999.0 99.0 99.00
2009 01 04 18 50 999  8.5 99.0  2.10 10.00  7.13 999 1018.2  10.2  12.5 999.0 99.0 99.00
2009 01 04 19 50 999  7.6 99.0  2.19 10.00  7.42 999 1017.6  10.4  12.5 999.0 99.0 99.00
2009 01 04 20 50 999  7.8 99.0 99.00 99.00 99.00 999 1018.2  10.6  12.6 999.0 99.0 99.00
2009 01 04 21 50 999  8.6 99.0 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2009 01 04 22 50 999  9.4 99.0 99.00 99.00 99.00 999 1017.5  10.5  12.6 999.0 99.0 99.00
2009 01 04 23 50 999  9.1 99.0  2.28  9.09  7.02 999 1018.0  11.0  12.6 999.0 99.0 99.00
2009 01 05 00 50 999 10.2 99.0  2.29 10.00  6.98 999 1018.2  11.1  12.5 999.0 99.0 99.00
2009 01 05 01 50 999 10.3 99.0 99.00 99.00 99.00 999 1018.5  11.3  12.5 999.0 99.0 99.00
2009 01 05 02 50 999  9.5 99.0  2.39  9.09  7.01 999 1019.0  11.4  12.5 999.0 99.0 99.00
2009 01 05 03 50 999  6.5 99.0 99.00 99.00 99.00 999 1019.8  11.3  12.5 999.0 99.0 99.00
2009 01 05 04 50 999  9.0 99.0 99.00 99.00 99.00 999 1020.2  11.4 999.0 999.0 99.0 99.00
2009 01 05 05 50 999  7.9 99.0 99.00 99.00 99.00 999 1021.2  11.3  12.5 999.0 99.0 99.00
2009 01 05 06 50 999  7.7 99.0 99.00 99.00 99.00 999 1021.3  11.1  12.5 999.0 99.0 99.00
2009 01 05 07 50 999  6.6 99.0 99.00 99.00 99.00 999 1021.0  11.0  12.4 999.0 99.0 99.00
2009 01 05 08 50 999  7.1 99.0  1.92  9.09  7.01 999 1020.4  11.1  12.2 999.0 99.0 99.00
2009 01 05 09 50 999  6.3 99.0 99.00 99.00 99.00 999 1020.2  11.0  12.2 999.0 99.0 99.00
2009 01 05 10 50 999  7.5 99.0 99.00 99.00 99.00 999 1020.3  10.7  12.2 999.0 99.0 99.00
2009 01 05 12 50 999  8.7 99.0 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2009 01 05 13 50 999  8.9 99.0 99.00 99.00 99.00 999 1020.2  10.6  12.2 999.0 99.0 99.00
2009 01 05 15 50 999  8.8 99.0  1.87  8.33  6.66 999 1021.2  10.5  12.2 999.0 99.0 99.00
2009 01 05 16 50 999  9.2 99.0 99.00 99.00 99.00 999 1022.2  10.6  12.5 999.0 99.0 99.00
2009 01 05 17 50 999  9.2 99.0  1.64 14.29  6.16 999 1022.5  11.0  12.5 999.0 99.0 99.00
2009 01 05 18 50 999  8.4 99.0  1.66 14.29  6.43 999 1022.2  10.9  12.5 999.0 99.0 99.00
2009 01 05 19 50 999  8.6 99.0  1.68 14.29  6.54 999 1021.1  11.0  12.5 999.0 99.0 99.00
2009 01 05 20 50 999  7.6 99.0  1.77 14.29  6.54 999 1020.3  11.1  12.5 999.0 99.0 99.00
2009 01 05 21 50 999  8.5 99.0  1.84 14.29  6.80 999 1019.6  11.1  12.5 999.0 99.0 99.00
2009 01 05 22 50 999  7.4 99.0 99.00 99.00 99.00 999 1019.2  11.3  12.5 999.0 99.0 99.00
2009 01 05 23 50 999  8.8 99.0  1.83 16.67  6.89 999 1018.8  11.5  12.5 999.0 99.0 99.00
2009 01 06 00 50 999  7.6 99.0  1.62 20.00  6.97 999 1018.6  11.2  12.5 999.0 99.0 99.00
2009 01 06 01 50 999  7.1 99.0  1.48 12.50  7.03 999 1018.6  11.3  12.2 999.0 99.0 99.00
2009 01 06 02 50 999  7.5 99.0  1.55 20.00  7.66 999 1018.6  10.9  12.2 999.0 99.0 99.00
2009 01 06 04 50 999 10.4 99.0 99.00 99.00 99.00 999 1018.2  11.3  12.2 999.0 99.0 99.00
2009 01 06 05 50 999 11.2 99.0 99.00 99.00 99.00 999 1018.4  11.3  12.2 999.0 99.0 99.00
2009 01 06 06 50 999 11.3 99.0  1.72 16.67  6.03 999 1018.6  11.4  12.2 999.0 99.0 99.00
2009 01 06 07 50 999 11.4 99.0  1.81 16.67  6.23 999 1018.6  11.9  12.2 999.0 99.0 99.00
2009 01 06 08 50 999 12.2 99.0  1.77 16.67  5.86 999 1018.2  11.4  12.1 999.0 99.0 99.00
2009 01 06 09 50 999 12.5 99.0 99.00 99.00 99.00 999 1018.7  11.5  12.2 999.0 99.0 99.00
2009 01 06 10 50 999 11.4 99.0  1.86 16.67  6.16 999 1018.7  11.8  12.2 999.0 99.0 99.00
2009 01 06 14 50 999 12.4 99.0 99.00 99.00 99.00 999 1019.0  11.8  12.1 999.0 99.0 99.00
2009 01 06 15 50 999 11.2 99.0  2.21 16.67  7.04 999 1019.0  11.8  12.1 999.0 99.0 99.00
2009 01 06 16 50 999 12.1 99.0 99.00 99.00 99.00 999 9999.0  11.7 999.0 999.0 99.0 99.00
2009 01 06 19 50 999  7.2 99.0 99.00 99.00 99.00 999 1020.5  12.5  12.2 999.0 99.0 99.00
2009 01 06 20 50 999 10.8 99.0 99.00 99.00 99.00 999 1019.7  12.2  12.2 999.0 99.0 99.00
2009 01 06 21 50 999 10.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2009 01 06 22 50 999 10.6 99.0  2.57 16.67  7.48 999 1019.5  12.5  12.3 999.0 99.0 99.00
2009 01 07 00 50 999 12.1 99.0  2.64 11.11  6.95 999 1019.5  11.9  12.3 999.0 99.0 99.00
2009 01 07 03 50 999  9.2 99.0  2.59 14.29  7.31 999 1020.2  12.1  12.2 999.0 99.0 99.00
2009 01 07 04 50 999  3.0 99.0  2.75 16.67  7.98 999 1021.1  12.4  12.1 999.0 99.0 99.00
2009 01 07 06 50 999  0.6 99.0  2.72 14.29  8.00 999 1021.2  12.2  12.1 999.0 99.0 99.00
2009 01 07 07 50 999  1.1 99.0  2.64 14.29  8.35 999 1021.1  12.5  12.1 999.0 99.0 99.00
2009 01 07 09 50 999  3.9 99.0  2.54 14.29  8.65 999 1020.4  12.7  12.1 999.0 99.0 99.00
2009 01 07 10 50 999  4.8 99.0  2.63 14.29  8.64 999 1019.9  12.1  12.1 999.0 99.0 99.00
2009 01 07 11 50 999  2.3 99.0  2.55 14.29  8.74 999 1019.5  12.6  12.1 999.0 99.0 99.00
2009 01 07 13 50 999  2.6 99.0  2.54 14.29  8.68 999 1019.6  12.1  12.1 999.0 99.0 99.00
2009 01 07 14 50 999  3.1 99.0  2.44 14.29  9.34 999 1020.1  11.9  12.1 999.0 99.0 99.00
2009 01 07 15 50 999  4.0 99.0  2.51 12.50  9.11 999 1021.1  11.8  12.1 999.0 99.0 99.00
2009 01 07 16 50 999  2.9 99.0  2.42 14.29  9.29 999 1021.7  12.1  12.1 999.0 99.0 99.00
2009 01 07 17 50 999  1.1 99.0  2.60 14.29  9.54 999 1022.1  12.4  12.2 999.0 99.0 99.00
2009 01 07 18 50 999  2.0 99.0  2.20 12.50  8.50 999 1021.8  12.1  12.5 999.0 99.0 99.00
2009 01 07 19 50 999  1.0 99.0  2.50 14.29  9.14 999 1021.1  12.1  12.6 999.0 99.0 99.00
2009 01 07 20 50 999  0.0 99.0  2.55 14.29  9.11 999 1020.3  12.5  12.8 999.0 99.0 99.00
2009 01 07 21 50 999  1.8 99.0 99.00 99.00 99.00 999 1019.7  12.3  12.9 999.0 99.0 99.00
2009 01 07 22 50 999  3.2 99.0  2.17 14.29  8.66 999 1018.9  12.1  12.9 999.0 99.0 99.00
2009 01 07 23 50 999  5.9 99.0  2.30 14.29  8.96 999 1018.3  11.9  12.8 999.0 99.0 99.00
2009 01 08 00 50 999  6.4 99.0  2.23 14.29  9.17 999 1018.0  12.1  12.5 999.0 99.0 99.00
2009 01 08 01 50 999  5.1 99.0  2.43 14.29  9.35 999 1017.8  12.3  12.5 999.0 99.0 99.00
2009 01 08 02 50 999  8.3 99.0 99.00 99.00 99.00 999 1017.3  12.1  12.5 999.0 99.0 99.00
2009 01 08 03 50 999  6.6 99.0 99.00 99.00 99.00 999 1017.9  11.8  12.5 999.0 99.0 99.00
2009 01 08 04 50 999  7.7 99.0  2.28 14.29  8.64 999 1017.6  11.8  12.2 999.0 99.0 99.00
2009 01 08 06 50 999  5.7 99.0  2.33 14.29  8.93 999 1018.0  11.8  12.1 999.0 99.0 99.00
2009 01 08 07 50 999  4.6 99.0  2.30 14.29  9.07 999 1017.8  11.7  12.2 999.0 99.0 99.00
2009 01 08 08 50 999  4.0 99.0 99.00 99.00 99.00 999 1017.2  11.8  12.1 999.0 99.0 99.00
2009 01 08 10 50 999  5.0 99.0  2.26 12.50  8.70 999 1017.2  11.3  12.1 999.0 99.0 99.00
2009 01 08 11 50 999  5.2 99.0  2.29 12.50  8.60 999 1017.1  11.3  12.1 999.0 99.0 99.00
2009 01 08 12 50 999  5.0 99.0  1.85 11.11  7.68 999 1016.9  11.8  12.1 999.0 99.0 99.00
2009 01 08 13 50 999  6.1 99.0  2.08 14.29  8.44 999 1016.9  10.2  12.1 999.0 99.0 99.00
2009 01 08 14 50 999  8.1 99.0  2.13 12.50  8.24 999 1017.0   9.8  12.1 999.0 99.0 99.00
2009 01 08 15 50 999  8.5 99.0 99.00 99.00 99.00 999 1017.1  10.1  12.1 999.0 99.0 99.00
2009 01 08 16 50 999  9.2 99.0 99.00 99.00 99.00 999 1017.2  10.2  12.1 999.0 99.0 99.00
2009 01 08 17 50 999  8.1 99.0 99.00 99.00 99.00 999 1017.7  10.5  12.1 999.0 99.0 99.00
2009 01 08 18 50 999 10.1 99.0  2.23 12.50  6.88 999 1017.3  10.8  12.1 999.0 99.0 99.00
2009 01 08 20 50 999 11.1 99.0  2.53 12.50  6.52 999 1015.5  11.2  12.1 999.0 99.0 99.00
2009 01 08 21 50 999 11.2 99.0  2.56 12.50  6.80 999 1014.8  11.7  12.2 999.0 99.0 99.00
2009 01 08 22 50 999 12.7 99.0  2.41 11.11  6.57 999 1014.1  12.1  12.2 999.0 99.0 99.00
2009 01 08 23 50 999  0.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2009 01 09 00 50 999 12.5 99.0 99.00 99.00 99.00 999 1013.4  12.5  12.5 999.0 99.0 99.00
2009 01 09 01 50 999 13.4 99.0  2.74  9.09  6.83 999 1013.3  12.6  12.5 999.0 99.0 99.00
2009 01 09 02 50 999  0.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2009 01 09 03 50 999 12.3 99.0 99.00 99.00 99.00 999 1014.0  12.9  12.6 999.0 99.0 99.00
2009 01 09 04 50 999  6.3 99.0  2.51  8.33  7.28 999 1014.4  14.0  12.5 999.0 99.0 99.00
2009 01 09 05 50 999  2.0 99.0  2.76  9.09  7.65 999 1015.0  14.4  12.5 999.0 99.0 99.00
2009 01 09 06 50 999  9.8 99.0  2.82  9.09  7.92 999 1014.9  14.1  12.5 999.0 99.0 99.00
2009 01 09 07 50 999  9.4 99.0  2.52  8.33  7.32 999 1015.4  13.9  12.5 999.0 99.0 99.00
2009 01 09 08 50 999  9.6 99.0  2.72 10.00  7.56 999 1015.5  12.9  12.5 999.0 99.0 99.00
2009 01 09 09 50 999 11.3 99.0  2.59  9.09  7.01 999 1015.6  12.9  12.2 999.0 99.0 99.00
2009 01 09 10 50 999 10.0 99.0  2.75  8.33  7.10 999 1016.3  12.9  12.2 999.0 99.0 99.00
2009 01 09 11 50 999  5.1 99.0  2.35 12.50  7.08 999 1016.5  12.6  12.1 999.0 99.0 99.00
2009 01 09 12 50 999  8.4 99.0  2.46 12.50  7.16 999 1016.0  12.8  12.1 999.0 99.0 99.00
2009 01 09 13 50 999  5.4 99.0  2.58 12.50  7.82 999 1016.5  12.9  12.1 999.0 99.0 99.00
2009 01 09 14 50 999  8.5 99.0  2.93  9.09  8.17 999 1017.0  13.3  12.1 999.0 99.0 99.00
2009 01 09 15 50 999  4.8 99.0  2.75  9.09  8.28 999 1018.0  12.9  12.1 999.0 99.0 99.00
2009 01 09 16 50 999  3.0 99.0 99.00 99.00 99.00 999 1019.1  11.2  12.1 999.0 99.0 99.00
2009 01 09 17 50 999  0.4 99.0  2.98 11.11  8.57 999 1019.6  11.5  12.1 999.0 99.0 99.00
2009 01 09 18 50 999  0.4 99.0  2.63 12.50  8.07 999 1019.9  11.8  12.1 999.0 99.0 99.00
2009 01 09 19 50 999  0.1 99.0  2.74 12.50  8.24 999 1019.1  12.6  12.5 999.0 99.0 99.00
2009 01 09 20 50 999  0.4 99.0  2.73 10.00  7.92 999 1018.7  12.6  12.6 999.0 99.0 99.00
2009 01 09 21 50 999  2.5 99.0  2.82  9.09  7.97 999 1018.6  13.6  12.6 999.0 99.0 99.00
2009 01 09 22 50 999  1.5 99.0  2.92 11.11  8.24 999 1018.7  14.1  12.8 999.0 99.0 99.00
2009 01 09 23 50 999  1.7 99.0  2.56 10.00  8.03 999 1019.3  13.3  12.9 999.0 99.0 99.00
2009 01 10 00 50 999  3.2 99.0  2.63  9.09  7.99 999 1020.1  13.1  12.8 999.0 99.0 99.00
2009 01 10 01 50 999  1.1 99.0  2.58 10.00  8.19 999 1020.7  12.9  12.5 999.0 99.0 99.00
2009 01 10 02 50 999  1.7 99.0  2.60 10.00  8.28 999 1021.7  13.0  12.1 999.0 99.0 99.00
2009 01 10 03 50 999  0.6 99.0  2.36 12.50  8.22 999 1022.4  12.8  12.1 999.0 99.0 99.00
2009 01 10 04 50 999  1.7 99.0  2.68 10.00  8.51 999 1023.4  12.8  12.1 999.0 99.0 99.00
2009 01 10 05 50 999  1.3 99.0  2.71 10.00  8.60 999 1023.8  12.6  12.1 999.0 99.0 99.00
2009 01 10 06 50 999  1.5 99.0  2.64 12.50  8.40 999 1024.6  12.5  12.1 999.0 99.0 99.00
2009 01 10 07 50 999  1.4 99.0  2.65 11.11  8.73 999 1025.0  12.5  12.1 999.0 99.0 99.00
2009 01 10 08 50 999  0.1 99.0  2.66 12.50  8.49 999 1025.6  12.2  12.1 999.0 99.0 99.00
2009 01 10 09 50 999  0.0 99.0  2.34 10.00  8.42 999 1025.9  12.5  12.1 999.0 99.0 99.00
2009 01 10 10 50 999  1.3 99.0  2.58 11.11  8.58 999 1026.2  12.4  12.1 999.0 99.0 99.00
2009 01 10 11 50 999  2.2 99.0  2.39 11.11  8.46 999 1026.3  11.9  11.8 999.0 99.0 99.00
2009 01 10 12 50 999  3.3 99.0  2.54 11.11  8.47 999 1026.3  13.5  11.8 999.0 99.0 99.00
2009 01 10 13 50 999  1.3 99.0  2.53 10.00  8.40 999 1026.7  13.4  12.0 999.0 99.0 99.00
2009 01 10 14 50 999  3.0 99.0  2.12 11.11  8.15 999 1027.7  13.6  12.0 999.0 99.0 99.00
2009 01 10 15 50 999  3.4 99.0  2.13 11.11  7.96 999 1028.5  13.6  12.1 999.0 99.0 99.00
2009 01 10 16 50 999  2.8 99.0  2.06 10.00  7.93 999 1029.1  13.7  12.1 999.0 99.0 99.00
2009 01 10 17 50 999  2.1 99.0  2.02 12.50  7.71 999 1029.5  14.1  12.1 999.0 99.0 99.00
2009 01 10 18 50 999  2.3 99.0  2.05 10.00  7.62 999 1029.5  13.5  12.5 999.0 99.0 99.00
2009 01 10 19 50 999  0.8 99.0  2.26 11.11  8.07 999 1029.1  14.0  12.5 999.0 99.0 99.00
2009 01 10 20 50 999  2.3 99.0  2.16 11.11  8.11 999 1028.8  14.1  12.8 999.0 99.0 99.00
2009 01 10 21 50 999  3.6 99.0  2.01 10.00  7.91 999 1028.1  14.0  12.9 999.0 99.0 99.00
2009 01 10 22 50 999  6.0 99.0  2.08 11.11  8.17 999 1027.9  14.4  12.6 999.0 99.0 99.00
2009 01 10 23 50 999  6.5 99.0  2.05 10.00  8.07 999 1027.9  13.7  12.6 999.0 99.0 99.00
2009 01 11 00 50 999  5.4 99.0  1.91 10.00  7.94 999 1027.8  13.4  12.5 999.0 99.0 99.00
2009 01 11 01 50 999  3.8 99.0  1.96 10.00  8.10 999 1027.9  13.6  12.2 999.0 99.0 99.00
2009 01 11 02 50 999  3.9 99.0  1.83  9.09  7.80 999 1027.8  13.7  12.2 999.0 99.0 99.00
2009 01 11 03 50 999  3.8 99.0  1.77 11.11  7.79 999 1027.7  14.1  12.2 999.0 99.0 99.00
2009 01 11 04 50 999  2.3 99.0  1.78 12.50  8.33 999 1027.8  14.9  12.2 999.0 99.0 99.00
2009 01 11 05 50 999  2.1 99.0 99.00 99.00 99.00 999 1028.0  15.8  12.1 999.0 99.0 99.00
2009 01 11 06 50 999  0.0 99.0  1.60 10.00  7.90 999 1027.9  14.2  12.1 999.0 99.0 99.00
2009 01 11 07 50 999  0.0 99.0  1.68 11.11  8.12 999 1027.9  14.1  12.1 999.0 99.0 99.00
2009 01 11 08 50 999  0.9 99.0  1.64 12.50  7.96 999 1027.7  14.4  12.1 999.0 99.0 99.00
2009 01 11 09 50 999  1.9 99.0  1.65 10.00  8.18 999 1027.2  14.6  12.1 999.0 99.0 99.00
2009 01 11 10 50 999  0.0 99.0  1.55 12.50  8.03 999 1026.6  14.0  12.1 999.0 99.0 99.00
2009 01 11 11 50 999  1.1 99.0  1.63 10.00  7.92 999 1026.4  14.2  12.0 999.0 99.0 99.00
2009 01 11 12 50 999  1.1 99.0  1.52  9.09  7.78 999 1026.3  13.2  12.0 999.0 99.0 99.00
2009 01 11 13 50 999  2.8 99.0  1.56  9.09  8.08 999 1026.0  13.9  12.0 999.0 99.0 99.00
2009 01 11 14 50 999  1.3 99.0  1.46 12.50  7.97 999 1026.3  12.9  11.8 999.0 99.0 99.00
2009 01 11 15 50 999  1.3 99.0  1.59 16.67  8.85 999 1026.4  13.6  11.8 999.0 99.0 99.00
2009 01 11 16 50 999  0.3 99.0  1.51  9.09  8.48 999 1026.9  14.2  12.1 999.0 99.0 99.00
2009 01 11 17 50 999  0.7 99.0  1.65 16.67  9.04 999 1026.7  13.7  12.1 999.0 99.0 99.00
2009 01 11 18 50 999  0.8 99.0  1.63 16.67  9.15 999 1026.4  14.1  12.3 999.0 99.0 99.00
2009 01 11 19 50 999  2.5 99.0  1.32 16.67  8.03 999 1025.0  13.6  12.6 999.0 99.0 99.00
2009 01 11 20 50 999  6.9 99.0 99.00 99.00 99.00 999 9999.0  14.0 999.0 999.0 99.0 99.00
2009 01 11 21 50 999  2.3 99.0  1.44 16.67  9.15 999 1022.6  14.5  12.9 999.0 99.0 99.00
2009 01 11 22 50 999  6.1 99.0  1.40 16.67  7.66 999 1021.8  15.6  12.8 999.0 99.0 99.00
2009 01 11 23 50 999  8.0 99.0  1.79 16.67  7.23 999 1021.2  16.4  12.5 999.0 99.0 99.00
2009 01 12 00 50 999 12.5 99.0 99.00 99.00 99.00 999 1020.8  15.7  12.1 999.0 99.0 99.00
2009 01 12 01 50 999 10.1 99.0 99.00 99.00 99.00 999 1020.7  15.2  12.1 999.0 99.0 99.00
2009 01 12 02 50 999  7.5 99.0  1.84 16.67  7.41 999 1021.1  17.9  12.1 999.0 99.0 99.00
2009 01 12 03 50 999  3.1 99.0  1.78 16.67  7.76 999 1021.3  19.1  12.1 999.0 99.0 99.00
