#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 02 11 50 312  3.9  4.8  1.23 10.81  8.72 999 1022.4  11.3  12.9 999.0 99.0 99.00
2012 01 02 12 50   7  1.9  2.3  1.23 11.43  8.31 999 1021.6  11.2  12.9 999.0 99.0 99.00
2012 01 02 13 50 270  3.3  4.0  1.23 12.12  8.32 999 1022.3  11.4  12.8 999.0 99.0 99.00
2012 01 02 14 50 290  6.2  7.2  1.23 10.81  7.54 999 1023.1  11.1  12.9 999.0 99.0 99.00
2012 01 02 15 50 299  5.7  7.0  1.09 10.81  6.39 999 1023.9  10.7  12.9 999.0 99.0 99.00
2012 01 02 16 50 313  7.8  9.1  1.19 12.90  5.84 999 1024.5  11.1  12.9 999.0 99.0 99.00
2012 01 02 17 50 302  7.5  9.0  1.09 12.12  5.04 999 1024.5  11.3  12.9 999.0 99.0 99.00
2012 01 02 18 50 297  5.3  6.5  1.07 11.43  4.88 999 1024.1  11.9  12.9 999.0 99.0 99.00
2012 01 02 19 50 297  4.7  5.4  0.98 11.43  5.43 999 1022.8  12.7  13.0 999.0 99.0 99.00
2012 01 02 20 50 311  6.9  8.3  0.88 12.12  4.88 999 1022.3  12.8  13.1 999.0 99.0 99.00
2012 01 02 21 50 322  8.3 10.2 99.00 99.00 99.00 999 1021.6  12.7  13.1 999.0 99.0 99.00
2012 01 02 22 50 306  5.8  7.0  1.08 12.12  4.69 999 1021.5  13.5  13.1 999.0 99.0 99.00
2012 01 02 23 50 311  8.0  9.2  0.94 10.81  5.30 999 1021.2  13.3  13.1 999.0 99.0 99.00
2012 01 03 00 50 313  7.4  8.7  1.01 12.12  4.89 999 1021.0  13.3  13.2 999.0 99.0 99.00
2012 01 03 01 50 333  4.5  5.2  0.90 12.12  4.73 999 1021.3  14.2  13.1 999.0 99.0 99.00
2012 01 03 02 50 308  6.5  8.0  0.83 12.90  4.82 999 1021.7  13.4  13.2 999.0 99.0 99.00
2012 01 03 03 50 312  9.0 11.1  1.05 12.12  4.63 999 1022.2  13.2  13.2 999.0 99.0 99.00
2012 01 03 04 50 311  8.1  9.7  1.17  4.35  4.23 999 1022.2  13.2  13.2 999.0 99.0 99.00
2012 01 03 05 50 309  9.0 10.8  1.14  4.35  4.54 999 1022.6  13.4  13.1 999.0 99.0 99.00
2012 01 03 06 50 312  8.3  9.8  1.18 11.43  4.64 999 1022.7  13.1  13.1 999.0 99.0 99.00
2012 01 03 07 50 311  9.6 12.3 99.00 99.00 99.00 999 1022.9  13.5  13.1 999.0 99.0 99.00
2012 01 03 08 50 315  9.5 11.5  1.35 11.43  4.61 999 1022.6  12.9  13.1 999.0 99.0 99.00
2012 01 03 09 50 300  5.1  5.9  1.45 10.81  5.23 999 1022.0  13.1  13.0 999.0 99.0 99.00
2012 01 03 10 50 312  7.4  8.3  1.34 10.00  5.12 999 1022.2  13.4  13.0 999.0 99.0 99.00
2012 01 03 11 50 310 10.1 12.6  1.49 11.43  4.81 999 1021.9  12.7  13.0 999.0 99.0 99.00
2012 01 03 12 50 314  8.9 10.4 99.00 99.00 99.00 999 1021.9  12.6  13.0 999.0 99.0 99.00
2012 01 03 13 50 310 10.3 12.7  1.89 17.39  5.51 999 1022.1  12.1  13.0 999.0 99.0 99.00
2012 01 03 14 50 315 10.0 12.5 99.00 99.00 99.00 999 1022.3  11.8  13.0 999.0 99.0 99.00
2012 01 03 15 50 314 10.3 12.6 99.00 99.00 99.00 999 1022.6  12.0  13.0 999.0 99.0 99.00
2012 01 03 16 50 314  9.6 11.9  2.22 16.00  6.38 999 1023.0  12.3  12.9 999.0 99.0 99.00
2012 01 03 17 50 310  8.2  9.7  2.33 16.00  6.85 999 1023.7  13.6  12.8 999.0 99.0 99.00
2012 01 03 18 50 309  7.3  8.7  2.60 16.00  8.14 999 1023.4  13.4  12.8 999.0 99.0 99.00
2012 01 03 19 50 306  7.0  8.1  2.48 16.00  7.61 999 1022.8  13.5  12.8 999.0 99.0 99.00
2012 01 03 20 50 306  7.1  8.8  3.07 13.79  8.89 999 1022.1  13.3  12.8 999.0 99.0 99.00
2012 01 03 21 50 307  7.7  9.6 99.00 99.00 99.00 999 1021.5  13.5  12.8 999.0 99.0 99.00
2012 01 03 22 50 302  9.9 11.9  4.09 16.00 10.03 999 1021.3  13.4  12.8 999.0 99.0 99.00
2012 01 03 23 50 303 10.4 12.2  3.44 14.81  8.68 999 1021.2  13.3  12.8 999.0 99.0 99.00
2012 01 04 00 50 308  9.9 12.0  3.37 16.00  8.43 999 1021.5  13.2  12.8 999.0 99.0 99.00
2012 01 04 01 50 308  9.2 10.7  3.52 14.81  8.95 999 1022.0  13.2  12.9 999.0 99.0 99.00
2012 01 04 02 50 311  9.3 11.9  3.28 16.00  8.62 999 1022.3  13.4  12.8 999.0 99.0 99.00
2012 01 04 03 50 306  9.3 11.6 99.00 99.00 99.00 999 1022.8  13.2  12.8 999.0 99.0 99.00
2012 01 04 04 50 303  8.0  9.3  3.02 14.81  8.69 999 1023.5  13.0  12.8 999.0 99.0 99.00
2012 01 04 05 50 308  8.3 10.4  3.01 16.00  8.52 999 1023.6  12.8  12.7 999.0 99.0 99.00
2012 01 04 06 50 313  8.4  9.8  2.97 14.81  8.35 999 1023.5  12.8  12.7 999.0 99.0 99.00
2012 01 04 07 50 320  7.0  8.2  2.84 13.79  8.13 999 1023.2  12.9  12.6 999.0 99.0 99.00
2012 01 04 08 50 319  5.6  7.0  3.05 13.79  8.62 999 1023.4  12.5  12.7 999.0 99.0 99.00
2012 01 04 09 50 313  5.6  7.1  2.72 14.81  8.57 999 1023.4  12.3  12.6 999.0 99.0 99.00
2012 01 04 10 50 313  4.4  5.5  2.75 13.79  8.97 999 1023.3  12.4  12.6 999.0 99.0 99.00
2012 01 04 11 50 308  4.3  5.2  2.71 13.79  9.29 999 1022.9  12.6  12.6 999.0 99.0 99.00
2012 01 04 12 50 308  3.8  4.8  2.60 13.79  9.23 999 1023.1  12.7  12.6 999.0 99.0 99.00
2012 01 04 13 50 311  4.3  5.1  2.40 13.79  9.33 999 1023.3  12.7  12.7 999.0 99.0 99.00
2012 01 04 14 50 309  5.2  6.5  2.55 13.79  9.72 999 1023.6  12.7  12.6 999.0 99.0 99.00
2012 01 04 15 50 307  5.0  6.3  2.55 13.79  9.32 999 1024.3  12.8  12.6 999.0 99.0 99.00
2012 01 04 16 50 310  3.9  5.0  2.62 13.79  9.21 999 1025.0  13.1  12.7 999.0 99.0 99.00
2012 01 04 17 50 305  5.1  6.2  2.48 12.90  8.77 999 1025.3  13.2  12.8 999.0 99.0 99.00
2012 01 04 18 50 309  4.8  5.9  2.47 13.79  8.69 999 1025.1  13.2  12.9 999.0 99.0 99.00
2012 01 04 19 50 311  6.8  8.7  2.30 12.90  8.34 999 1024.3  13.4  13.0 999.0 99.0 99.00
2012 01 04 20 50 307  7.1  8.5  2.36 12.90  7.37 999 1023.4  13.4  13.0 999.0 99.0 99.00
2012 01 04 21 50 311  6.6  7.9  2.31 11.43  7.27 999 1022.9  13.6  13.0 999.0 99.0 99.00
2012 01 04 22 50 302  5.8  7.2  1.99 10.81  7.10 999 1022.7  14.1  13.1 999.0 99.0 99.00
2012 01 04 23 50 300  4.5  5.4  2.08 12.12  7.48 999 1022.6  14.0  13.1 999.0 99.0 99.00
2012 01 05 00 50 302  6.2  7.3  1.99 12.12  7.10 999 1022.8  13.6  13.1 999.0 99.0 99.00
2012 01 05 01 50 304  7.3  8.6  1.84 12.90  6.53 999 1022.6  13.5  13.0 999.0 99.0 99.00
2012 01 05 02 50 307  8.0  9.5 99.00 99.00 99.00 999 1022.7  13.6  13.0 999.0 99.0 99.00
2012 01 05 03 50 303  8.1  9.8  1.96 12.12  6.79 999 1022.6  13.5  13.0 999.0 99.0 99.00
2012 01 05 04 50 304  9.0 10.7  2.24 12.90  7.13 999 1023.0  13.4  13.0 999.0 99.0 99.00
2012 01 05 05 50 303  8.7 10.6 99.00 99.00 99.00 999 1022.8  13.3  13.0 999.0 99.0 99.00
2012 01 05 06 50 305  8.7 10.4  2.39 12.90  7.23 999 1022.6  13.2  13.0 999.0 99.0 99.00
2012 01 05 07 50 309  9.0 10.9  2.46 12.90  7.34 999 1022.2  13.1  12.9 999.0 99.0 99.00
2012 01 05 08 50 316  8.7 10.3  2.22 12.90  6.75 999 1022.1  13.0  12.9 999.0 99.0 99.00
2012 01 05 09 50 317  7.6  9.5  2.40 12.90  7.44 999 1022.4  13.0  12.9 999.0 99.0 99.00
2012 01 05 11 50 314  8.6 10.1  2.48 12.90  7.40 999 1021.2  13.1  12.9 999.0 99.0 99.00
2012 01 05 12 50 314  7.4  8.7  2.43 12.90  7.43 999 1020.9  13.6  12.9 999.0 99.0 99.00
2012 01 05 13 50 307  7.8  9.3  2.37 13.79  7.43 999 1020.8  13.1  12.9 999.0 99.0 99.00
2012 01 05 14 50 314  7.4  8.6  2.43 12.90  7.38 999 1021.0  13.1  12.9 999.0 99.0 99.00
2012 01 05 15 50 309  6.6  8.0  2.79 12.90  8.34 999 1021.1  13.3  12.9 999.0 99.0 99.00
2012 01 05 16 50 306  5.8  7.2  2.40 12.12  7.74 999 1021.4  13.5  12.9 999.0 99.0 99.00
2012 01 05 17 50 311  5.0  6.2  2.74 13.79  8.19 999 1021.8  13.7  12.9 999.0 99.0 99.00
2012 01 05 19 50 307  6.7  8.4  3.14 13.79  9.12 999 1020.1  13.6  13.1 999.0 99.0 99.00
2012 01 05 20 50 313  8.5 10.0  3.09 13.79  8.37 999 1019.0  14.1  13.1 999.0 99.0 99.00
2012 01 05 21 50 316 10.7 12.9 99.00 99.00 99.00 999 1017.8  14.3  13.1 999.0 99.0 99.00
2012 01 05 22 50 311 11.3 13.6  3.11 12.90  7.42 999 1017.5  14.2  13.0 999.0 99.0 99.00
2012 01 05 23 50 314  9.7 11.6  3.16 12.90  7.80 999 1017.3  14.4  13.0 999.0 99.0 99.00
2012 01 06 00 50 314 11.5 13.5  3.43 13.79  7.97 999 1016.7  14.2  13.0 999.0 99.0 99.00
2012 01 06 01 50 316 12.1 14.3  3.12 13.79  6.99 999 1016.5  13.9  12.9 999.0 99.0 99.00
2012 01 06 02 50 319 12.6 15.0  3.28 13.79  7.43 999 1016.6  13.8  12.9 999.0 99.0 99.00
2012 01 06 03 50 315 12.6 14.8  3.34 12.90  6.99 999 1016.9  13.5  12.9 999.0 99.0 99.00
2012 01 06 04 50 319 12.0 14.4  3.85 12.90  8.57 999 1017.1  13.5  12.9 999.0 99.0 99.00
2012 01 06 05 50 316 11.7 14.0  3.94 16.00  8.66 999 1017.3  13.5  12.9 999.0 99.0 99.00
2012 01 06 06 50 315 11.0 12.8  3.91 14.81  8.81 999 1017.3  13.4  12.9 999.0 99.0 99.00
2012 01 06 07 50 314 12.0 14.3  4.00 14.81  8.77 999 1016.6  13.3  13.0 999.0 99.0 99.00
2012 01 06 08 50 313 12.1 14.5 99.00 99.00 99.00 999 1016.5  13.3  13.0 999.0 99.0 99.00
2012 01 06 09 50 316 12.6 16.4 99.00 99.00 99.00 999 1016.7  13.0  12.9 999.0 99.0 99.00
2012 01 06 11 50 319 13.2 16.2 99.00 99.00 99.00 999 1016.5  12.5  12.8 999.0 99.0 99.00
2012 01 06 12 50 323 13.1 16.3  4.41 17.39  8.21 999 1016.4  12.3  12.7 999.0 99.0 99.00
2012 01 06 13 50 322 13.7 16.6 99.00 99.00 99.00 999 1016.5  12.3  12.7 999.0 99.0 99.00
2012 01 06 14 50 320 13.6 99.0 99.00 99.00 99.00 999 1016.4  12.2 999.0 999.0 99.0 99.00
2012 01 06 15 50 325 13.1 16.7  4.48 16.00  8.07 999 1017.2  12.1  12.6 999.0 99.0 99.00
2012 01 06 16 50 321 13.2 15.6  4.65 16.00  8.49 999 1018.1  12.0  12.6 999.0 99.0 99.00
2012 01 06 17 50 316 13.8 16.2  4.52 17.39  8.57 999 1018.5  12.0  12.6 999.0 99.0 99.00
2012 01 06 18 50 321 13.5 16.9  4.99 16.00  8.64 999 1018.2  11.9  12.6 999.0 99.0 99.00
2012 01 06 19 50 316 14.2 17.9 99.00 99.00 99.00 999 1017.2  11.9  12.6 999.0 99.0 99.00
2012 01 06 20 50 317 12.8 16.5  4.40 16.00  8.07 999 1016.6  11.9  12.6 999.0 99.0 99.00
2012 01 06 21 50 319 13.6 16.9  4.91 16.00  8.68 999 1015.7  12.0  12.6 999.0 99.0 99.00
2012 01 06 22 50 313 14.2 16.8  4.75 16.00  8.27 999 1015.2  12.0  12.6 999.0 99.0 99.00
2012 01 06 23 50 316 12.8 15.1 99.00 99.00 99.00 999 1015.3  12.1  12.6 999.0 99.0 99.00
2012 01 07 00 50 318 14.0 17.0  4.38 14.81  7.89 999 1014.9  12.0  12.6 999.0 99.0 99.00
2012 01 07 01 50 321 13.1 15.7  4.51 16.00  7.87 999 1015.0  12.0  12.6 999.0 99.0 99.00
2012 01 07 02 50 999 99.0 15.2  4.18 16.00  7.92 999 1014.9  12.1  12.6 999.0 99.0 99.00
2012 01 07 04 50 321 13.8 16.2  4.63 16.00  8.51 999 1015.0  12.1  12.6 999.0 99.0 99.00
2012 01 07 05 50 323 12.7 15.2  4.53 16.00  8.78 999 1015.5  12.3  12.7 999.0 99.0 99.00
2012 01 07 06 50 325 12.5 99.0 99.00 99.00 99.00 999 1015.6  12.4  12.9 999.0 99.0 99.00
2012 01 07 07 50 322 11.2 14.0  3.73 14.81  7.60 999 1015.4  12.4  13.0 999.0 99.0 99.00
2012 01 07 08 50 319  9.7 11.5  4.20 14.81  8.49 999 1015.3  12.7  13.1 999.0 99.0 99.00
2012 01 07 09 50 322  9.8 11.7  4.14 16.00  8.82 999 1015.1  13.1  13.2 999.0 99.0 99.00
2012 01 07 10 50 320 10.5 12.2  4.17 14.81  8.93 999 1014.8  13.3  13.2 999.0 99.0 99.00
2012 01 07 11 50 321 10.0 12.4 99.00 99.00 99.00 999 1014.6  13.3  13.1 999.0 99.0 99.00
2012 01 07 12 50 324 11.0 13.1  3.51 14.81  8.05 999 1014.4  14.0  13.1 999.0 99.0 99.00
2012 01 07 13 50 320 10.6 12.2  3.28 14.81  8.23 999 1014.6  13.8  13.0 999.0 99.0 99.00
2012 01 07 14 50 333  9.0 11.0  3.51 16.00  8.11 999 1015.4  14.0  13.0 999.0 99.0 99.00
2012 01 07 15 50 330  9.6 12.2  3.10 14.81  7.79 999 1015.9  14.4  13.0 999.0 99.0 99.00
2012 01 07 16 50 335  6.4  8.3  3.09 13.79  7.70 999 1016.8  14.3  13.0 999.0 99.0 99.00
2012 01 07 17 50 325  8.1  9.5  3.15 13.79  7.97 999 1017.2  14.6  13.1 999.0 99.0 99.00
2012 01 07 18 50 328  8.5 10.2  2.85 13.79  7.74 999 1017.0  15.0  13.2 999.0 99.0 99.00
2012 01 07 19 50 315  8.9 11.3  3.41 13.79  8.16 999 1016.2  14.5  13.3 999.0 99.0 99.00
2012 01 07 20 50 316 10.7 12.9  3.22 13.79  7.95 999 1015.4  14.8  13.4 999.0 99.0 99.00
2012 01 07 21 50 315 11.1 13.0  3.24 12.90  7.64 999 1014.6  15.1  13.4 999.0 99.0 99.00
2012 01 07 22 50 320 12.0 14.4  2.87 14.81  7.02 999 1014.1  15.7  13.4 999.0 99.0 99.00
2012 01 07 23 50 295  8.5 10.8  3.08 13.79  7.33 999 1015.3  14.1  13.4 999.0 99.0 99.00
2012 01 08 00 50 314 13.5 15.8  3.04 12.90  7.02 999 1014.1  14.2  13.3 999.0 99.0 99.00
2012 01 08 01 50 323 11.2 13.1  3.07 12.12  7.21 999 1015.0  14.0  13.3 999.0 99.0 99.00
2012 01 08 02 50 327  9.8 11.3  2.53 10.81  6.49 999 1015.5  14.0  13.3 999.0 99.0 99.00
2012 01 08 03 50 342  4.9  5.9  2.45 11.43  6.94 999 1016.4  16.2  13.3 999.0 99.0 99.00
2012 01 08 04 50 138  1.7  3.1  2.84 12.12  7.73 999 1017.4  12.4  13.3 999.0 99.0 99.00
2012 01 08 05 50 219  0.6  1.4  2.64 12.90  7.92 999 1017.7  12.7  13.3 999.0 99.0 99.00
2012 01 08 06 50 214  1.1  1.7  2.54 12.12  8.04 999 1018.0  13.3  13.3 999.0 99.0 99.00
2012 01 08 07 50  70  0.4  1.1  2.64 11.43  8.31 999 1017.9  13.8  13.2 999.0 99.0 99.00
2012 01 08 08 50 211  1.7  2.5  2.54 12.12  7.92 999 1018.0  13.7  13.2 999.0 99.0 99.00
2012 01 08 09 50 204  1.3  2.1 99.00 99.00 99.00 999 1018.5  13.2  13.2 999.0 99.0 99.00
2012 01 08 10 50 110  1.9  3.1  2.56 12.12  7.78 999 1018.8  13.3  13.2 999.0 99.0 99.00
2012 01 08 11 50  57  3.0  3.8  2.52 10.00  7.82 999 1019.0  13.8  13.2 999.0 99.0 99.00
2012 01 08 12 50  88  4.2 99.0 99.00 99.00 99.00 999 1019.1  15.8 999.0 999.0 99.0 99.00
2012 01 08 13 50 135  4.0  5.3  2.20 12.90  7.73 999 1019.1  15.4  13.2 999.0 99.0 99.00
2012 01 08 14 50 197  2.7  3.7  2.19 12.90  7.88 999 1019.6  14.9  13.2 999.0 99.0 99.00
2012 01 08 15 50 282  1.8  2.7  2.17 12.12  7.99 999 1020.7  13.4  13.2 999.0 99.0 99.00
2012 01 08 16 50 320  1.6  2.8  1.87  9.09  7.39 999 1022.0  13.9  13.1 999.0 99.0 99.00
2012 01 08 17 50 357  0.5  1.2  1.89 12.90  7.33 999 1022.7  13.9  13.1 999.0 99.0 99.00
2012 01 08 18 50 312  2.9  3.8  1.88  9.09  7.41 999 1022.6  13.8  13.4 999.0 99.0 99.00
2012 01 08 19 50 314  1.7  2.6  1.92 12.90  7.52 999 1021.9  14.0  13.4 999.0 99.0 99.00
2012 01 08 20 50 284  1.0  1.6  2.00  8.33  7.61 999 1021.5  14.6  14.1 999.0 99.0 99.00
2012 01 08 21 50 328  0.7  1.4  2.06 10.81  7.57 999 1021.0  15.2  14.4 999.0 99.0 99.00
2012 01 08 22 50 284  1.6  2.3  1.87 13.79  7.44 999 1020.7  15.2  14.3 999.0 99.0 99.00
2012 01 08 23 50 308  4.5  5.4  1.93 12.90  7.72 999 1020.6  15.2  14.1 999.0 99.0 99.00
2012 01 09 00 50 304  6.0  6.8  1.87 12.12  7.32 999 1020.5  15.6  13.6 999.0 99.0 99.00
2012 01 09 01 50 308  6.2  6.9  1.74 12.12  6.98 999 1020.7  15.5  13.4 999.0 99.0 99.00
2012 01 09 02 50 309  6.1  6.7  1.73 12.90  7.05 999 1020.9  15.3  13.4 999.0 99.0 99.00
2012 01 09 03 50 314  6.0  7.1  1.57 10.81  6.46 999 1021.3  14.0  13.3 999.0 99.0 99.00
2012 01 09 04 50 312  5.2  6.2  1.52 12.90  6.49 999 1021.7  13.6  13.3 999.0 99.0 99.00
2012 01 09 05 50 313  5.4  6.5  1.48 12.90  6.56 999 1022.0  13.9  13.2 999.0 99.0 99.00
2012 01 09 06 50 315  4.6  5.4  1.67 12.12  7.89 999 1022.1  14.0  13.3 999.0 99.0 99.00
2012 01 09 07 50 309  4.1  5.0  1.55 12.12  7.50 999 1022.3  13.7  13.5 999.0 99.0 99.00
2012 01 09 08 50 307  3.7  4.3  1.56 12.90  7.34 999 1022.4  13.5  13.6 999.0 99.0 99.00
2012 01 09 09 50 310  2.2  2.9  1.66 11.43  7.82 999 1022.5  13.6  13.6 999.0 99.0 99.00
2012 01 09 10 50 308  1.0  1.5  1.60 12.12  8.18 999 1022.2  13.6  13.7 999.0 99.0 99.00
2012 01 09 11 50 300  1.6  2.2  1.65 19.05  8.47 999 1021.7  13.5  13.7 999.0 99.0 99.00
2012 01 09 12 50 280  1.6  2.6  1.66 17.39  8.73 999 1022.0  13.3  13.7 999.0 99.0 99.00
2012 01 09 13 50 284  4.0  4.8  1.47 10.81  8.13 999 1021.8  13.4  13.6 999.0 99.0 99.00
2012 01 09 14 50 300  3.6  4.6  1.40 17.39  8.40 999 1022.0  13.5  13.5 999.0 99.0 99.00
2012 01 09 15 50 337  2.0  2.5  1.46 17.39  8.75 999 1022.2  13.6  13.4 999.0 99.0 99.00
2012 01 09 16 50 303  2.5  3.1  1.30 11.43  8.22 999 1022.5  13.9  13.3 999.0 99.0 99.00
2012 01 09 17 50 313  1.2  2.0  1.42 17.39  8.55 999 1022.9  13.9  13.4 999.0 99.0 99.00
2012 01 09 18 50 300  2.0  2.6  1.35 17.39  8.76 999 1022.8  13.5  13.6 999.0 99.0 99.00
2012 01 09 19 50 311  2.8  3.6  1.59 17.39  9.69 999 1022.1  13.9  14.0 999.0 99.0 99.00
2012 01 09 20 50 320  3.6  4.6  1.45 17.39  9.27 999 1021.4  14.6  14.0 999.0 99.0 99.00
2012 01 09 21 50 304  3.6  4.5  1.49 16.00  9.20 999 1021.3  14.3  13.9 999.0 99.0 99.00
2012 01 09 22 50 314  4.4  5.4  1.42 10.81  8.50 999 1021.1  14.1  13.9 999.0 99.0 99.00
2012 01 09 23 50 298  4.3  5.1  1.53 19.05  8.73 999 1021.3  14.3  13.8 999.0 99.0 99.00
2012 01 10 00 50 295  3.8  4.7  1.74 21.05  9.74 999 1021.1  13.7  13.8 999.0 99.0 99.00
2012 01 10 01 50 299  2.4  3.3  1.90 21.05 10.24 999 1021.3  13.9  13.8 999.0 99.0 99.00
2012 01 10 02 50 265  2.2  3.3  2.18 19.05 11.46 999 1021.3  13.5  13.8 999.0 99.0 99.00
2012 01 10 03 50 243  1.7  2.6  2.15 19.05 11.78 999 1021.5  13.3  13.7 999.0 99.0 99.00
2012 01 10 04 50 291  3.3  5.0 99.00 99.00 99.00 999 1021.8  13.3  13.7 999.0 99.0 99.00
2012 01 10 05 50 288  3.5  4.5  2.26 17.39 12.82 999 1022.1  12.9  13.7 999.0 99.0 99.00
2012 01 10 06 50 300  2.9  3.9  2.31 19.05 13.16 999 1021.9  13.3  13.7 999.0 99.0 99.00
2012 01 10 07 50 285  3.1  4.3  3.00 17.39 14.38 999 1021.8  12.9  13.8 999.0 99.0 99.00
2012 01 10 08 50 298  2.7  3.8  2.05 17.39 12.29 999 1021.6  12.7  13.9 999.0 99.0 99.00
2012 01 10 09 50 287  4.7  5.8  2.53 17.39 12.90 999 1021.6  11.6  13.9 999.0 99.0 99.00
2012 01 10 10 50 300  2.3  4.0 99.00 99.00 99.00 999 1021.6  11.3  13.8 999.0 99.0 99.00
2012 01 10 11 50 288  2.4  3.6  3.14 17.39 13.65 999 1021.4  11.6  13.7 999.0 99.0 99.00
2012 01 10 12 50 288  2.7  3.9  3.13 17.39 13.42 999 1021.1  11.3  13.6 999.0 99.0 99.00
2012 01 10 13 50 298  1.8  3.4  3.10 16.00 13.52 999 1020.9  11.5  13.6 999.0 99.0 99.00
2012 01 10 14 50 271  1.3  2.2  2.85 16.00 13.34 999 1020.9  11.3  13.6 999.0 99.0 99.00
2012 01 10 15 50 269  2.0  3.4  2.58 17.39 13.18 999 1021.4  11.2  13.6 999.0 99.0 99.00
2012 01 10 16 50 344  1.0  1.9  2.28 16.00 12.37 999 1021.8  11.4  13.6 999.0 99.0 99.00
2012 01 10 17 50  46  0.8  2.5 99.00 99.00 99.00 999 1021.9  11.7  13.7 999.0 99.0 99.00
2012 01 10 18 50 147  1.0  2.2  2.61 16.00 12.45 999 1021.4  12.3  14.0 999.0 99.0 99.00
2012 01 10 19 50 218  0.8  1.6  2.29 14.81 12.12 999 1020.7  12.3  14.2 999.0 99.0 99.00
2012 01 10 20 50  11  1.0  2.0  2.78 16.00 12.75 999 1019.7  10.8  14.5 999.0 99.0 99.00
