#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 02 01 50 257  1.9  2.7  1.50 17.39  8.47 325 1018.2  13.5  14.6 999.0 99.0 99.00
2016 01 02 02 50 316  2.2  3.0  1.64 17.39  9.30 303 1018.6  13.5  14.5 999.0 99.0 99.00
2016 01 02 03 50 323  3.2  4.1  1.68 17.39  9.26 296 1018.8  13.2  14.5 999.0 99.0 99.00
2016 01 02 04 50 339  2.6  3.4  1.44 17.39  9.40 291 1019.0  13.2  14.4 999.0 99.0 99.00
2016 01 02 05 50 342  2.1  2.9  1.43 16.00  9.73 296 1019.3  13.2  14.4 999.0 99.0 99.00
2016 01 02 06 50 355  1.8  2.5  1.59 16.00 10.83 303 1019.0  13.2  14.4 999.0 99.0 99.00
2016 01 02 07 50 340  1.8  2.4  1.74 16.00 11.71 287 1018.9  13.2  14.4 999.0 99.0 99.00
2016 01 02 08 50 337  1.6  2.1  1.35 16.00 10.81 300 1018.6  13.2  14.4 999.0 99.0 99.00
2016 01 02 09 50 347  1.5  2.1  1.78 16.00 12.45 297 1018.5  13.3  14.4 999.0 99.0 99.00
2016 01 02 10 50  58  1.7  2.3  1.44 14.81 11.28 299 1018.1  13.2  14.4 999.0 99.0 99.00
2016 01 02 11 50  39  1.9  2.8  1.53 16.00 11.56 295 1017.6  13.5  14.4 999.0 99.0 99.00
2016 01 02 12 50   1  1.6  2.1  1.61 14.81 11.91 299 1017.5  13.5  14.4 999.0 99.0 99.00
2016 01 02 13 50 135  2.9  3.9  1.41 14.81 11.03 303 1017.0  13.6  14.4 999.0 99.0 99.00
2016 01 02 14 50 131  5.2  6.2  1.71 13.79 10.63 300 1017.3  13.9  14.4 999.0 99.0 99.00
2016 01 02 15 50 124  6.0  7.3  1.83 14.81  9.08 297 1017.4  14.1  14.4 999.0 99.0 99.00
2016 01 02 16 50 141  3.4  4.7  1.52 12.90  7.82 299 1018.0  14.0  14.4 999.0 99.0 99.00
2016 01 02 17 50 134  6.3  8.2  1.51 14.81  8.07 308 1018.1  14.2  14.4 999.0 99.0 99.00
2016 01 02 18 50 128  5.4  6.5  1.52 12.12  8.03 289 1018.1  14.1  14.3 999.0 99.0 99.00
2016 01 02 19 50 171  5.9  6.8  1.55 14.81  7.76 283 1017.4  13.9  14.3 999.0 99.0 99.00
2016 01 02 20 50 179  6.8  8.0  1.32 13.79  6.34 277 1016.4  13.9  14.4 999.0 99.0 99.00
2016 01 02 21 50 194  5.9  6.9  1.51 13.79  6.56 279 1016.0  13.6  14.5 999.0 99.0 99.00
2016 01 02 22 50 194  5.1  6.3  1.50 14.81  7.43 279 1015.7  13.7  14.4 999.0 99.0 99.00
2016 01 02 23 50 186  5.4  6.5  1.39 14.81  7.68 301 1015.5  13.7  14.4 999.0 99.0 99.00
2016 01 03 00 50 185  6.4  7.6  1.31 13.79  7.80 288 1015.5  13.7  14.4 999.0 99.0 99.00
2016 01 03 01 50 168  5.6  6.5  1.66 13.79  8.66 300 1015.8  13.6  14.4 999.0 99.0 99.00
2016 01 03 02 50 151  6.6  7.8  1.36 13.79  8.36 273 1015.5  13.6  14.4 999.0 99.0 99.00
2016 01 03 03 50 149  7.5  9.0  1.47 13.79  8.08 284 1015.9  13.6  14.4 999.0 99.0 99.00
2016 01 03 04 50 149  6.9  8.2  1.29 14.81  7.31 266 1016.3  13.6  14.4 999.0 99.0 99.00
2016 01 03 05 50 151  7.1  8.6  1.12 14.81  6.18 279 1016.3  13.7  14.4 999.0 99.0 99.00
2016 01 03 06 50 135  6.9  8.1  1.34 14.81  6.66 276 1016.4  13.7  14.4 999.0 99.0 99.00
2016 01 03 07 50 145  7.4  8.7  1.27 14.81  6.60 276 1016.1  13.8  14.4 999.0 99.0 99.00
2016 01 03 08 50 138  7.4  8.9  1.32 12.12  7.02 258 1015.4  13.7  14.3 999.0 99.0 99.00
2016 01 03 09 50 140  7.6  8.8  1.34 19.05  6.60 241 1014.9  13.7  14.4 999.0 99.0 99.00
2016 01 03 10 50 144  8.5 10.1  1.46 19.05  6.62 322 1014.6  13.8  14.4 999.0 99.0 99.00
2016 01 03 11 50 147  8.0  9.6  1.59 14.81  6.93 270 1013.8  13.7  14.4 999.0 99.0 99.00
2016 01 03 12 50 144  8.0  9.7  1.57 19.05  7.65 273 1012.9  13.7  14.5 999.0 99.0 99.00
2016 01 03 13 50 143  9.1 10.3  1.62 17.39  7.26 269 1012.7  13.8  14.5 999.0 99.0 99.00
2016 01 03 14 50 144  9.2 10.9  1.56 17.39  6.32 284 1012.7  13.8  14.5 999.0 99.0 99.00
2016 01 03 15 50 138  9.9 11.6  1.70 17.39  6.14 266 1012.8  13.8  14.4 999.0 99.0 99.00
2016 01 03 16 50 134  8.8 10.6  2.09 17.39  7.69 278 1013.3  13.9  14.4 999.0 99.0 99.00
2016 01 03 17 50 126 10.3 12.7  1.48 17.39  5.72 273 1013.3  14.2  14.4 999.0 99.0 99.00
2016 01 03 18 50 126 11.4 13.8  1.89 17.39  6.11 260 1012.6  14.3  14.5 999.0 99.0 99.00
2016 01 03 19 50 128 11.0 13.3  1.98 16.00  6.07 298 1011.5  14.3  14.5 999.0 99.0 99.00
2016 01 03 20 50 127 11.4 14.7  2.00 16.00  5.83 284 1010.2  14.3  14.5 999.0 99.0 99.00
2016 01 03 21 50 123 10.6 12.8  2.42 16.00  6.37 255 1009.4  14.4  14.4 999.0 99.0 99.00
2016 01 03 22 50 128 10.2 12.5  2.30 16.00  6.41 258 1009.3  14.4  14.4 999.0 99.0 99.00
2016 01 03 23 50 119  9.9 12.1  2.27 16.00  6.48 263 1009.0  14.3  14.4 999.0 99.0 99.00
2016 01 04 00 50 133 10.0 12.0  2.24 16.00  6.60 283 1008.8  14.5  14.5 999.0 99.0 99.00
2016 01 04 01 50 125  9.0 11.2  1.98 16.00  5.94 292 1008.6  14.7  14.5 999.0 99.0 99.00
2016 01 04 02 50 121  8.6 10.2  2.09 16.00  6.55 276 1008.7  14.6  14.5 999.0 99.0 99.00
2016 01 04 03 50 119  9.7 12.0  2.44 16.00  7.12 274 1008.4  14.7  14.5 999.0 99.0 99.00
2016 01 04 04 50 113 11.2 13.3  2.17 14.81  6.38 287 1008.3  14.2  14.4 999.0 99.0 99.00
2016 01 04 05 50 118 10.0 12.3  2.52 14.81  6.45 268 1007.9  13.6  14.3 999.0 99.0 99.00
2016 01 04 06 50 106  8.4 10.0  2.31 14.81  6.71 272 1007.9  13.7  14.3 999.0 99.0 99.00
2016 01 04 07 50 106  9.5 11.6  2.37 14.81  6.94 262 1007.3  14.1  14.2 999.0 99.0 99.00
2016 01 04 08 50 115  8.7 11.0  2.50 14.81  6.98 264 1006.9  14.5  14.4 999.0 99.0 99.00
2016 01 04 09 50 106  8.7 10.8  2.39 14.81  7.14 273 1006.6  14.6  14.4 999.0 99.0 99.00
2016 01 04 10 50 102  7.5  9.8  2.56 14.81  7.20 281 1006.5  14.7  14.4 999.0 99.0 99.00
2016 01 04 11 50 108  7.5 10.0  2.74 14.81  7.87 266 1006.1  14.9  14.4 999.0 99.0 99.00
2016 01 04 12 50 108  5.1  7.0  2.68 14.81  7.83 288 1006.3  14.9  14.4 999.0 99.0 99.00
2016 01 04 13 50 112  4.6  5.6  2.58 14.81  8.55 297 1006.6  14.9  14.3 999.0 99.0 99.00
2016 01 04 14 50 127  3.7  5.5  2.36 14.81  8.47 297 1007.2  14.9  14.3 999.0 99.0 99.00
2016 01 04 15 50 134  3.3  4.7  2.41 13.79  8.49 281 1007.9  14.8  14.3 999.0 99.0 99.00
2016 01 04 16 50 200  2.7  3.2  2.94 14.81  9.72 287 1008.7  14.7  14.3 999.0 99.0 99.00
2016 01 04 17 50 283  2.4  3.8  2.98 14.81  9.97 278 1009.3  14.7  14.3 999.0 99.0 99.00
2016 01 04 18 50 326  1.7  3.2  3.02 14.81 10.08 274 1009.8  14.3  14.4 999.0 99.0 99.00
2016 01 04 19 50 264  1.7  3.1  2.34 14.81  9.35 270 1009.1  14.2  14.5 999.0 99.0 99.00
2016 01 04 20 50 223  2.2  3.1  2.95 14.81 10.69 282 1008.6  14.7  14.6 999.0 99.0 99.00
2016 01 04 21 50 258  3.6  6.5  2.94 14.81 10.34 286 1008.4  14.3  14.6 999.0 99.0 99.00
2016 01 04 22 50 278  1.9  3.2  2.88 13.79 10.21 284 1008.6  15.4  14.5 999.0 99.0 99.00
2016 01 04 23 50 282  2.6  3.7  3.03 13.79 10.63 279 1008.8  14.8  14.6 999.0 99.0 99.00
2016 01 05 00 50 270  0.9  2.0  3.03 13.79 10.47 285 1008.6  14.4  14.5 999.0 99.0 99.00
2016 01 05 01 50 243  1.4  2.7  3.27 14.81 10.83 282 1009.2  14.3  14.5 999.0 99.0 99.00
2016 01 05 02 50 214  2.2  3.1  2.58 12.90  9.44 286 1009.3  14.2  14.5 999.0 99.0 99.00
2016 01 05 03 50 176  2.2  3.0  2.54 12.90  9.83 283 1009.5  14.1  14.5 999.0 99.0 99.00
2016 01 05 04 50 152  3.1  4.1  2.95 14.81 10.52 282 1009.9  14.1  14.5 999.0 99.0 99.00
2016 01 05 05 50 148  3.5  4.6  2.71 12.90 10.13 277 1010.1  14.2  14.4 999.0 99.0 99.00
2016 01 05 06 50 136  4.9  6.6  3.03 13.79 10.70 277 1010.0  14.5  14.4 999.0 99.0 99.00
2016 01 05 07 50 152  6.4  8.4  3.12 13.79 10.60 266 1009.6  14.0  14.4 999.0 99.0 99.00
2016 01 05 08 50 126  9.6 12.3  2.36 13.79  8.34 261 1007.9  13.4  14.5 999.0 99.0 99.00
2016 01 05 09 50 131  7.6  9.6  2.62 13.79  8.44 284 1008.5  14.3  14.4 999.0 99.0 99.00
2016 01 05 10 50 120  9.0 11.3  2.60 12.90  8.07 279 1008.0  13.2  14.4 999.0 99.0 99.00
2016 01 05 11 50 122  8.7 11.0  2.49 13.79  7.97 278 1007.0  13.8  14.2 999.0 99.0 99.00
2016 01 05 12 50 139  8.9 12.0  2.74 13.79  8.27 277 1005.9  14.4  14.1 999.0 99.0 99.00
2016 01 05 13 50 134  9.9 12.7  2.62 13.79  7.00 277 1005.3  13.7  14.1 999.0 99.0 99.00
2016 01 05 14 50 170  7.4  9.1  2.88 12.90  7.57 265 1005.9  14.4  14.3 999.0 99.0 99.00
2016 01 05 15 50 219  7.1  9.7  2.78 13.79  7.95 268 1006.2  14.4  14.4 999.0 99.0 99.00
2016 01 05 16 50 244  6.8  8.0  3.05 13.79  8.07 277 1006.6  14.6  14.4 999.0 99.0 99.00
2016 01 05 17 50 276  7.3  9.3  3.02 14.81  7.92 272 1007.9  14.4  14.4 999.0 99.0 99.00
2016 01 05 18 50 288 11.0 12.9  2.85 12.12  7.88 262 1008.5  13.9  14.5 999.0 99.0 99.00
2016 01 05 19 50 272  7.0  8.6  2.88 14.81  8.04 276 1008.5  13.5  14.4 999.0 99.0 99.00
2016 01 05 20 50 290  8.9 11.8  2.60 13.79  7.57 277 1008.1  14.0  14.4 999.0 99.0 99.00
2016 01 05 21 50 289  9.7 11.6  2.87 12.90  7.83 288 1007.9  14.0  14.4 999.0 99.0 99.00
2016 01 05 22 50 296 11.3 13.9  2.78 21.05  7.39 297 1008.5  14.0  14.4 999.0 99.0 99.00
2016 01 05 23 50 309  8.7 11.2  3.27 13.79  8.14 288 1009.4  13.4  14.4 999.0 99.0 99.00
2016 01 06 00 50 307  9.8 12.2  3.04 21.05  7.71 278 1010.0  13.8  14.4 999.0 99.0 99.00
2016 01 06 01 50 311 10.4 12.3  3.37 19.05  8.50 287 1010.7  13.6  14.4 999.0 99.0 99.00
2016 01 06 02 50 307  9.1 11.0  3.49 19.05  8.31 287 1011.1  13.8  14.4 999.0 99.0 99.00
2016 01 06 03 50 303  8.6 10.5  4.24 19.05  9.84 282 1011.9  13.9  14.3 999.0 99.0 99.00
2016 01 06 04 50 299  8.4 11.2  4.22 19.05 10.37 292 1012.9  14.0  14.3 999.0 99.0 99.00
2016 01 06 05 50 296  8.1 10.1  4.44 19.05 10.42 288 1013.7  14.0  14.3 999.0 99.0 99.00
2016 01 06 06 50 297  6.7  8.5  3.71 19.05  9.59 294 1013.9  14.0  14.2 999.0 99.0 99.00
2016 01 06 07 50 300  5.7  7.6  4.28 17.39 10.63 285 1013.8  14.0  14.2 999.0 99.0 99.00
2016 01 06 08 50 287  4.5  6.3  3.99 17.39 10.46 292 1013.3  13.9  14.2 999.0 99.0 99.00
2016 01 06 09 50 258  4.4  6.2  4.08 17.39 10.91 294 1013.3  13.8  14.1 999.0 99.0 99.00
2016 01 06 10 50 232  4.1  5.5  4.04 17.39 10.86 288 1013.2  14.0  14.0 999.0 99.0 99.00
2016 01 06 11 50 211  4.8  6.4  4.11 17.39 10.81 296 1012.4  14.2  14.0 999.0 99.0 99.00
2016 01 06 13 50 192  4.9  6.0  3.66 16.00  9.71 284 1011.9  13.4  14.1 999.0 99.0 99.00
2016 01 06 14 50 184  8.6 10.2  3.82 17.39 10.23 288 1011.2  14.4  14.1 999.0 99.0 99.00
2016 01 06 15 50 204  9.8 12.0  3.78 17.39 10.15 274 1010.9  14.3  14.1 999.0 99.0 99.00
2016 01 06 16 50 260  6.4  7.9  4.03 17.39  9.89 287 1011.7  13.6  14.1 999.0 99.0 99.00
2016 01 06 17 50 241  7.8 10.5  3.77 16.00  9.01 287 1011.9  14.9  14.1 999.0 99.0 99.00
2016 01 06 18 50 287  7.6  9.5  4.30 17.39  9.74 279 1012.5  13.7  14.1 999.0 99.0 99.00
2016 01 06 19 50 238  7.3  9.0  3.88 17.39  9.03 292 1011.9  12.7  14.1 999.0 99.0 99.00
2016 01 06 20 50 272  3.0  4.6  4.31 17.39  9.82 285 1010.9  11.0  14.1 999.0 99.0 99.00
2016 01 06 21 50 266 21.0 99.0  3.76 13.79  9.38 278 1011.4  11.7  14.1 999.0 99.0 99.00
2016 01 06 22 50 237  9.0 10.8  4.12 17.39  9.75 290 1009.9  11.7  14.1 999.0 99.0 99.00
2016 01 06 23 50 253  9.2 11.5  4.48 17.39  9.69 287 1010.0  13.4  14.1 999.0 99.0 99.00
2016 01 07 00 50 274 12.1 16.5  4.19 16.00  8.94 279 1009.9  13.0  14.1 999.0 99.0 99.00
2016 01 07 01 50 242  7.7 10.1  4.12 16.00  9.34 296 1010.3  12.9  14.2 999.0 99.0 99.00
2016 01 07 02 50 248  8.8 11.3  4.25 16.00  9.53 285 1010.6  13.4  14.2 999.0 99.0 99.00
2016 01 07 03 50 266  8.3 11.1  4.28 16.00  9.26 280 1010.6  13.7  14.2 999.0 99.0 99.00
2016 01 07 04 50 253  6.4  8.4  4.40 14.81  9.54 277 1010.6  13.7  14.2 999.0 99.0 99.00
2016 01 07 05 50 305  4.1  6.5  4.42 16.00  9.70 288 1011.0  12.9  14.2 999.0 99.0 99.00
2016 01 07 06 50 246  7.9  9.9  4.77 14.81  9.97 280 1010.6  13.9  14.2 999.0 99.0 99.00
2016 01 07 07 50 278 11.0 13.7  4.88 14.81  9.85 278 1010.6  12.7  14.2 999.0 99.0 99.00
2016 01 07 08 50 250  9.7 12.3  5.15 12.90  9.55 279 1010.0  13.0  14.1 999.0 99.0 99.00
2016 01 07 09 50 259 10.0 12.8  4.79 14.81  9.24 283 1009.9  13.3  14.1 999.0 99.0 99.00
2016 01 07 10 50 280 11.3 14.2  5.18 13.79  9.59 278 1010.2  13.2  14.1 999.0 99.0 99.00
2016 01 07 11 50 303  9.8 12.1  5.06 16.00  9.16 280 1010.3  11.9  14.1 999.0 99.0 99.00
2016 01 07 12 50 283  7.1  9.3  4.78 14.81  9.16 274 1010.8  11.9  14.1 999.0 99.0 99.00
2016 01 07 13 50 295  6.7  8.4  5.16 14.81  9.75 280 1011.3  11.7  14.1 999.0 99.0 99.00
2016 01 07 14 50 319  6.3  7.9  5.09 16.00 10.14 278 1011.7  11.6  14.0 999.0 99.0 99.00
2016 01 07 15 50 301  9.8 11.5  5.28 14.81 10.42 278 1012.2  12.7  14.0 999.0 99.0 99.00
2016 01 07 16 50  22  6.8  9.2  5.30 14.81 10.03 275 1013.3  10.6  14.0 999.0 99.0 99.00
2016 01 07 17 50 336  5.5  7.8  5.28 16.00 10.48 271 1014.2  11.7  14.0 999.0 99.0 99.00
2016 01 07 18 50 316  5.9  7.7  4.72 13.79  9.94 275 1014.4  12.0  14.1 999.0 99.0 99.00
2016 01 07 19 50 313  8.0 10.3  4.56 16.00 10.05 268 1013.8  12.3  14.1 999.0 99.0 99.00
2016 01 07 20 50 319  6.9  9.6  5.01 16.00 10.28 284 1013.4  12.4  14.1 999.0 99.0 99.00
2016 01 07 21 50 322  9.7 12.4  5.13 16.00 10.46 280 1013.1  12.7  14.1 999.0 99.0 99.00
2016 01 07 22 50 319  9.6 13.2  5.17 14.81 10.48 281 1013.3  12.8  14.1 999.0 99.0 99.00
2016 01 07 23 50 318 10.7 13.4  4.96 17.39 10.35 276 1013.6  13.0  14.1 999.0 99.0 99.00
2016 01 08 00 50 320 11.4 13.8  4.75 16.00  9.88 277 1013.9  13.2  14.1 999.0 99.0 99.00
2016 01 08 01 50 320 11.3 13.9  4.62 16.00  9.25 280 1014.3  13.3  14.1 999.0 99.0 99.00
2016 01 08 02 50 318 11.6 13.8  4.46 16.00  9.37 282 1014.5  13.3  14.1 999.0 99.0 99.00
2016 01 08 03 50 328 11.2 13.5  5.17 14.81 10.20 282 1015.1  13.4  14.1 999.0 99.0 99.00
2016 01 08 04 50 319 11.8 14.2  4.50 16.00  9.32 288 1015.4  13.4  14.0 999.0 99.0 99.00
2016 01 08 05 50 322 10.9 13.5  4.81 16.00  9.79 294 1015.5  13.4  14.0 999.0 99.0 99.00
2016 01 08 06 50 323 10.6 13.9  4.74 16.00  9.95 285 1015.3  13.3  14.0 999.0 99.0 99.00
2016 01 08 07 50 322 10.1 12.8  4.54 16.00  9.55 285 1015.3  13.3  14.0 999.0 99.0 99.00
2016 01 08 08 50 344  7.4  9.4  4.49 16.00  9.62 294 1015.2  12.8  14.0 999.0 99.0 99.00
2016 01 08 09 50 344  7.2  8.9  4.09 13.79  9.34 280 1015.5  12.6  14.0 999.0 99.0 99.00
2016 01 08 10 50 338  8.3 10.2  4.96 16.00 10.57 287 1015.5  12.4  14.0 999.0 99.0 99.00
2016 01 08 11 50 337  8.3 10.2  4.56 14.81 10.28 290 1015.4  12.2  14.0 999.0 99.0 99.00
2016 01 08 12 50 334  8.2 10.5  4.74 16.00 10.56 285 1015.6  12.3  14.1 999.0 99.0 99.00
2016 01 08 13 50 339  8.3  9.9  4.14 14.81  9.94 289 1015.9  12.3  14.1 999.0 99.0 99.00
2016 01 08 14 50 342  6.9  9.6  4.53 16.00 10.39 289 1016.5  12.3  14.1 999.0 99.0 99.00
2016 01 08 15 50 349  6.2  7.5  4.49 14.81 10.55 290 1016.7  12.1  14.1 999.0 99.0 99.00
2016 01 08 16 50 317  6.3  7.9  4.17 14.81 10.35 287 1017.1  12.4  14.1 999.0 99.0 99.00
2016 01 08 17 50 312  7.8  9.5  4.12 16.00 10.46 279 1018.0  12.6  14.1 999.0 99.0 99.00
2016 01 08 18 50 321  7.7  9.1  3.77 16.00 10.00 288 1018.2  12.5  14.1 999.0 99.0 99.00
2016 01 08 19 50 322  6.7  8.5  4.06 16.00 10.33 277 1017.6  12.8  14.2 999.0 99.0 99.00
2016 01 08 20 50 310  7.6  9.5  3.79 14.81 10.11 281 1017.8  13.1  14.3 999.0 99.0 99.00
2016 01 08 21 50 311  8.3 10.2  4.08 14.81 10.56 291 1017.8  13.1  14.2 999.0 99.0 99.00
2016 01 08 22 50 304  9.2 11.0  3.26 16.00  9.23 291 1018.1  13.1  14.1 999.0 99.0 99.00
2016 01 08 23 50 315  8.0  9.6  3.10 14.81  8.90 285 1017.9  13.2  14.1 999.0 99.0 99.00
2016 01 09 00 50 312  8.6 10.5  3.31 13.79  9.34 280 1018.0  13.3  14.0 999.0 99.0 99.00
2016 01 09 01 50 322  8.1  9.6  3.37 14.81  9.41 283 1017.9  13.2  14.0 999.0 99.0 99.00
2016 01 09 02 50 310  7.2  9.4  3.08 14.81  9.39 284 1018.7  13.4  14.0 999.0 99.0 99.00
2016 01 09 03 50 301  7.8  9.8  3.77 14.81 10.43 287 1018.7  13.3  14.0 999.0 99.0 99.00
2016 01 09 04 50 311  6.9  8.6  2.81 13.79  8.85 283 1019.2  13.5  14.0 999.0 99.0 99.00
2016 01 09 05 50 314  7.5  8.9  3.30 13.79  9.46 293 1019.5  13.4  14.0 999.0 99.0 99.00
2016 01 09 06 50 322  6.2  8.2  2.95 14.81  9.40 279 1019.6  13.4  14.0 999.0 99.0 99.00
2016 01 09 07 50 319  4.6  6.5  2.98 13.79  9.28 289 1019.8  13.3  14.0 999.0 99.0 99.00
2016 01 09 08 50 311  3.3  4.9  3.30 13.79  9.83 267 1019.7  13.2  14.0 999.0 99.0 99.00
2016 01 09 09 50 317  2.6  3.9  2.81 13.79  9.42 283 1020.0  13.1  14.0 999.0 99.0 99.00
2016 01 09 10 50 290  3.1  4.4  2.70 12.90  9.08 282 1020.4  13.2  14.0 999.0 99.0 99.00
2016 01 09 11 50 317  2.3  3.4  2.43 10.81  8.69 289 1020.5  13.2  14.0 999.0 99.0 99.00
2016 01 09 12 50 323  1.0  2.2  2.51 13.79  8.75 284 1020.3  13.1  14.0 999.0 99.0 99.00
2016 01 09 13 50 234  2.7  3.6  2.30 13.79  8.43 293 1020.9  13.2  14.0 999.0 99.0 99.00
2016 01 09 14 50 202  3.4  4.1  2.42 13.79  8.40 277 1021.4  13.2  14.1 999.0 99.0 99.00
2016 01 09 15 50 168  3.8  4.8  2.25 12.90  8.50 281 1021.6  13.2  14.1 999.0 99.0 99.00
2016 01 09 16 50 135  5.4  6.9  2.03 12.12  8.38 283 1021.8  13.4  14.1 999.0 99.0 99.00
2016 01 09 17 50 132  5.5  6.6  1.87 11.43  8.26 279 1022.4  13.5  14.1 999.0 99.0 99.00
2016 01 09 18 50 136  6.7  8.2  1.92 12.90  8.55 283 1022.0  13.6  14.2 999.0 99.0 99.00
2016 01 09 19 50 132  6.9  8.2  1.71 13.79  7.89 259 1021.2  13.6  14.2 999.0 99.0 99.00
2016 01 09 20 50 146  6.4  8.5  1.47 12.12  6.65 281 1020.6  13.7  14.2 999.0 99.0 99.00
2016 01 09 21 50 142  6.7  8.6  1.47 12.90  6.37 283 1020.3  12.4  14.2 999.0 99.0 99.00
2016 01 09 22 50 121  6.7  8.2  1.60 12.90  7.03 276 1020.3  11.8  14.2 999.0 99.0 99.00
2016 01 09 23 50 110  7.7  9.1  1.57 11.43  6.37 278 1020.2  11.3  14.1 999.0 99.0 99.00
2016 01 10 00 50 117  8.2 10.0  1.51 12.12  6.52 280 1019.9  12.2  14.1 999.0 99.0 99.00
2016 01 10 01 50  99  9.9 11.4  1.52 12.12  6.06 275 1019.5  11.9  14.1 999.0 99.0 99.00
2016 01 10 02 50 105  9.6 11.4  1.64 13.79  5.98 269 1019.9  12.3  14.1 999.0 99.0 99.00
2016 01 10 03 50 104 10.1 12.4  1.65 12.90  5.84 275 1019.8  12.8  14.1 999.0 99.0 99.00
2016 01 10 04 50  98  8.7 10.6  1.72 10.81  5.59 286 1020.6  12.9  14.1 999.0 99.0 99.00
2016 01 10 05 50  97  8.9 11.0  1.69 11.43  5.61 270 1020.1  12.8  14.2 999.0 99.0 99.00
2016 01 10 06 50  92  8.6 10.5  1.73 12.12  5.70 278 1020.3  13.0  14.3 999.0 99.0 99.00
2016 01 10 07 50 106  7.2  8.9  1.62  9.09  5.51 271 1020.5  13.3  14.3 999.0 99.0 99.00
2016 01 10 08 50  94  6.9  8.6  1.77 13.79  6.38 284 1020.5  13.1  14.4 999.0 99.0 99.00
2016 01 10 09 50  96  6.6  7.9  1.71 12.12  6.60 279 1020.7  12.9  14.4 999.0 99.0 99.00
2016 01 10 10 50 117  6.0  7.2  1.70 12.12  6.62 269 1020.3  12.9  14.4 999.0 99.0 99.00
2016 01 10 11 50 107  5.0  6.3  1.64 10.81  6.90 295 1020.2  12.9  14.4 999.0 99.0 99.00
2016 01 10 12 50  84  5.2  6.6  1.81 11.43  7.80 289 1020.2  12.9  14.4 999.0 99.0 99.00
