#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 07 13 50 248  2.3  3.1  2.65 16.00 12.87 999 1016.8  12.2  12.3 999.0 99.0 99.00
2011 01 07 14 50 286  1.3  2.4  2.02 16.00 11.86 999 1016.9  11.8  12.2 999.0 99.0 99.00
2011 01 07 15 50 197  2.5  3.4  2.18 16.00 12.12 999 1016.8  12.2  12.2 999.0 99.0 99.00
2011 01 07 16 50  81  1.0  1.8  2.09 16.00 11.82 999 1018.0  14.8  12.2 999.0 99.0 99.00
2011 01 07 17 50  69  1.1  1.7  2.14 16.00 12.04 999 1018.3  13.3  12.3 999.0 99.0 99.00
2011 01 07 18 50 284  0.9  2.2  2.31 16.00 11.94 999 1018.0  13.6  12.4 999.0 99.0 99.00
2011 01 07 19 50 308  3.2  4.1  2.81 16.00 13.12 999 1017.1  15.0  12.7 999.0 99.0 99.00
2011 01 07 20 50 298  6.8  8.4  2.49 16.00 12.21 999 1016.2  12.9  12.5 999.0 99.0 99.00
2011 01 07 21 50 305  8.1 10.3  2.32 16.00  9.42 999 1016.0  13.1  12.4 999.0 99.0 99.00
2011 01 07 22 50 302  9.3 11.7  2.72 14.81  8.52 999 1016.1  12.6  12.5 999.0 99.0 99.00
2011 01 07 23 50 309 10.3 12.2  2.18 14.81  6.95 999 1015.7  12.3  12.7 999.0 99.0 99.00
2011 01 08 00 50 309 10.5 13.6  2.44 14.81  6.92 999 1015.7  11.7  12.7 999.0 99.0 99.00
2011 01 08 01 50 320 11.4 13.7  2.12 16.00  5.50 999 1015.7  11.1  12.6 999.0 99.0 99.00
2011 01 08 02 50 321 10.9 12.9  2.54 14.81  6.44 999 1015.8  11.0  12.5 999.0 99.0 99.00
2011 01 08 03 50 318 11.2 13.2  2.57 14.81  6.34 999 1015.8  10.9  12.5 999.0 99.0 99.00
2011 01 08 04 50 317 11.8 14.1  2.77 16.00  6.69 999 1015.6  10.8  12.5 999.0 99.0 99.00
2011 01 08 05 50 321 11.6 13.4  2.19 14.81  5.67 999 1015.8  10.9  12.5 999.0 99.0 99.00
2011 01 08 06 50 312 11.4 13.7  2.66 16.00  6.80 999 1015.9  11.0  12.5 999.0 99.0 99.00
2011 01 08 07 50 314 11.1 13.1  2.68 16.00  6.50 999 1016.0  11.0  12.5 999.0 99.0 99.00
2011 01 08 08 50 319 11.2 13.8  2.66 16.00  6.91 999 1015.5  11.0  12.5 999.0 99.0 99.00
2011 01 08 09 50 324 11.0 12.9  2.44 13.79  6.24 999 1015.7  11.1  12.5 999.0 99.0 99.00
2011 01 08 10 50 328 10.3 12.6  2.89 14.81  7.02 999 1015.9  11.4  12.4 999.0 99.0 99.00
2011 01 08 11 50 327  9.9 12.6 99.00 99.00 99.00 999 1015.8  11.7  12.4 999.0 99.0 99.00
2011 01 08 12 50 334 10.2 12.0  2.90 14.81  6.81 999 1015.6  11.4  12.4 999.0 99.0 99.00
2011 01 08 13 50 332  9.7 11.4  2.77 13.79  6.81 999 1015.9  11.4  12.3 999.0 99.0 99.00
2011 01 08 14 50 327  9.2 10.6  2.67  8.33  6.57 999 1016.5  11.1  12.3 999.0 99.0 99.00
2011 01 08 15 50 331  7.8  9.6  2.73 13.79  6.73 999 1016.7  11.0  12.3 999.0 99.0 99.00
2011 01 08 16 50 332  7.8  9.1  2.55 12.90  6.94 999 1017.0  11.6  12.3 999.0 99.0 99.00
2011 01 08 17 50 312  7.8  9.4  2.34 13.79  6.79 999 1017.0  12.0  12.3 999.0 99.0 99.00
2011 01 08 18 50 327  8.7 10.7  2.30 14.81  6.71 999 1016.7  11.8  12.3 999.0 99.0 99.00
2011 01 08 19 50 319  9.3 11.6  2.43 14.81  6.86 999 1015.9  11.7  12.3 999.0 99.0 99.00
2011 01 08 20 50 323  9.0 10.5  2.22 13.79  6.59 999 1015.3  11.9  12.3 999.0 99.0 99.00
2011 01 08 21 50 323  9.7 11.3  2.21 12.90  6.05 999 1014.9  11.5  12.3 999.0 99.0 99.00
2011 01 08 22 50 324  9.4 11.4  2.44 12.90  6.52 999 1015.0  11.4  12.3 999.0 99.0 99.00
2011 01 08 23 50 320  9.5 11.9  2.49 14.81  6.21 999 1015.0  11.7  12.3 999.0 99.0 99.00
2011 01 09 00 50 322  9.8 12.5  2.26  7.69  5.71 999 1015.0  11.6  12.3 999.0 99.0 99.00
2011 01 09 01 50 324 10.6 12.5  2.72 13.79  6.25 999 1014.9  11.4  12.2 999.0 99.0 99.00
2011 01 09 02 50 330 10.9 13.0  2.53  7.69  5.88 999 1015.2  11.3  12.3 999.0 99.0 99.00
2011 01 09 03 50 331  9.0 10.4  2.60  6.67  5.99 999 1015.0  11.0  12.2 999.0 99.0 99.00
2011 01 09 04 50 324  8.6 10.2  2.60 13.79  6.45 999 1014.9  11.4  12.2 999.0 99.0 99.00
2011 01 09 05 50 330  7.4  9.3  2.55 13.79  6.57 999 1014.7  11.2  12.2 999.0 99.0 99.00
2011 01 09 06 50 326  8.5 10.6  2.27 13.79  6.44 999 1015.1  11.6  12.3 999.0 99.0 99.00
2011 01 09 07 50 342  7.9  9.8  2.37 12.90  6.65 999 1015.3  11.5  12.3 999.0 99.0 99.00
2011 01 09 08 50 335  8.5 10.2  2.44  9.09  6.67 999 1015.7  11.5  12.3 999.0 99.0 99.00
2011 01 09 09 50 328  8.6 10.1  2.42  9.09  6.64 999 1015.9  11.4  12.2 999.0 99.0 99.00
2011 01 09 10 50 323  8.5  9.8  2.40  8.33  6.69 999 1016.0  11.4  12.2 999.0 99.0 99.00
2011 01 09 11 50 324  8.0 10.2  2.49  8.33  6.49 999 1015.8  11.3  12.2 999.0 99.0 99.00
2011 01 09 12 50 315  9.2 11.4  2.50  8.33  6.45 999 1015.6  11.1  12.2 999.0 99.0 99.00
2011 01 09 13 50 334  8.4 10.1  2.58  8.33  6.54 999 1015.9  10.7  12.1 999.0 99.0 99.00
2011 01 09 14 50 320 10.2 11.8  2.59  9.09  6.42 999 1016.1  10.4  12.1 999.0 99.0 99.00
2011 01 09 15 50 332  7.9  9.4  2.36  8.33  6.03 999 1016.6  10.6  12.1 999.0 99.0 99.00
2011 01 09 16 50 322 10.3 12.2  2.53  8.33  6.34 999 1017.2  10.9  12.1 999.0 99.0 99.00
2011 01 09 17 50 323  9.2 11.4  2.38 10.00  6.37 999 1017.6  11.1  12.1 999.0 99.0 99.00
2011 01 09 18 50 320  8.6 10.1  2.30  9.09  6.32 999 1017.4  11.0  12.1 999.0 99.0 99.00
2011 01 09 19 50 312  9.5 11.4  2.38 10.00  6.32 999 1016.6  10.8  12.2 999.0 99.0 99.00
2011 01 09 20 50 316 10.0 11.5  2.27  9.09  6.13 999 1015.5  10.7  12.2 999.0 99.0 99.00
2011 01 09 21 50 315 10.6 13.1  2.75 10.00  6.61 999 1015.0  10.7  12.2 999.0 99.0 99.00
2011 01 09 22 50 323 10.4 11.9  2.58 10.00  6.30 999 1015.0  10.7  12.1 999.0 99.0 99.00
2011 01 09 23 50 316  9.8 11.9  2.76 10.81  6.51 999 1015.7  10.8  12.1 999.0 99.0 99.00
2011 01 10 00 50 314 10.4 12.5  2.53  9.09  6.00 999 1015.7  10.4  12.0 999.0 99.0 99.00
2011 01 10 01 50 320 11.1 13.2  2.97 10.81  6.50 999 1015.7  10.4  12.0 999.0 99.0 99.00
2011 01 10 02 50 323 11.4 13.2  2.82 10.00  6.36 999 1015.9  10.9  12.0 999.0 99.0 99.00
2011 01 10 03 50 327  9.0 11.0  2.75  7.14  6.36 999 1017.1  10.7  12.0 999.0 99.0 99.00
2011 01 10 04 50 324 10.9 12.6  2.90 10.00  6.28 999 1017.3  10.3  12.0 999.0 99.0 99.00
2011 01 10 05 50 321 11.1 13.2  2.62 10.00  6.15 999 1017.8  10.1  12.0 999.0 99.0 99.00
2011 01 10 06 50 312  9.5 11.1  2.46 10.00  6.20 999 1017.5   9.9  11.9 999.0 99.0 99.00
2011 01 10 07 50 319  7.1  8.5  2.04 10.00  5.98 999 1017.6   9.8  11.9 999.0 99.0 99.00
2011 01 10 08 50 310  9.6 11.0  2.15  9.09  6.21 999 1017.5   9.5  11.9 999.0 99.0 99.00
2011 01 10 09 50 321  9.5 11.3  2.18  8.33  5.85 999 1017.4   9.3  11.9 999.0 99.0 99.00
2011 01 10 10 50 324  7.3  8.5  2.01  7.69  5.91 999 1017.1   9.5  11.9 999.0 99.0 99.00
2011 01 10 11 50 345  5.7  6.9  2.02  9.09  6.23 999 1017.3   9.0  11.9 999.0 99.0 99.00
2011 01 10 12 50 348  4.0  5.6  1.99  8.33  6.36 999 1017.6   8.9  11.9 999.0 99.0 99.00
2011 01 10 13 50 344  5.1  6.4  2.14 17.39  6.68 999 1018.0   9.0  11.8 999.0 99.0 99.00
