#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 06 00 50 298  2.3  3.0  1.14 16.00  9.37 300 1020.9  16.2  16.3 999.0 99.0 99.00
2015 01 06 01 50 310  4.0  4.6  1.12 16.00  9.14 300 1020.9  15.9  16.1 999.0 99.0 99.00
2015 01 06 02 50 316  4.2  5.3  1.08 16.00  8.99 303 1021.1  15.8  16.0 999.0 99.0 99.00
2015 01 06 03 50 321  3.2  3.8  0.99 14.81  8.63 292 1021.2  15.8  16.0 999.0 99.0 99.00
2015 01 06 04 50 333  2.1  3.1  1.02 16.00  9.47 305 1021.6  15.8  15.8 999.0 99.0 99.00
2015 01 06 05 50  10  1.1  1.7  1.02 14.81  9.27 303 1021.5  15.8  15.8 999.0 99.0 99.00
2015 01 06 06 50 310  3.2  3.8  0.89 14.81  8.58 319 1021.0  15.9  15.8 999.0 99.0 99.00
2015 01 06 07 50  77  0.3  1.2  0.96 14.81  9.21 313 1021.2  15.9  15.9 999.0 99.0 99.00
2015 01 06 08 50  72  1.3  1.8  0.95 14.81  9.00 299 1020.8  16.0  15.9 999.0 99.0 99.00
2015 01 06 09 50  93  2.4  3.0  0.86 14.81  8.74 309 1020.9  16.1  15.9 999.0 99.0 99.00
2015 01 06 10 50  97  4.4  5.1  1.00 14.81  9.53 293 1020.8  16.4  15.8 999.0 99.0 99.00
2015 01 06 11 50  71  3.6  4.3  0.86 14.81  8.98 297 1020.6  16.9  15.7 999.0 99.0 99.00
2015 01 06 12 50  66  3.8  4.6  0.91 14.81  9.40 309 1020.4  16.6  15.7 999.0 99.0 99.00
2015 01 06 13 50  69  4.7  5.4  0.86 14.81  9.10 304 1020.6  17.3  15.7 999.0 99.0 99.00
2015 01 06 14 50  61  4.4  5.1  0.95 14.81  9.57 306 1021.0  17.2  15.7 999.0 99.0 99.00
