#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 04 01 21 00 227  4.8  5.6  1.23 11.43  5.90 277 1012.9  13.2  14.4 999.0 99.0 99.00
2007 04 01 22 00 233  4.0  4.6  1.21  6.67  5.89 277 1012.4  12.4  14.6 999.0 99.0 99.00
2007 04 01 23 00 246  1.9  2.9  1.16 10.00  5.95 258 1011.9  12.4  14.7 999.0 99.0 99.00
2007 04 02 00 00 261  1.1  1.5  1.09  7.69  5.85 254 1011.5  13.9  14.8 999.0 99.0 99.00
2007 04 02 01 00 248  2.2  2.7  1.16  6.25  5.68 266 1011.4  13.9  14.9 999.0 99.0 99.00
2007 04 02 02 00 230  1.6  2.1  1.27  6.25  5.65 268 1011.3  14.3  14.8 999.0 99.0 99.00
2007 04 02 03 00 237  2.8  4.2  1.27  6.25  5.37 266 1011.1  14.7  14.7 999.0 99.0 99.00
2007 04 02 04 00 273  6.3  7.4  1.32  6.25  5.35 274 1011.6  14.9  14.6 999.0 99.0 99.00
2007 04 02 05 00  86  1.5  2.2  1.26  6.25  5.38 265 1012.2  14.2  14.5 999.0 99.0 99.00
2007 04 02 06 00 351  1.4  1.8  1.34  6.25  5.57 272 1012.4  14.3  14.3 999.0 99.0 99.00
2007 04 02 07 00  83  1.0  2.0  1.37  6.25  5.75 275 1012.8  14.1  14.3 999.0 99.0 99.00
2007 04 02 08 00 212  2.0  2.6  1.24  6.25  5.53 273 1013.1  13.6  14.3 999.0 99.0 99.00
2007 04 02 09 00  21  0.9  1.5  1.25  8.33  5.75 278 1013.3  13.7  14.1 999.0 99.0 99.00
2007 04 02 10 00  31  2.9  3.5  1.35  6.67  5.76 273 1013.4  13.8  14.0 999.0 99.0 99.00
2007 04 02 11 00 331  2.2  2.6  1.28  7.14  5.97 280 1013.5  13.8  14.0 999.0 99.0 99.00
2007 04 02 12 00 237  1.5  2.8  1.37  9.09  5.94 279 1013.3  13.6  14.0 999.0 99.0 99.00
2007 04 02 13 00 218  1.7  3.3  1.34  8.33  6.02 263 1013.5  13.3  14.0 999.0 99.0 99.00
2007 04 02 14 00   2  2.3  3.0  1.41  7.69  5.95 280 1013.9  13.4  14.0 999.0 99.0 99.00
2007 04 02 15 00  49  0.1  0.6  1.20  6.25  5.90 280 1014.5  13.6  13.8 999.0 99.0 99.00
2007 04 02 16 00 167  3.0  3.7  1.27  7.14  6.05 266 1015.1  12.9  13.8 999.0 99.0 99.00
2007 04 02 17 00 173  3.4  4.1  1.22  9.09  6.16 262 1015.5  12.8  13.8 999.0 99.0 99.00
2007 04 02 18 00 185  1.7  2.3  1.18  9.09  6.01 265 1016.4  12.8  13.9 999.0 99.0 99.00
2007 04 02 19 00 157  1.5  2.4  1.27  7.14  6.23 269 1016.1  13.5  14.5 999.0 99.0 99.00
2007 04 02 20 00 174  1.2  1.7  1.13  8.33  6.02 273 1015.8  13.5  14.4 999.0 99.0 99.00
2007 04 02 21 00 234  2.4  3.3  1.06  6.25  5.84 275 1015.5  13.5  14.4 999.0 99.0 99.00
2007 04 02 22 00 250  2.7  4.4  1.12  8.33  6.10 266 1015.1  13.4  14.0 999.0 99.0 99.00
2007 04 02 23 00 243  3.8  4.6  0.96  7.14  5.78 263 1014.9  13.4  13.6 999.0 99.0 99.00
2007 04 03 00 00 264  3.8  4.5  0.98  7.69  5.60 268 1014.8  13.5  13.3 999.0 99.0 99.00
2007 04 03 01 00 222  5.7  6.6  0.95  6.67  5.41 251 1014.3  13.1  13.3 999.0 99.0 99.00
2007 04 03 02 00 226  4.6  5.2  1.05  5.56  5.36 260 1014.3  13.5  13.1 999.0 99.0 99.00
2007 04 03 03 00 306  1.3  1.8  1.08  7.14  5.18 265 1014.5  13.5  13.1 999.0 99.0 99.00
2007 04 03 04 00 208  1.8  2.4  1.15  7.69  5.31 262 1015.2  13.3  13.2 999.0 99.0 99.00
2007 04 03 06 00 108  0.9  1.7  1.22  7.69  5.68 277 1015.6  13.5  14.0 999.0 99.0 99.00
2007 04 03 07 00  79  4.4  5.2  1.24  6.25  5.81 268 1015.8  13.8  14.2 999.0 99.0 99.00
2007 04 03 08 00 151  1.9  2.9  1.06  6.25  5.80 255 1016.0  13.1  14.1 999.0 99.0 99.00
2007 04 03 09 00 211  3.0  3.8  1.04  6.67  5.93 262 1016.5  12.7  14.1 999.0 99.0 99.00
2007 04 03 10 00 275  1.3  1.9  0.95  7.69  5.68 278 1016.5  12.7  14.1 999.0 99.0 99.00
2007 04 03 11 00  31  1.6  2.2  0.96  7.69  5.72 275 1016.4  12.9  14.0 999.0 99.0 99.00
2007 04 03 12 00  87  3.5  4.4  0.85  6.67  5.88 259 1016.4  13.4  13.5 999.0 99.0 99.00
2007 04 03 13 00 109  2.3  3.5  0.81  7.69  5.85 264 1017.0  13.3  13.2 999.0 99.0 99.00
2007 04 03 14 00  98  4.3  5.2  0.97  7.14  6.12 263 1017.1  13.4  13.1 999.0 99.0 99.00
2007 04 03 15 00 114  4.1  5.0  0.85  7.14  5.92 256 1017.4  13.4  13.0 999.0 99.0 99.00
2007 04 03 16 00 118  3.5  4.4  0.84  7.14  5.70 252 1017.7  13.4  13.0 999.0 99.0 99.00
2007 04 03 17 00 116  2.6  3.5  0.89  7.69  5.77 255 1017.9  13.6  13.0 999.0 99.0 99.00
2007 04 03 18 00  82  0.3  0.8  0.85  8.33  5.87 259 1018.3  14.0  13.1 999.0 99.0 99.00
2007 04 03 19 00 131  1.3  2.2  0.90  6.67  5.90 273 1018.4  14.1  13.4 999.0 99.0 99.00
2007 04 03 20 00 254  1.4  1.7  0.76  7.69  5.72 274 1018.6  14.3  13.9 999.0 99.0 99.00
2007 04 03 21 00 264  1.2  1.7  0.75  7.14  5.95 278 1018.5  14.3  14.3 999.0 99.0 99.00
2007 04 03 22 00 250  3.9  4.4  0.73 16.00  6.36 261 1017.9  13.8  14.2 999.0 99.0 99.00
2007 04 03 23 00 314  2.2  3.0  0.67 16.00  6.28 274 1016.8  13.7  13.7 999.0 99.0 99.00
2007 04 04 00 00 257  3.1  3.8  0.68 16.00  6.00 261 1016.5  13.9  14.0 999.0 99.0 99.00
2007 04 04 01 00 267  3.2  4.3  0.67 16.00  6.12 271 1016.3  13.9  13.7 999.0 99.0 99.00
2007 04 04 02 00 265  6.4  7.5  0.63 16.00  5.69 271 1016.5  13.4  13.4 999.0 99.0 99.00
2007 04 04 03 00 266  4.7  6.0  0.67 14.81  4.52 257 1017.3  12.9  13.1 999.0 99.0 99.00
2007 04 04 04 00 233  4.9  6.5  0.69 16.00  5.17 273 1017.2  12.7  12.9 999.0 99.0 99.00
2007 04 04 05 00 220  4.7  5.4  0.68 16.00  5.08 274 1017.8  12.8  12.9 999.0 99.0 99.00
2007 04 04 06 00 204  2.1  2.6  0.74 14.81  4.97 248 1018.0  13.0  12.9 999.0 99.0 99.00
2007 04 04 07 00 198  2.1  2.6  0.82 16.00  5.23 253 1017.9  13.0  13.3 999.0 99.0 99.00
2007 04 04 08 00  96  0.6  0.9  0.81 16.00  5.18 265 1017.6  12.8  12.9 999.0 99.0 99.00
2007 04 04 09 00 179  2.1  2.6  0.79 14.81  5.54 269 1017.5  12.7  12.9 999.0 99.0 99.00
2007 04 04 10 00 189  1.7  2.2  0.74 14.81  5.48 259 1017.5  12.8  12.9 999.0 99.0 99.00
2007 04 04 11 00 214  2.6  3.1  0.67 14.81  6.10 244 1017.3  12.7  12.8 999.0 99.0 99.00
2007 04 04 12 00 224  2.8  3.5  0.72 14.81  5.94 241 1017.3  12.8  12.7 999.0 99.0 99.00
2007 04 04 13 00 227  2.0  2.5  0.68 14.81  5.90 244 1017.5  12.8  12.8 999.0 99.0 99.00
2007 04 04 14 00 208  2.3  2.6  0.76 14.81  5.98 242 1017.9  12.8  12.8 999.0 99.0 99.00
2007 04 04 15 00   8  1.6  2.4  0.79 14.81  6.32 251 1017.8  12.6  12.8 999.0 99.0 99.00
2007 04 04 16 00 110  2.7  3.3  0.73 14.81  6.00 258 1017.9  12.7  12.8 999.0 99.0 99.00
2007 04 04 17 00 113  2.2  2.8  0.71 14.81  6.36 261 1018.2  12.8  12.8 999.0 99.0 99.00
2007 04 04 18 00  89  2.4  3.0  0.71 14.81  7.20 264 1018.4  12.7  12.8 999.0 99.0 99.00
2007 04 04 19 00 103  1.4  2.3  0.69 14.81  7.17 247 1018.1  12.8  13.1 999.0 99.0 99.00
2007 04 04 20 00 126  0.6  1.4  0.71 14.81  7.19 268 1017.4  13.1  13.4 999.0 99.0 99.00
2007 04 04 21 00 285  1.3  2.0  0.78 13.79  7.87 253 1016.8  13.1  13.4 999.0 99.0 99.00
2007 04 04 22 00 269  4.5  5.4  0.69 14.81  7.46 264 1016.4  12.8  13.5 999.0 99.0 99.00
2007 04 04 23 00 288  3.1  3.9  0.69 13.79  7.97 265 1015.2  12.9  13.2 999.0 99.0 99.00
2007 04 05 00 00 242  5.1  6.1  0.56 14.81  6.80 255 1015.1  13.2  13.3 999.0 99.0 99.00
2007 04 05 01 00 267  6.6  8.3  0.50 13.79  6.37 260 1015.3  13.2  13.6 999.0 99.0 99.00
2007 04 05 02 00 272  3.2  3.9  0.60 13.79  4.76 260 1014.7  13.1  13.2 999.0 99.0 99.00
2007 04 05 03 00 225  5.3  6.3  0.87 13.79  4.65 249 1014.7  13.2  13.1 999.0 99.0 99.00
2007 04 05 04 00 219  6.6  8.0  1.03 13.79  4.55 266 1014.8  13.3  13.0 999.0 99.0 99.00
2007 04 05 05 00  34  0.6  1.3  0.93 13.79  4.96 255 1015.1  13.4  13.0 999.0 99.0 99.00
2007 04 05 06 00  41  2.7  3.3  0.77 13.79  4.91 262 1014.9  13.0  13.0 999.0 99.0 99.00
2007 04 05 07 00  53  1.1  1.4  0.72 13.79  5.50 259 1014.9  13.1  13.0 999.0 99.0 99.00
2007 04 05 08 00 325  1.5  1.9  0.78 13.79  5.86 264 1015.4  13.0  13.0 999.0 99.0 99.00
2007 04 05 09 00 321  0.3  0.7  0.78 13.79  5.51 263 1015.2  12.8  13.1 999.0 99.0 99.00
2007 04 05 10 00 147  1.7  2.2  0.80 13.79  5.60 254 1014.5  12.9  13.0 999.0 99.0 99.00
2007 04 05 11 00 202  4.2  4.9  0.84 13.79  5.65 240 1014.1  12.9  13.0 999.0 99.0 99.00
2007 04 05 12 00  86  1.4  1.8  0.79 13.79  5.77 245 1013.7  12.8  13.0 999.0 99.0 99.00
2007 04 05 13 00 198  3.6  4.4  0.76 13.79  6.09 250 1013.6  13.0  13.0 999.0 99.0 99.00
2007 04 05 14 00 208  2.2  3.2  0.72 13.79  5.75 249 1014.7  12.9  12.9 999.0 99.0 99.00
2007 04 05 15 00 152  0.2  0.7  0.75 12.90  6.36 260 1015.1  13.1  12.9 999.0 99.0 99.00
2007 04 05 16 00 154  0.7  1.2  0.71 12.90  6.17 261 1015.6  13.2  13.0 999.0 99.0 99.00
2007 04 05 17 00 208  1.9  2.6  0.67 13.79  6.10 259 1015.7  13.4  13.1 999.0 99.0 99.00
2007 04 05 18 00 212  1.1  1.4  0.65 12.90  6.60 274 1015.7  14.1  13.5 999.0 99.0 99.00
2007 04 05 19 00 236  0.4  0.9  0.64 13.79  6.57 277 1015.3  14.5  13.9 999.0 99.0 99.00
2007 04 05 20 00 234  2.2  3.0  0.67 13.79  6.38 272 1014.9  13.8  15.3 999.0 99.0 99.00
2007 04 05 21 00 269  3.6  4.6  0.61 12.90  6.45 279 1014.3  13.5  13.8 999.0 99.0 99.00
2007 04 05 22 00 236  3.5  4.0  0.67 12.90  6.76 284 1014.0  13.6  13.9 999.0 99.0 99.00
2007 04 05 23 00 252  5.4  6.5  0.68 12.90  6.39 270 1014.0  13.5  13.6 999.0 99.0 99.00
2007 04 06 00 00 271  5.9  7.2  0.82 12.12  4.93 282 1014.1  13.1  13.4 999.0 99.0 99.00
2007 04 06 01 00 265  7.3  8.5  0.85 12.12  4.40 270 1013.5  12.7  13.3 999.0 99.0 99.00
2007 04 06 02 00 280  6.9  8.2  1.03 12.12  4.51 295 1012.8  12.7  13.3 999.0 99.0 99.00
2007 04 06 03 00 232  3.7  5.0  0.98 12.90  4.76 272 1013.0  12.9  13.3 999.0 99.0 99.00
2007 04 06 04 00 229  5.5  6.4  0.87  5.26  4.80 265 1013.5  13.0  13.3 999.0 99.0 99.00
2007 04 06 05 00 249  1.6  2.2  0.93 12.90  4.96 268 1013.8  13.2  13.3 999.0 99.0 99.00
2007 04 06 06 00 238  4.7  6.1  0.86 17.39  5.29 268 1013.7  13.1  13.3 999.0 99.0 99.00
2007 04 06 07 00  24  0.9  1.6  0.88 12.90  4.98 267 1013.4  13.0  13.3 999.0 99.0 99.00
2007 04 06 08 00 279  1.7  2.4  1.06 17.39  5.74 275 1013.5  13.0  13.3 999.0 99.0 99.00
2007 04 06 09 00 289  3.0  4.6  1.11 17.39  6.14 287 1013.4  12.8  13.3 999.0 99.0 99.00
2007 04 06 10 00 262  4.1  4.9  1.12 17.39  5.80 283 1013.2  12.6  13.3 999.0 99.0 99.00
2007 04 06 11 00 242  3.2  4.1  1.07 17.39  5.81 263 1012.7  12.5  13.3 999.0 99.0 99.00
2007 04 06 12 00 220  2.5  3.1  1.10 17.39  6.07 254 1012.7  12.4  13.3 999.0 99.0 99.00
2007 04 06 13 00 273  1.3  2.3  1.08 16.00  6.31 276 1012.7  12.6  13.3 999.0 99.0 99.00
2007 04 06 14 00 279  0.7  1.2  1.09 16.00  6.25 268 1013.2  12.8  13.2 999.0 99.0 99.00
2007 04 06 15 00 276  4.1  4.8  0.97 16.00  5.88 284 1013.7  12.3  13.2 999.0 99.0 99.00
2007 04 06 16 00 264  5.0  5.7  0.95 16.00  5.54 281 1013.9  12.1  13.1 999.0 99.0 99.00
2007 04 06 17 00 263  3.9  4.5  0.83 17.39  5.33 289 1014.2  12.3  13.1 999.0 99.0 99.00
2007 04 06 18 00 292  2.1  2.7  0.93 16.00  6.33 286 1014.2  12.5  13.1 999.0 99.0 99.00
2007 04 06 19 00 349  0.4  0.7  0.96 16.00  6.72 281 1014.2  12.6  13.2 999.0 99.0 99.00
2007 04 06 20 00 254  4.1  5.1  0.97 16.00  6.55 279 1014.1  12.7  13.2 999.0 99.0 99.00
2007 04 06 21 00 232  5.2  6.1  0.94 14.81  5.65 277 1013.8  12.8  13.3 999.0 99.0 99.00
2007 04 06 22 00 227  5.3  5.9  0.93 14.81  6.07 267 1013.4  13.0  13.3 999.0 99.0 99.00
2007 04 06 23 00 287  4.2  5.6  0.98 16.00  6.13 281 1013.3  13.5  13.4 999.0 99.0 99.00
2007 04 07 00 00 340  1.2  1.8  1.00 16.00  5.48 285 1012.8  13.8  13.5 999.0 99.0 99.00
2007 04 07 01 00 280  5.1  6.5  0.96 16.00  5.47 300 1012.9  13.4  13.5 999.0 99.0 99.00
2007 04 07 02 00 254  2.7  3.5  1.02 14.81  5.12 277 1012.5  13.4  13.5 999.0 99.0 99.00
2007 04 07 03 00 293  7.8  9.7  1.08  5.88  4.67 282 1012.7  13.1  13.5 999.0 99.0 99.00
2007 04 07 04 00 341  0.5  1.6  1.33  5.56  4.92 280 1013.1  13.4  13.4 999.0 99.0 99.00
2007 04 07 05 00 274  4.0  5.2  1.25  5.26  5.04 283 1013.5  13.4  13.3 999.0 99.0 99.00
2007 04 07 06 00 222  1.9  2.8  1.19 16.00  5.22 281 1013.3  13.3  13.3 999.0 99.0 99.00
2007 04 07 07 00 148  1.9  2.6  1.12 14.81  5.46 274 1013.3  13.5  13.3 999.0 99.0 99.00
2007 04 07 08 00 356  1.3  2.2  1.06 14.81  5.16 273 1013.7  13.0  13.2 999.0 99.0 99.00
2007 04 07 09 00  75  1.9  2.9  1.21  6.67  5.71 272 1012.8  13.2  13.2 999.0 99.0 99.00
2007 04 07 10 00 275  1.7  2.2  1.16 14.81  5.92 273 1012.9  13.1  13.3 999.0 99.0 99.00
2007 04 07 11 00 307  2.1  2.5  1.08 14.81  5.94 287 1012.9  13.1  13.3 999.0 99.0 99.00
2007 04 07 12 00 358  1.1  1.4  1.22 12.12  6.53 281 1012.7  13.1  13.3 999.0 99.0 99.00
2007 04 07 13 00 266  0.8  1.1  1.32 11.43  6.66 280 1012.9  12.8  13.3 999.0 99.0 99.00
2007 04 07 14 00 248  3.4  4.5  1.29 11.43  6.75 282 1013.5  12.8  13.3 999.0 99.0 99.00
2007 04 07 15 00 248  1.4  2.2  1.35 10.81  6.35 289 1013.8  12.9  13.3 999.0 99.0 99.00
2007 04 07 16 00 313  2.5  4.0  1.50 10.81  6.87 285 1014.1  13.0  13.3 999.0 99.0 99.00
2007 04 07 17 00 276  2.8  3.5  1.27 10.81  6.36 290 1014.3  13.1  13.4 999.0 99.0 99.00
2007 04 07 18 00 330  1.5  2.6  1.46 10.81  6.53 291 1014.4  13.4  13.5 999.0 99.0 99.00
2007 04 07 19 00 186  0.5  1.0  1.33 14.81  6.51 274 1014.3  13.8  13.8 999.0 99.0 99.00
2007 04 07 20 00 155  0.9  1.7  1.56 16.00  7.32 267 1013.8  14.1  14.3 999.0 99.0 99.00
2007 04 07 21 00 260  4.0  5.1  1.47 14.81  8.09 269 1013.5  13.7  14.3 999.0 99.0 99.00
2007 04 07 22 00 268  1.4  2.6  1.43 14.81  7.22 283 1012.8  13.6  14.1 999.0 99.0 99.00
2007 04 07 23 00 268  0.7  1.3  1.59 14.81  6.86 275 1012.3  14.3  14.3 999.0 99.0 99.00
2007 04 08 00 00 276  2.2  3.2  1.65 14.81  6.77 276 1012.1  14.3  14.6 999.0 99.0 99.00
2007 04 08 01 00 304  4.7  6.2  1.79 13.79  6.97 277 1011.7  14.1  14.2 999.0 99.0 99.00
2007 04 08 02 00 254  1.6  2.3  2.00 12.90  6.70 272 1012.0  14.3  14.2 999.0 99.0 99.00
2007 04 08 03 00 311  2.3  3.4  1.89 12.90  7.19 277 1012.2  13.9  14.1 999.0 99.0 99.00
2007 04 08 04 00  21  0.3  1.2  1.69 12.90  7.09 274 1012.5  14.5  14.1 999.0 99.0 99.00
2007 04 08 05 00 191  0.6  1.5  1.91 12.12  8.11 269 1013.1  14.0  14.0 999.0 99.0 99.00
2007 04 08 06 00 263  4.1  5.3  1.85 12.12  8.82 274 1013.3  14.1  14.1 999.0 99.0 99.00
2007 04 08 07 00 330  2.1  3.8  1.86 12.90  8.80 283 1012.7  14.0  14.0 999.0 99.0 99.00
2007 04 08 08 00  66  3.7  4.8  1.73 14.81  8.64 283 1012.8  13.8  14.2 999.0 99.0 99.00
2007 04 08 09 00 212  1.0  1.7  1.85 14.81  9.12 269 1012.6  13.7  14.3 999.0 99.0 99.00
2007 04 08 10 00 125  1.6  2.6  1.75 13.79  9.49 261 1012.3  13.6  14.0 999.0 99.0 99.00
2007 04 08 11 00 193  1.5  2.1  2.02 13.79  9.71 262 1012.0  13.4  13.6 999.0 99.0 99.00
2007 04 08 12 00   6  1.5  2.0  2.00 13.79  8.88 276 1012.0  13.3  13.6 999.0 99.0 99.00
2007 04 08 13 00  49  1.9  2.9  1.79 13.79  8.09 289 1012.3  13.3  13.6 999.0 99.0 99.00
2007 04 08 14 00 126  1.5  2.4  1.87 13.79  7.95 267 1012.3  13.6  13.7 999.0 99.0 99.00
2007 04 08 15 00 152  1.8  2.9  1.94 13.79  8.14 260 1013.1  13.9  13.8 999.0 99.0 99.00
2007 04 08 16 00 262  3.7  5.3  1.77 12.90  7.82 275 1013.9  12.9  13.9 999.0 99.0 99.00
2007 04 08 17 00 288  3.3  4.2  1.69 12.90  7.79 281 1014.9  13.3  13.8 999.0 99.0 99.00
2007 04 08 18 00 302  3.7  4.7  1.78 12.90  8.21 284 1015.3  13.5  13.9 999.0 99.0 99.00
2007 04 08 19 00 280  5.1  7.5  1.85 12.90  8.25 278 1015.5  13.5  13.9 999.0 99.0 99.00
2007 04 08 20 00 280  5.9  7.3  1.96 12.90  8.01 284 1015.1  13.4  13.8 999.0 99.0 99.00
2007 04 08 21 00 273  7.7  9.5  1.77 12.90  7.35 283 1014.8  13.1  13.8 999.0 99.0 99.00
2007 04 08 22 00 272  8.6 10.4  2.18 12.12  7.76 276 1014.4  12.9  13.8 999.0 99.0 99.00
2007 04 08 23 00 271  8.4 10.5  2.15 12.12  7.08 284 1013.9  13.2  13.7 999.0 99.0 99.00
2007 04 09 00 00 276  9.2 10.9  2.32 12.12  6.50 284 1013.0  13.6  13.6 999.0 99.0 99.00
2007 04 09 01 00 274  8.8 11.0  2.57 10.81  6.66 282 1012.8  14.1  13.5 999.0 99.0 99.00
2007 04 09 02 00 288  9.1 10.9  2.40 12.12  6.51 284 1012.9  14.4  13.5 999.0 99.0 99.00
2007 04 09 03 00 296  9.8 11.7  2.35 10.81  6.51 284 1013.3  14.2  13.4 999.0 99.0 99.00
2007 04 09 04 00 308  7.9 10.1  2.23 11.43  6.57 286 1013.9  14.1  13.5 999.0 99.0 99.00
2007 04 09 05 00 283  5.8  7.2  2.02 12.12  6.86 283 1015.0  13.5  13.5 999.0 99.0 99.00
2007 04 09 06 00 292  4.6  5.4  2.14 10.00  7.25 283 1015.2  13.7  13.6 999.0 99.0 99.00
2007 04 09 07 00 279  4.4  5.9  1.84 11.43  7.38 282 1015.3  13.7  13.9 999.0 99.0 99.00
2007 04 09 08 00 291  5.0  6.4  1.79 11.43  7.24 285 1015.3  13.3  14.1 999.0 99.0 99.00
2007 04 09 09 00 320  2.4  3.1  1.86 11.43  7.05 283 1014.8  13.9  14.0 999.0 99.0 99.00
2007 04 09 10 00 277  3.6  4.7  1.79 12.12  7.21 287 1014.3  13.7  13.7 999.0 99.0 99.00
2007 04 09 11 00 292  5.6  6.7  1.73 12.12  6.95 282 1014.1  13.5  13.8 999.0 99.0 99.00
2007 04 09 12 00 323  4.7  6.2  1.75 12.12  6.53 288 1014.3  13.8  13.8 999.0 99.0 99.00
2007 04 09 13 00  11  2.1  2.7  1.86 12.90  6.41 286 1014.7  13.5  13.7 999.0 99.0 99.00
2007 04 09 14 00  34  0.8  1.7  1.82 11.43  6.63 287 1015.2  13.5  13.7 999.0 99.0 99.00
2007 04 09 15 00  59  0.2  0.8  1.82 11.43  6.62 286 1016.0  13.9  13.7 999.0 99.0 99.00
2007 04 09 16 00  50  1.3  2.0  1.63 11.43  6.74 286 1016.1  13.9  13.9 999.0 99.0 99.00
2007 04 09 17 00  14  0.3  0.7  1.86 12.12  6.50 283 1016.2  13.8  14.1 999.0 99.0 99.00
2007 04 09 18 00 253  1.3  2.3  1.68 12.12  6.60 287 1016.3  13.8  14.4 999.0 99.0 99.00
2007 04 09 19 00  59  1.0  2.1  1.60 12.12  6.44 281 1015.8  15.1  15.0 999.0 99.0 99.00
2007 04 09 20 00 321  6.3  8.7  1.80 11.43  6.04 280 1014.9  14.8  14.6 999.0 99.0 99.00
2007 04 09 21 00 277 11.8 14.0  2.10  6.67  5.82 286 1013.7  14.8  14.2 999.0 99.0 99.00
2007 04 09 22 00 279 11.5 13.8  2.30  6.67  5.97 284 1013.3  14.8  14.1 999.0 99.0 99.00
2007 04 09 23 00 277 11.3 14.0  2.45  6.67  5.90 288 1012.9  15.4  14.1 999.0 99.0 99.00
2007 04 10 00 00 277 13.5 17.2  2.44  6.25  5.76 295 1012.1  15.4  14.0 999.0 99.0 99.00
2007 04 10 01 00 280 11.5 13.4  2.45 11.43  5.67 285 1012.5  15.3  13.9 999.0 99.0 99.00
2007 04 10 02 00 292 10.6 13.4  2.37  6.25  5.99 296 1012.6  15.0  13.8 999.0 99.0 99.00
2007 04 10 03 00 271  8.8 11.5  2.21  6.67  5.91 273 1013.0  15.3  13.8 999.0 99.0 99.00
2007 04 10 04 00 303  9.6 11.3  2.29  6.67  6.14 285 1013.6  15.4  13.7 999.0 99.0 99.00
2007 04 10 05 00 307  8.5 10.2  2.14  7.69  6.37 283 1014.6  14.0  13.7 999.0 99.0 99.00
2007 04 10 06 00 316  6.8  8.4  2.12  8.33  6.27 283 1014.9  14.2  13.7 999.0 99.0 99.00
2007 04 10 07 00 312  7.1  8.3  2.09 12.90  6.41 289 1015.4  14.2  13.6 999.0 99.0 99.00
2007 04 10 08 00 308  4.6  5.9  2.17 12.12  6.72 286 1015.8  14.3  13.6 999.0 99.0 99.00
2007 04 10 09 00 331  4.5  6.2  1.92  9.09  6.69 281 1015.5  14.0  13.7 999.0 99.0 99.00
2007 04 10 10 00 327  4.0  5.0  1.97 12.12  6.76 288 1015.4  13.9  13.7 999.0 99.0 99.00
2007 04 10 11 00 290  1.3  2.3  1.98 10.00  7.04 283 1015.4  13.8  13.7 999.0 99.0 99.00
2007 04 10 12 00 331  1.5  2.1  1.86 11.43  7.17 295 1015.1  14.0  13.8 999.0 99.0 99.00
2007 04 10 13 00 273  0.4  1.1  1.95 11.43  7.43 293 1015.2  13.8  13.8 999.0 99.0 99.00
2007 04 10 14 00 119  0.9  2.1  1.90 12.12  7.48 291 1015.5  13.6  13.8 999.0 99.0 99.00
2007 04 10 15 00 120  0.3  1.0  2.02 12.12  7.59 292 1016.4  14.1  13.7 999.0 99.0 99.00
2007 04 10 17 00  78  3.0  3.9  2.09 10.81  8.11 276 1017.3  14.1  14.0 999.0 99.0 99.00
2007 04 10 18 00 208  2.3  3.0  2.36 12.12  8.65 268 1017.6  13.9  14.5 999.0 99.0 99.00
2007 04 10 19 00 222  2.1  2.8  2.15 10.81  8.40 279 1017.3  14.1  14.6 999.0 99.0 99.00
2007 04 10 20 00 274  3.7  4.9  2.24 16.00  8.82 281 1016.8  14.3  14.5 999.0 99.0 99.00
2007 04 10 21 00 244  3.3  4.4  2.51 14.81  9.18 282 1016.1  14.3  14.8 999.0 99.0 99.00
2007 04 10 22 00 266  5.7  7.0  2.57 14.81  9.45 273 1015.3  15.0  14.8 999.0 99.0 99.00
2007 04 10 23 00 250  3.5  4.6  2.60 16.00  9.65 285 1014.4  15.1  14.7 999.0 99.0 99.00
2007 04 11 00 00 307  4.8  6.4  2.56 17.39  8.60 284 1013.6  16.2  14.6 999.0 99.0 99.00
2007 04 11 01 00 284 10.1 11.9  2.65 17.39  7.63 282 1012.7  16.6  14.2 999.0 99.0 99.00
2007 04 11 02 00 282 10.7 12.7  3.03 17.39  8.12 284 1012.7  16.8  14.1 999.0 99.0 99.00
2007 04 11 03 00 287  9.4 11.5  3.04 14.81  8.10 279 1012.9  16.2  14.0 999.0 99.0 99.00
2007 04 11 04 00 286  8.4 10.2  2.70 16.00  7.85 278 1013.5  15.5  14.0 999.0 99.0 99.00
2007 04 11 05 00 291  8.6 10.2  2.75 14.81  8.22 280 1013.9  15.4  14.0 999.0 99.0 99.00
2007 04 11 06 00 287  6.9  8.3  2.88 14.81  8.78 282 1013.9  14.8  14.0 999.0 99.0 99.00
2007 04 11 07 00 294  7.5  9.0  2.84 14.81  8.71 280 1013.6  14.9  14.1 999.0 99.0 99.00
2007 04 11 08 00 292  8.9 10.9  2.57 14.81  8.37 283 1013.5  14.7  14.1 999.0 99.0 99.00
2007 04 11 09 00 291  9.7 11.5  2.54 16.00  7.87 282 1013.4  14.0  14.2 999.0 99.0 99.00
2007 04 11 10 00 311  2.9  4.4  2.88 14.81  8.12 282 1013.4  14.6  14.3 999.0 99.0 99.00
2007 04 11 11 00 326  1.3  2.3  2.83 16.00  8.80 285 1013.1  14.6  14.3 999.0 99.0 99.00
2007 04 11 12 00 282  4.1  5.7  2.45 14.81  8.63 282 1013.0  14.1  14.2 999.0 99.0 99.00
2007 04 11 13 00 325  3.2  4.2  2.66 16.00  8.33 273 1012.6  13.9  14.1 999.0 99.0 99.00
