#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 03 03 02 50 223  2.6  3.5  2.19 13.79  8.53 256 1020.6  14.7  15.3  11.8 99.0 99.00
2014 03 03 04 50 260  2.3  3.4  2.05 13.79  8.43 269 1020.7  14.5  15.1  11.9 99.0 99.00
2014 03 03 05 50 264  2.2  2.9  1.88 12.90  8.35 256 1020.7  14.3  15.1  12.3 99.0 99.00
2014 03 03 06 50 277  3.1  3.8  1.81 12.12  8.09 248 1020.4  14.2  15.0  12.1 99.0 99.00
2014 03 03 07 50 271  3.0  3.7  1.96 12.90  8.73 266 1020.5  14.3  15.0  12.0 99.0 99.00
2014 03 03 08 50 295  4.1  5.1  1.77 12.12  8.62 259 1020.8  14.3  15.0  11.7 99.0 99.00
2014 03 03 09 50 312  4.4  5.3  1.69 12.12  8.41 270 1020.3  14.2  15.0  11.2 99.0 99.00
2014 03 03 10 50 317  6.2  7.1  1.60 12.12  8.17 275 1019.9  13.9  15.0  11.0 99.0 99.00
2014 03 03 11 50 331  5.3  6.0  1.74 10.81  7.65 265 1019.2  13.7  15.0  11.3 99.0 99.00
2014 03 03 12 50 320  5.0  6.0  1.63 10.81  7.66 272 1019.1  13.7  15.0  11.3 99.0 99.00
2014 03 03 13 50 301  4.2  5.1  1.83 10.81  8.06 261 1019.3  13.7  14.9  11.4 99.0 99.00
2014 03 03 14 50 310  3.5  4.1  1.71 10.81  7.54 270 1019.0  13.7  14.9  11.5 99.0 99.00
2014 03 03 15 50 296  3.8  4.5  1.68  8.33  7.37 262 1019.5  13.9  14.9  11.5 99.0 99.00
2014 03 03 16 50 289  4.5  5.4  1.57 11.43  7.36 269 1019.7  13.9  14.9  11.3 99.0 99.00
2014 03 03 17 50 296  5.3  6.3  1.61 10.81  7.27 262 1020.2  14.1  15.0  11.3 99.0 99.00
2014 03 03 18 50 290  5.5  6.9  1.66 10.00  7.46 264 1019.9  14.0  15.0  11.1 99.0 99.00
2014 03 03 19 50 301  3.4  4.2  1.58 11.43  7.41 271 1019.3  14.3  15.1  11.1 99.0 99.00
2014 03 03 20 50 273  3.4  4.3  1.49 10.81  7.63 270 1018.6  14.5  15.4  10.7 99.0 99.00
2014 03 03 21 50 271  4.4  5.4  1.32 10.81  7.46 263 1018.2  14.4  15.4  11.5 99.0 99.00
2014 03 03 22 50 283  5.9  6.9  1.28 10.00  7.10 272 1017.7  14.5  15.3  11.1 99.0 99.00
2014 03 03 23 50 277  6.2  7.3  1.33 10.00  6.63 268 1017.3  14.3  15.4  11.7 99.0 99.00
2014 03 04 00 50 288  6.3  7.5  1.36  9.09  6.30 273 1016.9  14.3  15.3  11.7 99.0 99.00
2014 03 04 01 50 286  6.7  8.0  1.39  9.09  6.03 271 1017.4  14.6  15.2  11.6 99.0 99.00
2014 03 04 02 50 284  5.1  6.0  1.35  9.09  6.07 269 1017.8  14.6  15.1  12.1 99.0 99.00
2014 03 04 03 50 288  6.8  8.0  1.46 11.43  5.71 275 1017.7  14.1  15.1  12.1 99.0 99.00
2014 03 04 04 50 292  3.7  4.3  1.50 12.12  5.54 270 1017.4  14.1  15.1  12.3 99.0 99.00
2014 03 04 05 50 314  1.8  2.5  1.39 12.12  5.65 275 1017.3  14.2  15.0  12.1 99.0 99.00
2014 03 04 06 50 276  5.0  6.0  1.37 10.81  5.51 267 1018.0  14.5  15.0  12.3 99.0 99.00
2014 03 04 07 50 299  2.7  3.2  1.35 11.43  5.66 244 1017.1  14.5  15.0  12.3 99.0 99.00
2014 03 04 08 50 293  1.3  2.0  1.36  9.09  5.88 255 1017.1  14.6  15.0  11.8 99.0 99.00
2014 03 04 09 50 286  3.9  4.6  1.30 10.81  6.04 271 1017.1  14.6  15.0  11.8 99.0 99.00
2014 03 04 10 50 283  2.5  3.1  1.33  9.09  6.08 248 1016.9  14.5  15.0  11.8 99.0 99.00
2014 03 04 11 50 279  0.2  0.5  1.30 10.81  5.75 259 1016.3  14.2  15.0  12.0 99.0 99.00
2014 03 04 12 50 195  1.6  2.1  1.44 19.05  6.09 282 1015.6  14.2  15.0  12.0 99.0 99.00
2014 03 04 13 50 262  0.9  2.0  1.36 10.00  6.00 263 1016.2  14.2  15.0  11.6 99.0 99.00
2014 03 04 14 50 336  0.9  1.7  1.44  6.67  6.11 259 1016.7  14.8  15.0  10.9 99.0 99.00
2014 03 04 15 50 322  6.3  7.4  1.50  6.67  5.92 260 1016.6  14.6  15.1  11.4 99.0 99.00
2014 03 04 16 50 309  7.6  9.0  1.51  6.67  5.83 264 1016.5  14.9  15.1  11.3 99.0 99.00
2014 03 04 17 50 310  7.9  9.2  1.55  6.25  5.69 260 1017.2  15.3  15.1  11.0 99.0 99.00
2014 03 04 18 50 320  4.5  5.7  1.52  5.88  5.56 264 1017.2  14.9  15.2  11.4 99.0 99.00
2014 03 04 19 50 330  2.8  3.6  1.50 17.39  5.79 279 1016.9  15.1  15.3  12.0 99.0 99.00
2014 03 04 20 50 335  2.8  3.9  1.41  5.88  5.74 262 1016.2  15.4  15.5  12.2 99.0 99.00
2014 03 04 21 50 305  2.9  4.1  1.34 19.05  5.96 273 1015.6  15.7  15.6  12.8 99.0 99.00
2014 03 04 22 50 289  3.5  4.4  1.44  5.88  6.11 265 1015.2  15.5  15.7  13.0 99.0 99.00
2014 03 04 23 50 297  3.9  4.9  1.52  5.56  5.85 264 1015.0  15.4  15.6  13.3 99.0 99.00
2014 03 05 00 50 288  5.1  6.5  1.64 17.39  6.09 289 1014.6  15.5  15.5  13.1 99.0 99.00
2014 03 05 01 50 282  7.6  9.3  1.78 17.39  6.14 277 1014.6  15.0  15.4  13.5 99.0 99.00
2014 03 05 02 50 286  5.0  6.2  1.68 17.39  5.79 283 1015.3  14.7  15.3  13.5 99.0 99.00
2014 03 05 03 50 282  1.8  2.5  1.76 17.39  6.12 230 1016.4  14.9  15.3  13.7 99.0 99.00
2014 03 05 04 50 259  1.1  1.8  1.73 16.00  6.20 266 1016.7  14.7  15.3  13.3 99.0 99.00
2014 03 05 05 50 288  0.3  0.7  2.04 16.00  6.63 285 1017.0  14.7  15.3  13.5 99.0 99.00
2014 03 05 06 50 354  4.9  5.6  2.14 17.39  6.85 272 1017.0  14.8  15.3  13.5 99.0 99.00
2014 03 05 07 50 351  4.5  5.4  2.14 14.81  7.30 274 1016.9  14.5  15.2  13.3 99.0 99.00
2014 03 05 08 50  16  2.1  2.7  1.85 16.00  7.33 269 1017.2  14.9  15.3  13.5 99.0 99.00
2014 03 05 09 50  63  2.5  3.8  1.71 17.39  7.85 267 1017.1  15.0  15.3  13.5 99.0 99.00
2014 03 05 10 50  39  2.9  4.4  1.71 16.00  7.84 264 1016.6  14.9  15.4  13.2 99.0 99.00
2014 03 05 11 50  42  1.9  3.6  1.95 17.39  8.64 273 1016.6  14.8  15.4  13.0 99.0 99.00
2014 03 05 12 50 112  2.1  3.4  2.01 16.00  9.00 271 1016.7  14.9  15.5  13.0 99.0 99.00
2014 03 05 13 50  78  1.6  3.2  1.70 16.00  8.08 280 1017.1  14.8  15.5  13.0 99.0 99.00
2014 03 05 14 50  59  1.0  2.5  1.84 16.00  8.71 269 1017.8  14.8  15.5  13.0 99.0 99.00
2014 03 05 15 50  57  1.6  2.7  1.77 14.81  7.98 274 1018.3  15.1  15.5  13.0 99.0 99.00
2014 03 05 16 50 309  2.7  3.8  2.16 16.00  9.01 274 1019.1  15.1  15.6  13.0 99.0 99.00
2014 03 05 17 50 325  1.1  2.0  1.93 16.00  7.88 278 1018.6  15.2  15.6  12.7 99.0 99.00
2014 03 05 18 50 349  0.3  1.4  1.75 16.00  7.67 262 1018.7  15.1  15.7  12.4 99.0 99.00
2014 03 05 19 50 265  3.0  4.6  1.80 16.00  8.23 258 1018.7  14.9  15.8  12.8 99.0 99.00
2014 03 05 20 50 277  4.4  5.6  1.60 14.81  7.94 250 1017.9  14.3  15.8  12.5 99.0 99.00
2014 03 05 21 50 286  5.1  6.2  1.53 14.81  8.50 267 1017.2  14.1  15.7  12.3 99.0 99.00
2014 03 05 23 50 314  5.3  6.8  1.60 13.79  8.35 280 1016.8  14.1  15.7  12.7 99.0 99.00
2014 03 06 00 50 271  3.5  4.7  1.54 14.81  8.20 262 1016.6  14.3  15.7  12.7 99.0 99.00
2014 03 06 01 50 267  2.4  3.0  1.57 14.81  8.42 254 1016.5  14.3  15.6  12.9 99.0 99.00
2014 03 06 02 50 288  2.1  3.0  1.34 12.90  7.70 267 1016.9  14.4  15.6  12.8 99.0 99.00
2014 03 06 04 50 281  3.9  4.9  1.54 12.90  7.25 250 1017.0  15.1  15.5  13.3 99.0 99.00
2014 03 06 05 50 274  4.3  5.2  1.45 14.81  6.90 271 1016.5  15.1  15.5  13.2 99.0 99.00
2014 03 06 06 50 263  3.8  4.8  1.64 12.90  7.23 251 1016.9  15.0  15.5  13.2 99.0 99.00
2014 03 06 07 50 315  0.8  1.3  1.57 12.90  6.58 263 1016.6  15.0  15.5  13.3 99.0 99.00
2014 03 06 08 50 246  1.6  2.2  1.62 12.90  7.54 263 1017.2  15.0  15.5  13.5 99.0 99.00
2014 03 06 09 50 223  0.7  1.2  1.46 13.79  7.27 258 1017.0  15.0  15.6  13.7 99.0 99.00
2014 03 06 10 50 210  1.7  2.5  1.54 16.00  7.71 256 1016.7  15.0  15.5  13.9 99.0 99.00
2014 03 06 11 50 351  0.5  0.9  1.59 14.81  8.41 260 1016.7  15.0  15.5  13.8 99.0 99.00
2014 03 06 12 50  95  1.5  2.3  1.44 14.81  7.58 254 1016.6  14.9  15.5  13.6 99.0 99.00
2014 03 06 13 50 130  1.1  1.5  1.67 13.79  7.57 256 1017.3  15.3  15.5  13.4 99.0 99.00
2014 03 06 14 50 336  2.4  3.4  1.72 12.12  7.63 266 1017.7  16.0  15.5  13.1 99.0 99.00
2014 03 06 15 50 217  1.1  1.7  1.66 12.12  6.65 252 1018.0  16.2  15.5  13.4 99.0 99.00
2014 03 06 16 50 336  3.2  4.9  1.50 13.79  6.39 270 1018.2  15.8  15.6  13.6 99.0 99.00
2014 03 06 17 50 323  4.4  5.5  1.71 14.81  6.54 246 1018.4  15.8  15.7  13.7 99.0 99.00
2014 03 06 18 50  15  2.5  3.3  1.47 12.12  6.24 267 1017.8  15.7  15.8  13.6 99.0 99.00
2014 03 06 19 50 348  0.4  0.8  1.63 14.81  6.52 262 1017.9  15.8  16.1  13.5 99.0 99.00
2014 03 06 20 50 163  0.9  1.5  1.40 13.79  6.18 282 1016.5  16.2  16.3  13.6 99.0 99.00
2014 03 06 21 50 242  1.7  2.4  1.40 13.79  7.01 245 1015.7  16.5  17.0  14.0 99.0 99.00
2014 03 06 22 50 273  6.6  7.7  1.42 13.79  7.24 257 1014.8  16.5  16.9  14.0 99.0 99.00
2014 03 06 23 50 286  7.5  9.2  1.62 12.90  6.63 279 1014.3  16.0  16.3  13.2 99.0 99.00
2014 03 07 00 50 279  8.5 10.3  1.79 13.79  5.94 258 1014.0  15.5  15.9  12.7 99.0 99.00
2014 03 07 01 50 283  6.6  7.8  2.08  6.25  6.03 274 1014.3  15.5  15.5  12.2 99.0 99.00
2014 03 07 02 50 342  2.7  4.1  1.92  6.25  5.91 273 1014.7  15.9  15.4  11.5 99.0 99.00
2014 03 07 03 50 304  8.0  9.5  2.11  7.14  5.94 270 1014.2  16.8  15.4  10.3 99.0 99.00
2014 03 07 04 50 298  9.7 11.8  2.06  5.88  5.66 278 1014.2  16.4  15.3  10.2 99.0 99.00
2014 03 07 05 50 323  7.1  8.7  1.98  7.69  5.73 262 1014.9  16.2  15.3  10.8 99.0 99.00
2014 03 07 06 50 334  5.1  6.1  2.02 13.79  6.06 305 1015.1  15.9  15.4  11.6 99.0 99.00
2014 03 07 07 50 343  4.6  5.6  1.91  7.14  6.08 262 1015.0  15.9  15.4  11.6 99.0 99.00
2014 03 07 08 50 286  4.3  5.3  1.83 13.79  6.23 268 1014.8  16.1  15.5  11.4 99.0 99.00
2014 03 07 09 50 301  4.9  6.9  1.74 14.81  6.25 294 1014.3  15.8  15.5  11.7 99.0 99.00
2014 03 07 10 50 311  6.5  7.6  1.71 14.81  6.62 284 1013.6  15.6  15.6  12.4 99.0 99.00
2014 03 07 11 50 347  4.8  5.6  1.82 16.00  6.79 289 1013.7  15.5  15.5  12.7 99.0 99.00
2014 03 07 12 50 323  3.8  4.6  1.85 12.90  6.88 254 1013.9  15.6  15.5  12.3 99.0 99.00
2014 03 07 13 50 310  3.9  4.7  1.83 13.79  7.14 271 1014.5  15.6  15.5  11.3 99.0 99.00
2014 03 07 14 50 258  3.6  5.1  1.83 13.79  7.07 240 1014.6  15.4  15.5  12.1 99.0 99.00
2014 03 07 15 50 310  3.8  4.8  1.69 12.90  6.95 260 1015.3  15.6  15.6  11.0 99.0 99.00
2014 03 07 16 50 302  3.7  4.5  1.80 12.90  6.90 267 1016.0  15.1  15.6  12.1 99.0 99.00
2014 03 07 17 50 315  4.4  5.2  1.83 12.12  7.19 271 1016.3  15.7  15.7  11.5 99.0 99.00
2014 03 07 18 50 344  2.2  3.1  1.98 14.81  7.41 259 1016.0  16.0  15.8  11.2 99.0 99.00
2014 03 07 19 50 289  2.1  3.5  1.89 13.79  7.02 270 1015.7  16.0  15.9  11.1 99.0 99.00
2014 03 07 20 50 283  2.7  3.7  1.89 13.79  7.28 268 1014.6  15.9  16.0  11.6 99.0 99.00
2014 03 07 21 50 277  4.3  5.4  2.01 13.79  7.78 255 1014.1  16.1  16.2  12.0 99.0 99.00
2014 03 07 22 50 299  4.8  5.8  1.71 12.90  7.58 273 1013.3  16.1  16.2  12.9 99.0 99.00
2014 03 07 23 50 297  4.0  4.9  1.94 12.90  8.03 275 1013.2  16.3  16.1  12.9 99.0 99.00
2014 03 08 00 50 307  5.0  7.1  1.82 14.81  7.44 259 1013.0  16.8  16.1  12.1 99.0 99.00
2014 03 08 01 50 310  5.1  5.9  1.87 13.79  6.85 269 1013.1  16.2  16.0  13.2 99.0 99.00
2014 03 08 02 50 320  2.8  3.7  1.80 14.81  6.51 259 1013.5  16.0  15.8  13.1 99.0 99.00
2014 03 08 03 50 326  2.1  2.8  2.06 13.79  7.21 288 1013.6  15.9  15.8  13.0 99.0 99.00
2014 03 08 04 50 325  6.1  6.9  1.87 12.90  6.91 270 1013.8  16.3  15.7  11.9 99.0 99.00
2014 03 08 05 50 313  6.3  8.1  1.88 13.79  6.76 284 1013.9  16.3  15.6  11.7 99.0 99.00
2014 03 08 06 50 327  6.0  7.1  1.87 12.90  6.83 261 1013.9  16.6  15.6  11.6 99.0 99.00
2014 03 08 07 50 340  7.8  9.3  2.21 13.79  7.50 277 1014.1  16.3  15.5  11.8 99.0 99.00
2014 03 08 08 50 342  7.5  8.9  1.90 12.12  6.45 285 1014.1  15.8  15.5  12.4 99.0 99.00
2014 03 08 09 50 343  6.6  7.7  1.88 11.43  6.38 263 1014.0  15.6  15.6  12.7 99.0 99.00
2014 03 08 10 50 346  4.9  5.8  1.90 13.79  7.25 267 1014.1  16.0  15.6  12.2 99.0 99.00
2014 03 08 11 50 339  2.8  3.4  1.80 14.81  7.74 260 1014.6  16.3  15.7  11.9 99.0 99.00
2014 03 08 12 50 343  2.9  3.3  1.77 13.79  7.78 260 1015.3  16.5  15.8  12.0 99.0 99.00
2014 03 08 13 50 338  1.6  2.0  1.76 12.90  8.03 263 1015.8  16.9  15.8  11.3 99.0 99.00
2014 03 08 14 50 359  1.0  1.6  1.72 12.12  7.90 264 1016.8  17.3  15.8  10.2 99.0 99.00
2014 03 08 15 50 331  0.8  1.3  1.79 12.12  8.17 253 1017.9  17.8  15.9   9.1 99.0 99.00
2014 03 08 16 50  65  0.6  1.5  1.70 12.90  8.05 259 1018.5  18.4  16.0   7.7 99.0 99.00
2014 03 08 17 50 206  0.3  0.7  1.80 12.90  7.97 256 1018.9  18.3  16.2   8.8 99.0 99.00
2014 03 08 18 50 272  1.6  2.2 99.00 99.00 99.00 999 1018.9  18.6  16.4  10.5 99.0 99.00
2014 03 08 19 50 222  1.8  2.3  1.55 12.90  7.55 255 1018.9  18.8  16.9  12.2 99.0 99.00
2014 03 08 20 50 243  3.9  4.7  1.50 12.12  7.61 257 1018.3  19.4  17.7   9.9 99.0 99.00
2014 03 08 21 50 243  6.5  7.3  1.43 12.90  7.86 234 1017.8  19.6  17.3   8.6 99.0 99.00
2014 03 08 22 50 260  3.6  4.2  1.44 12.12  8.17 260 1017.3  18.9  17.2  11.2 99.0 99.00
2014 03 08 23 50 284  4.7  5.5  1.41 11.43  8.51 265 1017.3  18.8  17.0  11.5 99.0 99.00
2014 03 09 00 50 302  4.0  4.8  1.46 12.90  8.52 259 1017.4  17.8  16.7  12.9 99.0 99.00
2014 03 09 01 50 302  4.2  5.0  1.29 11.43  8.39 270 1017.7  17.3  16.8  12.8 99.0 99.00
2014 03 09 04 50 332  4.8  5.5  1.18 11.43  7.41 258 1018.8  16.6  16.2  11.8 99.0 99.00
2014 03 09 05 50 332  3.8  4.3  1.15 12.90  7.87 254 1019.1  16.9  16.0  11.7 99.0 99.00
2014 03 09 06 50 336  4.5  5.3  1.14 12.12  7.49 264 1019.1  16.5  16.1  11.4 99.0 99.00
2014 03 09 07 50 343  3.3  3.7  1.10 12.12  7.57 275 1019.3  16.3  16.0  12.2 99.0 99.00
2014 03 09 08 50   9  3.1  3.9  1.20 11.43  7.64 262 1019.5  16.7  15.7  11.9 99.0 99.00
2014 03 09 09 50  72  2.4  3.3  1.14 11.43  7.81 259 1019.4  17.1  15.8  11.7 99.0 99.00
2014 03 09 10 50  78  4.9  6.2  1.06 11.43  7.94 255 1019.0  17.6  15.8  10.6 99.0 99.00
2014 03 09 11 50  88  4.6  5.7  1.11 12.90  8.31 236 1018.7  17.7  15.8  10.3 99.0 99.00
2014 03 09 12 50  98  3.8  4.8  1.08 11.43  8.23 250 1018.9  18.0  16.0   9.9 99.0 99.00
2014 03 09 13 50  84  3.3  3.9  1.07 12.12  8.42 250 1019.1  17.4  16.1  10.9 99.0 99.00
2014 03 09 14 50  95  5.8  6.7  1.10 10.81  7.99 256 1019.4  18.2  16.1   8.6 99.0 99.00
2014 03 09 15 50  94  4.9  5.6  0.98 12.12  6.95 250 1019.9  18.0  16.1   9.2 99.0 99.00
2014 03 09 16 50  93  3.9  4.9  1.03 11.43  7.87 250 1020.4  17.7  16.1  10.8 99.0 99.00
2014 03 09 17 50  84  3.3  3.8  1.03 11.43  7.82 227 1020.7  17.7  16.2  10.8 99.0 99.00
2014 03 09 18 50 100  1.7  2.2  0.87 10.00  7.25 247 1020.9  18.2  16.6  11.1 99.0 99.00
2014 03 09 19 50  91  1.4  1.9  0.93 10.81  7.15 253 1020.5  18.6  17.0  11.7 99.0 99.00
2014 03 09 20 50 209  3.8  4.6  0.98 10.81  7.60 267 1020.0  18.8  17.4  13.2 99.0 99.00
2014 03 09 21 50 234  3.0  3.6  0.86 10.81  7.51 255 1019.3  18.3  17.6  12.2 99.0 99.00
2014 03 09 22 50 254  2.2  2.5  0.87 11.43  7.90 263 1018.8  19.3  18.0  11.5 99.0 99.00
2014 03 09 23 50 270  3.1  3.4  0.88 11.43  8.26 235 1018.5  19.3  18.0  12.8 99.0 99.00
2014 03 10 00 50 294  4.3  4.9  0.83 12.12  8.38 258 1018.2  18.4  17.4  13.1 99.0 99.00
2014 03 10 01 50 311  4.6  5.2  0.80 11.43  8.51 271 1018.0  17.7  17.4  12.1 99.0 99.00
2014 03 10 02 50 326  6.1  7.0  0.70 12.90  8.06 235 1017.8  18.3  16.8  10.2 99.0 99.00
2014 03 10 03 50 324  4.6  5.1  0.88 11.43  8.50 261 1018.0  18.3  16.5   9.7 99.0 99.00
2014 03 10 04 50 320  4.4  5.5  0.78 10.81  8.27 275 1018.2  18.1  16.5   9.9 99.0 99.00
2014 03 10 05 50 323  3.9  4.5  0.89 10.81  9.06 279 1018.4  17.6  16.4  11.3 99.0 99.00
2014 03 10 06 50 333  4.4  5.1  0.82 10.81  8.89 271 1018.3  17.1  16.4  11.7 99.0 99.00
2014 03 10 07 50 333  5.5  6.7  0.87 10.81  8.56 256 1017.9  16.9  16.4  11.2 99.0 99.00
2014 03 10 08 50 326  5.2  6.6  1.01 11.43  7.39 273 1017.8  16.8  16.4  11.0 99.0 99.00
2014 03 10 09 50 327  4.3  4.9  1.00 11.43  6.81 290 1017.3  16.3  16.3  11.4 99.0 99.00
2014 03 10 10 50 323  3.9  4.4  1.03 11.43  7.65 270 1016.7  16.1  16.4  11.7 99.0 99.00
2014 03 10 11 50 305  2.6  3.2  1.07 11.43  7.85 256 1016.4  16.3  16.5  11.7 99.0 99.00
2014 03 10 12 50 297  3.1  4.0  1.01 16.00  7.01 278 1016.5  16.4  16.3  11.3 99.0 99.00
2014 03 10 13 50 296  3.4  4.3  1.08 11.43  7.50 270 1017.0  16.3  16.2  10.0 99.0 99.00
2014 03 10 14 50 313  3.7  4.3  1.03 11.43  7.41 273 1017.5  16.0  16.2  11.4 99.0 99.00
2014 03 10 15 50 294  3.8  4.6  1.17 11.43  7.92 263 1018.2  15.8  16.2  12.5 99.0 99.00
2014 03 10 16 50 302  3.8  4.5  1.14 11.43  7.74 269 1018.6  15.6  16.3  12.7 99.0 99.00
2014 03 10 17 50 295  3.7  4.4  1.15 11.43  7.47 267 1018.9  15.7  16.4  12.5 99.0 99.00
2014 03 10 18 50 263  2.0  2.6  1.01 11.43  6.65 257 1018.5  16.2  16.5  11.8 99.0 99.00
2014 03 10 19 50 232  2.6  3.1  1.07 10.81  7.01 260 1018.0  16.3  16.8  12.3 99.0 99.00
2014 03 10 20 50 256  4.3  5.4  1.13 14.81  6.92 280 1017.3  16.2  16.8  11.9 99.0 99.00
2014 03 10 21 50 220  4.0  4.7  1.13 14.81  6.55 229 1016.4  16.2  16.8  12.2 99.0 99.00
2014 03 10 22 50 252  4.7  5.8  1.18 10.81  7.09 267 1015.9  16.4  16.9  12.0 99.0 99.00
2014 03 10 23 50 260  3.9  4.6  1.07 12.12  6.96 250 1015.3  16.7  16.8  12.2 99.0 99.00
2014 03 11 00 50 342  2.5  3.1  1.23 14.81  7.16 274 1015.3  16.4  16.6  12.6 99.0 99.00
2014 03 11 01 50 221  0.6  1.5  1.31 12.12  7.56 276 1015.1  16.3  16.8  12.3 99.0 99.00
2014 03 11 02 50 247  2.0  2.6  1.35 14.81  7.70 266 1015.1  16.0  16.7  13.1 99.0 99.00
2014 03 11 03 50 165  1.1  1.6  1.22 12.90  7.26 282 1015.0  15.9  16.5  13.3 99.0 99.00
2014 03 11 04 50 131  2.0  2.5  1.32 12.90  7.57 278 1015.2  16.0  16.4  13.8 99.0 99.00
2014 03 11 05 50  84  3.4  4.3  1.26 16.00  7.01 266 1015.2  16.0  16.4  13.9 99.0 99.00
2014 03 11 06 50  82  3.0  3.8  1.33 14.81  7.59 278 1015.3  16.0  16.5  14.0 99.0 99.00
2014 03 11 07 50 108  3.2  4.0  1.32 13.79  7.16 274 1015.1  16.0  16.4  13.6 99.0 99.00
2014 03 11 08 50 161  4.0  4.8  1.36 11.43  7.01 262 1014.6  15.7  16.4  13.8 99.0 99.00
2014 03 11 09 50 127  2.3  3.3  1.50 11.43  7.46 259 1014.4  15.9  16.4  13.5 99.0 99.00
2014 03 11 10 50 107  2.2  3.6  1.49 10.00  7.04 270 1014.0  15.7  16.4  13.5 99.0 99.00
2014 03 11 11 50  87  3.1  3.8  1.45 14.81  6.89 251 1013.7  15.5  16.4  13.8 99.0 99.00
2014 03 11 12 50  89  3.8  4.9  1.45 16.00  6.91 256 1013.8  15.5  16.4  13.9 99.0 99.00
2014 03 11 13 50  95  4.0  5.3  1.39 13.79  7.14 257 1014.2  15.4  16.5  13.5 99.0 99.00
2014 03 11 14 50 101  4.0  4.8  1.26 12.90  7.16 259 1014.6  15.4  16.4  13.5 99.0 99.00
2014 03 11 15 50  91  4.6  5.3  1.30 13.79  7.63 264 1015.2  15.5  16.4  13.4 99.0 99.00
2014 03 11 16 50  90  5.0  6.1  1.26 14.81  7.68 254 1015.2  15.6  16.5  13.6 99.0 99.00
2014 03 11 17 50 108  4.3  5.2  1.25 16.00  7.42 253 1015.5  15.8  16.5  13.6 99.0 99.00
2014 03 11 18 50 112  4.6  5.6  1.24 11.43  7.79 262 1015.4  15.9  16.5  13.4 99.0 99.00
2014 03 11 19 50 136  5.2  6.3  1.14 11.43  7.42 252 1014.9  16.0  16.4  13.6 99.0 99.00
2014 03 11 20 50 133  5.8  6.7  1.16 10.81  7.07 257 1014.1  16.3  16.5  13.7 99.0 99.00
2014 03 11 21 50 139  4.5  5.3  1.09 14.81  6.75 254 1013.4  16.3  16.5  14.0 99.0 99.00
2014 03 11 22 50 186  0.6  1.3  1.18 12.90  7.56 249 1013.3  16.7  16.5  14.3 99.0 99.00
2014 03 11 23 50 289  0.9  2.1  1.11 16.00  7.05 282 1013.3  17.2  16.7  14.3 99.0 99.00
2014 03 12 00 50 275  2.1  2.6  1.11 13.79  7.38 263 1013.0  16.3  16.8  14.0 99.0 99.00
2014 03 12 01 50 276  3.2  4.1  1.02 16.00  7.03 275 1013.2  15.9  16.6  14.0 99.0 99.00
2014 03 12 02 50 301  2.9  3.5  1.08 13.79  7.54 266 1013.4  15.8  16.5  14.0 99.0 99.00
2014 03 12 04 50 276  1.8  2.5  1.13 14.81  8.43 276 1014.0  15.8  16.4  14.0 99.0 99.00
2014 03 12 05 50 156  3.0  3.6  1.01 13.79  8.40 299 1014.3  15.7  16.5  14.1 99.0 99.00
2014 03 12 06 50 133  4.2  4.9  1.10 12.90  8.66 287 1014.7  15.4  16.5  13.4 99.0 99.00
2014 03 12 07 50 126  4.6  5.5  1.08 12.12  8.49 266 1014.8  15.3  16.5  13.0 99.0 99.00
2014 03 12 08 50 121  3.9  4.7  1.05 11.43  7.80 258 1014.9  15.3  16.5  12.9 99.0 99.00
2014 03 12 09 50 106  2.8  3.7  0.97 12.12  7.42 220 1014.6  15.2  16.4  12.9 99.0 99.00
2014 03 12 10 50  80  3.5  4.6  0.97 12.12  7.70 241 1014.0  15.2  16.5  12.8 99.0 99.00
2014 03 12 11 50 112  4.6  5.6  1.01 12.12  8.21 261 1013.8  15.0  16.5  12.9 99.0 99.00
2014 03 12 12 50 122  5.4  6.2  0.86 10.81  7.60 242 1014.1  15.0  16.5  12.8 99.0 99.00
2014 03 12 13 50 125  5.8  6.9  0.81 12.12  7.13 259 1014.7  15.1  16.3  12.9 99.0 99.00
2014 03 12 14 50 134  5.7  6.6  0.84 12.90  7.28 247 1015.2  15.2  16.2  12.8 99.0 99.00
2014 03 12 15 50 119  5.5  6.8  0.85 12.12  7.56 251 1015.4  15.5  16.2  12.7 99.0 99.00
2014 03 12 16 50 123  5.3  6.2  0.90 12.12  7.73 247 1015.9  16.0  16.2  11.9 99.0 99.00
2014 03 12 17 50 121  5.1  5.8  0.84 12.90  7.60 254 1015.9  16.2  16.3  11.5 99.0 99.00
2014 03 12 18 50 132  4.0  4.7  0.83 11.43  7.58 263 1015.7  16.3  16.4  11.6 99.0 99.00
2014 03 12 19 50 160  4.4  5.1  0.85 13.79  7.92 255 1015.4  16.0  16.5  12.8 99.0 99.00
2014 03 12 20 50 177  5.0  5.8  0.71 13.79  7.23 264 1014.5  16.2  16.6  12.8 99.0 99.00
2014 03 12 21 50 195  6.1  6.9  0.83 11.43  7.45 245 1013.9  16.0  16.6  13.2 99.0 99.00
2014 03 12 22 50 209  5.6  6.4  0.78 13.79  6.59 242 1013.3  15.9  16.5  13.2 99.0 99.00
