#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 01 01 16 50 101  2.4  3.8  0.93 16.00  6.34 331 1023.7  12.0  13.1 999.0 99.0 99.00
2013 01 01 17 50 105  4.2  5.5  1.11 17.39  7.70   2 1023.2  12.0  13.2 999.0 99.0 99.00
2013 01 01 18 50 117  4.4  5.6  1.01 17.39  8.02 276 1022.9  12.0  13.3 999.0 99.0 99.00
2013 01 01 19 50 113  0.4  1.0  1.08 16.00  8.53 250 1022.2  12.2  13.4 999.0 99.0 99.00
2013 01 01 20 50 198  0.9  1.4  0.95 16.00  8.17 288 1020.7  12.6  13.5 999.0 99.0 99.00
2013 01 01 21 50 260  1.9  2.8  1.13 17.39  9.08 278 1020.0  12.5  13.8 999.0 99.0 99.00
2013 01 01 22 50 320  2.7  3.3  1.20 16.00 10.26 275 1019.9  12.4  14.1 999.0 99.0 99.00
2013 01 01 23 50 334  3.6  4.2  1.11 14.81 10.55 285 1020.2  12.6  14.2 999.0 99.0 99.00
2013 01 02 00 50 308  1.7  2.1  1.28 17.39 11.58 258 1020.3  13.1  14.2 999.0 99.0 99.00
2013 01 02 01 50 297  2.7  3.3  1.03 17.39 10.17 351 1020.3  13.2  14.1 999.0 99.0 99.00
2013 01 02 02 50 305  3.6  4.1  1.32 16.00 11.44 304 1020.7  13.0  13.9 999.0 99.0 99.00
2013 01 02 03 50 318  1.7  2.3  1.28 16.00 11.38 304 1020.8  13.2  13.8 999.0 99.0 99.00
2013 01 02 04 50 303  1.8  2.3  1.21 14.81 10.55 282 1021.2  13.2  13.7 999.0 99.0 99.00
2013 01 02 05 50 326  1.1  1.8  1.19 16.00 10.55 274 1021.4  13.1  13.6 999.0 99.0 99.00
2013 01 02 06 50   8  1.2  1.6  1.35 16.00 11.14 291 1021.1  12.8  13.5 999.0 99.0 99.00
2013 01 02 07 50 331  2.3  2.8  1.25 14.81  9.81 268 1021.2  12.0  13.4 999.0 99.0 99.00
2013 01 02 08 50 310  3.0  3.8  1.24 13.79  8.64 278 1020.5  12.5  13.3 999.0 99.0 99.00
2013 01 02 09 50 342  2.4  3.5  1.43 14.81  8.40 282 1020.1  11.9  13.3 999.0 99.0 99.00
2013 01 02 10 50 301  2.0  2.8  1.37 14.81  7.20 273 1019.9  12.9  13.2 999.0 99.0 99.00
2013 01 02 11 50 256  2.1  2.6  1.24 14.81  7.14 296 1019.7  13.0  13.2 999.0 99.0 99.00
2013 01 02 12 50 267  3.8  4.5  1.26 16.00  8.02 271 1019.2  12.7  13.1 999.0 99.0 99.00
2013 01 02 13 50 267  6.2  7.8  1.20 13.79  7.79 287 1019.0  13.4  13.1 999.0 99.0 99.00
2013 01 02 14 50 287  4.9  6.0 99.00 99.00 99.00 999 1019.2  12.9  13.1 999.0 99.0 99.00
2013 01 02 15 50 277  4.1  5.0  1.31 13.79  7.11 256 1019.5  13.1  13.1 999.0 99.0 99.00
2013 01 02 16 50 256  1.9  2.3  1.29 13.79  8.28 296 1020.2  13.5  13.1 999.0 99.0 99.00
2013 01 02 17 50 240  1.7  2.4  1.12 13.79  7.83 289 1020.9  13.6  13.2 999.0 99.0 99.00
2013 01 02 18 50 213  2.4  3.0  1.29 13.79  9.26 282 1020.4  13.7  13.4 999.0 99.0 99.00
2013 01 02 19 50 255  3.3  3.8  1.16 16.00  9.00 312 1020.1  13.6  13.6 999.0 99.0 99.00
2013 01 02 20 50 259  4.0  5.0  1.14 17.39  9.46 285 1019.0  13.7  13.8 999.0 99.0 99.00
2013 01 02 21 50 268  5.4  6.7  1.30 14.81  9.99 282 1018.6  13.3  14.0 999.0 99.0 99.00
2013 01 02 22 50 267  5.2  6.1  1.31 13.79  9.79 262 1018.8  13.0  14.0 999.0 99.0 99.00
2013 01 02 23 50 272  4.6  5.7  1.19 14.81  9.10 266 1018.6  13.1  13.9 999.0 99.0 99.00
2013 01 03 00 50 254  4.5  5.2  1.24 14.81  8.35 279 1018.1  13.5  13.8 999.0 99.0 99.00
2013 01 03 01 50 233  3.0  3.6  1.16 16.00  6.97 282 1018.0  13.3  13.7 999.0 99.0 99.00
2013 01 03 02 50 234  3.1  3.8  1.26 16.00  7.33 280 1018.3  13.3  13.6 999.0 99.0 99.00
2013 01 03 03 50 221  2.8  3.6  1.18 16.00  7.53 259 1018.5  13.3  13.5 999.0 99.0 99.00
2013 01 03 04 50 244  4.8  5.6  1.25 16.00  8.68 312 1018.5  13.1  13.5 999.0 99.0 99.00
2013 01 03 05 50 247  3.0  3.6  1.14 16.00  8.45 288 1018.9  13.2  13.4 999.0 99.0 99.00
2013 01 03 06 50 244  2.2  2.8  1.08 14.81  8.37 262 1018.6  13.1  13.4 999.0 99.0 99.00
2013 01 03 07 50   4  1.8  2.4  1.19 14.81  9.42 291 1018.2  12.8  13.3 999.0 99.0 99.00
2013 01 03 08 50  65  2.7  3.3  1.18 14.81  9.54 288 1018.1  12.4  13.3 999.0 99.0 99.00
2013 01 03 09 50  80  1.6  2.1  1.14 14.81  9.44 298 1018.3  12.6  13.3 999.0 99.0 99.00
2013 01 03 10 50  40  2.7  3.0  1.09 14.81  9.28 274 1018.6  12.6  13.2 999.0 99.0 99.00
2013 01 03 11 50  41  1.7  2.7  1.14 14.81  9.64 252 1018.5  12.5  13.2 999.0 99.0 99.00
2013 01 03 12 50 301  2.8  3.5  1.08 13.79  9.41 334 1018.4  12.0  13.2 999.0 99.0 99.00
2013 01 03 13 50 333  3.2  3.7  1.07 12.90  9.51 285 1018.9  12.1  13.2 999.0 99.0 99.00
2013 01 03 14 50 209  1.0  1.5  1.11 16.00  9.60 243 1019.2  12.1  13.1 999.0 99.0 99.00
2013 01 03 15 50 168  1.3  1.6  0.89 13.79  8.85 259 1020.0  12.8  13.1 999.0 99.0 99.00
2013 01 03 16 50 336  0.1  0.8  1.01 16.00  8.95 282 1020.8  13.7  13.1 999.0 99.0 99.00
2013 01 03 17 50 279  1.5  2.2  1.05 16.00  8.99 275 1021.3  12.7  13.3 999.0 99.0 99.00
2013 01 03 18 50 276  3.1  3.8  1.04 16.00  9.67 284 1021.2  12.8  13.5 999.0 99.0 99.00
2013 01 03 19 50 312  2.8  3.3  1.03 16.00  9.71 265 1020.6  12.9  13.7 999.0 99.0 99.00
2013 01 03 20 50 319  2.3  2.8  0.96 14.81  9.39 278 1020.0  13.3  13.8 999.0 99.0 99.00
2013 01 03 21 50 300  3.6  4.4  1.10 16.00 10.70 278 1019.9  13.8  14.0 999.0 99.0 99.00
2013 01 03 22 50 285  2.1  2.7  1.02 13.79  9.37 273 1020.1  14.1  14.2 999.0 99.0 99.00
2013 01 03 23 50 264  2.1  2.5  0.99 13.79  8.90 270 1020.3  14.2  14.2 999.0 99.0 99.00
2013 01 04 00 50 279  4.5  5.5  1.17 13.79 10.03 269 1020.4  13.7  14.2 999.0 99.0 99.00
2013 01 04 01 50 280  3.4  4.5  1.21 14.81 10.60 269 1020.9  13.7  14.1 999.0 99.0 99.00
2013 01 04 02 50 253  4.1  4.8  1.18 14.81  9.97 280 1021.2  13.7  13.9 999.0 99.0 99.00
2013 01 04 03 50 254  2.9  3.4  1.26 13.79  9.79 292 1021.4  13.4  13.7 999.0 99.0 99.00
2013 01 04 04 50 185  1.2  1.7  1.58 14.81  9.66 281 1021.5  13.2  13.6 999.0 99.0 99.00
2013 01 04 05 50 240  3.0  4.1  1.39 13.79  9.29 276 1021.8  13.1  13.5 999.0 99.0 99.00
2013 01 04 06 50 235  2.1  2.9  1.30 14.81  8.43 269 1022.2  13.0  13.4 999.0 99.0 99.00
2013 01 04 07 50 247  1.6  2.3  1.55 14.81  9.53 267 1021.9  12.9  13.4 999.0 99.0 99.00
2013 01 04 08 50 280  1.3  2.0  1.46 14.81  9.42 273 1021.7  12.8  13.3 999.0 99.0 99.00
2013 01 04 09 50  91  0.5  1.3  1.54 13.79  9.30 294 1021.7  12.5  13.3 999.0 99.0 99.00
2013 01 04 10 50 121  1.3  2.0  1.77 13.79  9.86 272 1021.8  12.5  13.2 999.0 99.0 99.00
2013 01 04 11 50 196  0.9  1.2  1.53 13.79  9.46 281 1021.9  12.4  13.2 999.0 99.0 99.00
2013 01 04 12 50 180  0.1  0.3  1.66 13.79  9.56 268 1021.9  12.2  13.2 999.0 99.0 99.00
2013 01 04 13 50  43  1.6  2.0  1.59 13.79  9.22 282 1022.3  12.1  13.1 999.0 99.0 99.00
2013 01 04 14 50  61  1.5  2.1  1.63 12.90  9.39 255 1022.9  11.3  13.1 999.0 99.0 99.00
2013 01 04 15 50  31  2.4  2.8  1.55 13.79  9.19 270 1023.9  12.1  13.1 999.0 99.0 99.00
2013 01 04 16 50  62  1.4  2.3  1.81 12.90  9.52 281 1024.4  12.7  13.1 999.0 99.0 99.00
2013 01 04 17 50 322  0.7  1.5  1.67 13.79  8.98 291 1025.1  13.0  13.2 999.0 99.0 99.00
2013 01 04 18 50 126  0.8  3.1  1.74 12.90  9.10 302 1024.8  13.8  13.4 999.0 99.0 99.00
2013 01 04 19 50 360  1.0  1.4  1.58 12.90  8.72 266 1023.8  13.5  13.6 999.0 99.0 99.00
2013 01 04 20 50  60  1.2  2.0  1.72 13.79  8.97 280 1022.8  13.7  13.9 999.0 99.0 99.00
2013 01 04 21 50  20  1.0  1.5  1.71 13.79  9.74 264 1022.1  14.1  14.3 999.0 99.0 99.00
2013 01 04 22 50 329  0.9  1.8  1.68 13.79  9.43 244 1022.1  14.7  14.6 999.0 99.0 99.00
2013 01 04 23 50 272  1.9  2.5  1.90 12.12 10.02 256 1022.3  14.1  14.8 999.0 99.0 99.00
2013 01 05 00 50 312  2.2  2.8  1.75 12.12  9.70 273 1022.4  13.8  14.7 999.0 99.0 99.00
2013 01 05 01 50 303  1.6  2.4  1.77 12.12  9.57 281 1022.7  13.6  14.6 999.0 99.0 99.00
2013 01 05 02 50 258  1.3  1.7  1.63 12.12  9.16 270 1023.1  13.6  14.4 999.0 99.0 99.00
2013 01 05 03 50 284  2.4  3.3  1.65 12.12  9.14 278 1023.6  13.5  14.1 999.0 99.0 99.00
2013 01 05 04 50 286  1.3  1.8  1.76 12.90  9.58 284 1023.9  13.1  13.9 999.0 99.0 99.00
2013 01 05 05 50 258  1.2  2.0  1.45 12.90  9.03 256 1024.1  13.2  13.7 999.0 99.0 99.00
2013 01 05 06 50 209  0.3  0.5  1.63 12.12  9.44 274 1024.2  13.0  13.6 999.0 99.0 99.00
2013 01 05 07 50 113  0.2  0.6  1.49 12.12  9.18 278 1024.0  12.7  13.5 999.0 99.0 99.00
2013 01 05 08 50 229  1.2  1.8  1.44 11.43  9.26 282 1023.9  12.7  13.4 999.0 99.0 99.00
2013 01 05 09 50 262  1.3  1.8  1.59 13.79  9.46 268 1024.0  12.5  13.3 999.0 99.0 99.00
2013 01 05 10 50 225  1.4  1.8  1.34 12.90  9.48 271 1024.1  12.4  13.3 999.0 99.0 99.00
2013 01 05 11 50 191  0.5  0.9  1.32 12.90  9.27 263 1024.0  12.2  13.3 999.0 99.0 99.00
2013 01 05 12 50  51  0.4  1.6  1.55 14.81  9.60 301 1024.2  11.8  13.2 999.0 99.0 99.00
2013 01 05 13 50 145  1.2  1.7  1.52 11.43  9.43 265 1024.5  12.0  13.2 999.0 99.0 99.00
2013 01 05 14 50 205  2.2  2.9  1.42 12.90  9.29 274 1025.0  12.5  13.2 999.0 99.0 99.00
2013 01 05 15 50 199  1.3  1.6  1.45 13.79  8.96 289 1025.5  12.8  13.2 999.0 99.0 99.00
2013 01 05 16 50 226  1.1  1.6  1.52 13.79  8.90 267 1026.0  12.9  13.3 999.0 99.0 99.00
2013 01 05 17 50 170  0.9  1.4  1.46 12.90  8.73 265 1026.2  13.4  13.4 999.0 99.0 99.00
2013 01 05 18 50 148  1.5  2.1  1.65 12.12  9.29 285 1025.8  12.9  13.6 999.0 99.0 99.00
2013 01 05 19 50 133  0.5  1.3  1.47 12.12  8.84 260 1024.6  13.3  13.9 999.0 99.0 99.00
2013 01 05 20 50  45  0.9  1.6  1.49 12.12  8.64 280 1023.6  12.9  14.2 999.0 99.0 99.00
2013 01 05 21 50  88  2.1  3.1  1.45 12.90  8.62 272 1022.7  13.0  14.4 999.0 99.0 99.00
2013 01 05 22 50 250  2.9  3.6  1.36 13.79  8.82 282 1022.7  13.2  14.5 999.0 99.0 99.00
2013 01 05 23 50 283  2.9  3.8  1.39 11.43  9.10 273 1022.8  12.7  14.4 999.0 99.0 99.00
2013 01 06 00 50 285  5.1  6.1  1.31 11.43  8.91 283 1022.7  12.9  14.3 999.0 99.0 99.00
2013 01 06 01 50 283  4.6  5.8  1.20 12.90  7.74 301 1022.7  12.7  14.0 999.0 99.0 99.00
2013 01 06 02 50 268  4.7  5.4  1.16 12.90  7.78 270 1022.4  12.6  13.8 999.0 99.0 99.00
2013 01 06 03 50 266  3.2  4.4  1.29 12.90  8.51 269 1022.5  12.7  13.7 999.0 99.0 99.00
2013 01 06 04 50 259  3.2  4.0  1.15 12.12  8.29 264 1022.9  12.7  13.6 999.0 99.0 99.00
2013 01 06 05 50 266  5.1  6.5  1.09 12.12  8.04 261 1023.5  11.3  13.5 999.0 99.0 99.00
2013 01 06 06 50 354  2.3  2.7  1.07 12.90  8.18 275 1023.1  10.2  13.4 999.0 99.0 99.00
2013 01 06 07 50  99  2.4  3.1  1.13 12.12  9.13 267 1022.6  10.0  13.3 999.0 99.0 99.00
2013 01 06 08 50 117  1.5  2.2  0.98 12.90  8.82 305 1022.5  10.6  13.2 999.0 99.0 99.00
2013 01 06 09 50  90  1.0  1.7  1.10 12.90  9.56 263 1022.6  11.0  13.2 999.0 99.0 99.00
2013 01 06 10 50 166  1.0  1.8  1.15 12.12  9.03 293 1022.2  11.2  13.2 999.0 99.0 99.00
2013 01 06 11 50 257  0.7  1.3  1.02 12.12  8.15 284 1022.0  11.3  13.1 999.0 99.0 99.00
2013 01 06 12 50 311  1.2  4.1  1.20 11.43  7.63 294 1021.6  11.2  13.1 999.0 99.0 99.00
2013 01 06 13 50 311  3.5  4.9  1.31 12.12  6.45 295 1021.8  11.6  13.1 999.0 99.0 99.00
2013 01 06 14 50 300  5.0  5.9  1.51 12.12  6.68 281 1021.9  11.6  13.1 999.0 99.0 99.00
2013 01 06 15 50 291  5.5  6.7  1.64 12.12  6.02 270 1022.2  11.7  13.1 999.0 99.0 99.00
2013 01 06 16 50 302  4.3  5.3 99.00 99.00 99.00 999 1022.6  11.9  13.1 999.0 99.0 99.00
2013 01 06 17 50 321  5.3  7.8  1.68 12.12  6.47 274 1023.2  10.5  13.2 999.0 99.0 99.00
2013 01 06 18 50 258  6.1  7.9  1.73 12.90  6.50 275 1022.5  11.0  13.2 999.0 99.0 99.00
2013 01 06 19 50 281  6.2  8.9  1.86  7.69  6.71 273 1021.2  10.5  13.2 999.0 99.0 99.00
2013 01 06 20 50 302  8.0 13.9  2.09  7.69  5.96 265 1019.5  11.0  13.2 999.0 99.0 99.00
2013 01 06 21 50 290  9.8 11.9  2.59  8.33  6.24 270 1018.3  12.8  13.3 999.0 99.0 99.00
2013 01 06 22 50 286 10.2 12.4  2.72  8.33  6.53 270 1018.4  12.5  13.3 999.0 99.0 99.00
2013 01 06 23 50 288 11.6 13.3  2.84  9.09  6.48 270 1018.3  12.6  13.3 999.0 99.0 99.00
2013 01 07 00 50 291  9.1 10.8  2.69  9.09  6.56 269 1018.1  12.6  13.3 999.0 99.0 99.00
2013 01 07 01 50 293 10.0 12.4  2.62 10.00  6.61 278 1017.7  12.5  13.3 999.0 99.0 99.00
2013 01 07 02 50 299  8.9 10.9  2.50 10.81  6.54 279 1018.1  12.4  13.2 999.0 99.0 99.00
2013 01 07 03 50 284  7.5  9.0  2.63 10.00  6.61 263 1017.8  11.8  13.2 999.0 99.0 99.00
2013 01 07 04 50 289  9.4 11.5  2.48 12.12  6.99 273 1017.5  12.3  13.2 999.0 99.0 99.00
2013 01 07 06 50 314  8.4  9.9  2.75 10.00  7.34 284 1017.8  12.4  13.2 999.0 99.0 99.00
2013 01 07 07 50 312  4.6  6.0 99.00 99.00 99.00 999 1018.3  12.5  13.1 999.0 99.0 99.00
2013 01 07 08 50 326  4.1  5.6  2.45 10.00  7.55 277 1017.6  12.4  13.1 999.0 99.0 99.00
2013 01 07 09 50 311  7.2 11.2  2.54 10.00  8.01 273 1017.3  12.2  13.0 999.0 99.0 99.00
2013 01 07 10 50   5  7.7  9.0  2.42 12.90  7.79 279 1017.9  12.7  13.0 999.0 99.0 99.00
2013 01 07 11 50 326  6.7  8.3  2.27 10.00  7.76 278 1018.3  11.8  13.0 999.0 99.0 99.00
2013 01 07 12 50 325  7.5  9.0  2.30 11.43  7.51 285 1018.6  11.6  12.9 999.0 99.0 99.00
2013 01 07 13 50 316  4.7  6.9  2.31 13.79  7.54 275 1019.1  11.3  12.9 999.0 99.0 99.00
2013 01 07 14 50 299  4.8  5.9 99.00 99.00 99.00 999 1019.6  11.7  12.9 999.0 99.0 99.00
2013 01 07 15 50 303  6.4  7.6  2.13 13.79  7.10 270 1020.3  11.9  12.8 999.0 99.0 99.00
2013 01 07 16 50 303  4.3  5.8  1.95 13.79  6.47 261 1020.3  12.0  12.8 999.0 99.0 99.00
2013 01 07 17 50 307  2.6  3.4  1.94 11.43  6.87 255 1020.7  12.0  12.9 999.0 99.0 99.00
2013 01 07 18 50 246  3.6  4.5  1.95 13.79  7.33 277 1020.2  12.5  13.0 999.0 99.0 99.00
2013 01 07 19 50 285  4.5  5.5  1.69 13.79  6.77 276 1018.8  12.8  13.2 999.0 99.0 99.00
2013 01 07 20 50 285  6.9  7.9  1.71 13.79  7.01 268 1017.7  13.6  13.3 999.0 99.0 99.00
2013 01 07 21 50 267  5.0  6.0  1.61 13.79  6.63 256 1017.4  14.0  13.4 999.0 99.0 99.00
2013 01 07 22 50 268  3.8  4.7  1.74 13.79  7.17 286 1017.0  14.4  13.5 999.0 99.0 99.00
2013 01 07 23 50 267  4.4  5.5  1.66 12.12  7.06 294 1016.6  14.6  13.6 999.0 99.0 99.00
2013 01 08 00 50 279  6.0  7.2  1.80 12.90  6.73 286 1016.5  14.3  13.6 999.0 99.0 99.00
2013 01 08 01 50 313  2.9  3.9  1.68 12.90  6.28 275 1016.7  14.0  13.6 999.0 99.0 99.00
2013 01 08 02 50 289  4.7  6.1  1.86 12.90  6.97 269 1016.8  14.2  13.5 999.0 99.0 99.00
2013 01 08 03 50 336  3.2  4.3  1.75 12.90  6.50 287 1017.0  13.7  13.4 999.0 99.0 99.00
2013 01 08 04 50  51  3.3  4.1  1.76 13.79  6.66 274 1017.1  13.7  13.4 999.0 99.0 99.00
2013 01 08 05 50 289  1.4  2.4  1.82 13.79  7.06 316 1017.7  13.5  13.3 999.0 99.0 99.00
2013 01 08 06 50  56  1.6  2.5  1.73 12.12  7.18 281 1017.8  13.5  13.2 999.0 99.0 99.00
2013 01 08 07 50 244  2.2  3.4  1.54 12.12  6.87 292 1017.9  13.0  13.2 999.0 99.0 99.00
2013 01 08 08 50 333  0.7  1.4  1.44 12.12  6.71 332 1017.5  13.1  13.2 999.0 99.0 99.00
2013 01 08 09 50  80  1.7  2.4  1.56 12.12  6.91 284 1017.4  13.0  13.2 999.0 99.0 99.00
2013 01 08 10 50 242  1.0  1.7  1.58 13.79  7.29 254 1017.6  12.8  13.1 999.0 99.0 99.00
2013 01 08 11 50 355  1.5  2.0  1.67 13.79  7.17 262 1017.2  12.4  13.1 999.0 99.0 99.00
2013 01 08 12 50 312  0.3  0.9  1.53 14.81  7.09 340 1017.1  12.6  13.0 999.0 99.0 99.00
2013 01 08 13 50 228  2.6  3.3  1.56 10.00  7.13 288 1017.3  12.6  13.0 999.0 99.0 99.00
2013 01 08 14 50 251  3.0  4.4  1.51 10.81  7.27 274 1017.7  12.8  13.0 999.0 99.0 99.00
2013 01 08 15 50 258  0.7  1.2  1.64 10.81  7.28 279 1018.4  13.2  12.9 999.0 99.0 99.00
2013 01 08 16 50 182  1.6  1.9  1.49 10.00  7.27 274 1018.9  13.3  13.0 999.0 99.0 99.00
2013 01 08 17 50 147  0.4  0.9  1.45 10.81  7.40 263 1019.6  13.7  13.1 999.0 99.0 99.00
2013 01 08 18 50 287  0.8  1.1  1.57  9.09  7.36 262 1019.3  13.4  13.3 999.0 99.0 99.00
2013 01 08 19 50 269  2.9  3.7  1.56  9.09  7.62 275 1018.7  13.4  13.6 999.0 99.0 99.00
2013 01 08 20 50 269  3.5  4.5  1.47 12.12  7.48 273 1018.2  13.6  13.8 999.0 99.0 99.00
2013 01 08 21 50 261  3.4  4.1  1.59 10.81  7.69 262 1017.7  13.9  14.0 999.0 99.0 99.00
2013 01 08 22 50 270  1.9  2.8  1.59 10.00  7.60 272 1017.9  14.3  14.1 999.0 99.0 99.00
2013 01 08 23 50 256  2.6  3.2  1.57  9.09  7.28 279 1018.0  14.1  14.2 999.0 99.0 99.00
2013 01 09 00 50 239  3.0  3.6  1.46 11.43  7.25 273 1018.0  13.7  14.2 999.0 99.0 99.00
2013 01 09 01 50 214  2.7  3.3  1.49 12.90  7.28 271 1018.0  13.4  14.0 999.0 99.0 99.00
2013 01 09 02 50 223  0.9  1.3  1.51 13.79  7.24 268 1018.1  13.2  13.8 999.0 99.0 99.00
2013 01 09 03 50 227  0.8  1.1  1.45 12.12  7.00 289 1018.1  13.2  13.6 999.0 99.0 99.00
2013 01 09 04 50 128  1.1  1.6  1.64  8.33  7.57 261 1018.7  13.3  13.5 999.0 99.0 99.00
2013 01 09 05 50 105  0.7  1.2  1.59 10.00  7.74 270 1019.2  13.0  13.3 999.0 99.0 99.00
2013 01 09 06 50  72  1.3  2.3  1.51 12.12  7.77 264 1019.5  13.0  13.3 999.0 99.0 99.00
2013 01 09 07 50  67  0.8  1.2  1.47 10.81  7.69 276 1019.4  12.9  13.2 999.0 99.0 99.00
2013 01 09 08 50  27  1.0  1.4  1.29 13.79  7.56 265 1019.3  12.9  13.2 999.0 99.0 99.00
2013 01 09 09 50  44  1.9  2.8  1.42 12.12  8.03 289 1019.3  12.9  13.2 999.0 99.0 99.00
2013 01 09 10 50  46  1.5  2.0  1.35  9.09  7.67 281 1019.5  12.8  13.2 999.0 99.0 99.00
2013 01 09 11 50  19  0.7  1.0  1.44 13.79  8.24 278 1018.8  12.8  13.2 999.0 99.0 99.00
2013 01 09 12 50 288  1.2  1.8  1.35 12.90  7.98 269 1018.7  12.6  13.1 999.0 99.0 99.00
2013 01 09 13 50 309  0.9  1.4  1.39 12.90  8.13 284 1018.8  12.7  13.1 999.0 99.0 99.00
2013 01 09 14 50   3  0.4  0.7  1.33 13.79  7.92 266 1018.8  12.6  13.1 999.0 99.0 99.00
2013 01 09 15 50  90  0.5  1.2  1.26 12.90  7.85 261 1019.1  12.8  13.1 999.0 99.0 99.00
2013 01 09 16 50 180  0.0  0.2  1.35 12.90  8.12 275 1019.5  13.1  13.1 999.0 99.0 99.00
2013 01 09 17 50 233  3.4  4.4  1.45 12.90  8.54 271 1020.1  12.0  13.2 999.0 99.0 99.00
2013 01 09 18 50 256  3.6  4.5  1.45 12.90  8.57 274 1020.0  11.8  13.3 999.0 99.0 99.00
2013 01 09 19 50 275  2.2  2.9  1.31 12.90  8.43 275 1019.3  12.6  13.4 999.0 99.0 99.00
2013 01 09 20 50 274  2.9  3.8  1.28 12.90  8.34 272 1018.6  12.8  13.6 999.0 99.0 99.00
2013 01 09 21 50 272  3.2  4.2  1.14 12.90  7.81 287 1017.9  12.6  13.7 999.0 99.0 99.00
2013 01 09 22 50 261  2.6  3.3  1.27 12.90  8.23 286 1017.7  12.6  13.8 999.0 99.0 99.00
2013 01 09 23 50 273  3.7  4.9  1.19 12.90  8.16 273 1017.9  12.6  13.8 999.0 99.0 99.00
2013 01 10 00 50 270  3.4  4.2  1.10 12.90  7.95 275 1017.5  12.6  13.8 999.0 99.0 99.00
2013 01 10 01 50 273  3.0  3.7  1.24 12.90  8.47 246 1017.4  12.6  13.7 999.0 99.0 99.00
2013 01 10 02 50 258  3.3  4.0  1.16 12.90  8.36 265 1017.0  12.6  13.6 999.0 99.0 99.00
2013 01 10 03 50 255  3.7  4.3  1.16 13.79  8.05 294 1016.9  12.7  13.5 999.0 99.0 99.00
2013 01 10 04 50 229  1.4  2.5  1.31 12.12  8.26 268 1016.6  12.7  13.5 999.0 99.0 99.00
2013 01 10 05 50 335  1.4  2.4  1.26 12.12  7.75 252 1016.7  12.6  13.4 999.0 99.0 99.00
2013 01 10 06 50 346  3.5  4.1  1.23 12.90  8.06 270 1016.7  12.6  13.3 999.0 99.0 99.00
2013 01 10 07 50 297  3.9  5.2 99.00 99.00 99.00 999 1016.4  13.0  13.3 999.0 99.0 99.00
2013 01 10 08 50 308 10.1 12.8  1.29 12.90  6.45 282 1015.9  12.8  13.3 999.0 99.0 99.00
2013 01 10 09 50 309 13.0 15.3  1.56 12.12  5.25 283 1015.9  11.8  13.2 999.0 99.0 99.00
2013 01 10 10 50 311 12.0 13.9 99.00 99.00 99.00 999 1015.9  11.6  13.1 999.0 99.0 99.00
2013 01 10 11 50 306 12.5 15.1  1.75 12.90  5.14 281 1015.3  11.2  13.1 999.0 99.0 99.00
2013 01 10 12 50 305 14.4 17.4 99.00 99.00 99.00 999 1014.6  11.0  13.0 999.0 99.0 99.00
