#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 02 02 50 132  5.1  5.9  0.62 10.81  4.39 254 1022.6  12.2  12.7 999.0 99.0 99.00
2011 01 02 03 50 120  5.7  6.6  0.58 10.81  4.20 254 1022.4  12.2  12.7 999.0 99.0 99.00
2011 01 02 04 50 124  7.3  8.3  0.56 11.43  3.70 257 1022.0  12.4  12.7 999.0 99.0 99.00
2011 01 02 05 50 119  8.1  9.5  0.64 11.43  3.51 248 1022.2  12.4  12.7 999.0 99.0 99.00
2011 01 02 06 50 113  7.9  9.2  0.69  3.45  3.47 102 1021.9  12.4  12.8 999.0 99.0 99.00
2011 01 02 07 50 101  9.4 10.8  0.72  3.57  3.36 100 1021.0  12.3  12.8 999.0 99.0 99.00
2011 01 02 08 50 107 11.1 13.1  0.88  4.00  3.58 102 1019.9  12.3  12.8 999.0 99.0 99.00
2011 01 02 09 50 106 11.5 13.3  1.03  4.17  3.67  98 1019.7  12.2  12.7 999.0 99.0 99.00
2011 01 02 10 50 103 10.9 12.7  1.06  4.17  3.73  97 1019.6  12.2  12.6 999.0 99.0 99.00
2011 01 02 11 50 106 10.2 12.4  1.07  4.55  3.93  95 1018.9  12.2  12.6 999.0 99.0 99.00
2011 01 02 12 50 104 11.8 14.1  1.17  4.55  3.90  98 1017.8  12.0  12.5 999.0 99.0 99.00
2011 01 02 13 50 103 12.5 14.9  1.30  4.76  3.93 102 1017.6  12.1  12.5 999.0 99.0 99.00
2011 01 02 14 50 103 12.8 14.9  1.49  5.00  4.12  98 1016.8  12.0  12.5 999.0 99.0 99.00
2011 01 02 15 50 103 11.8 14.3  1.57  4.76  4.19  99 1017.7  10.7  12.5 999.0 99.0 99.00
2011 01 02 16 50  92 13.6 16.4  1.64  5.00  4.32 100 1016.9  10.1  12.6 999.0 99.0 99.00
2011 01 02 17 50  91 12.2 14.9  1.66  5.26  4.24 104 1017.3  10.5  12.6 999.0 99.0 99.00
2011 01 02 18 50  99 14.0 17.7  1.78  5.26  4.37  98 1015.8  10.7  12.6 999.0 99.0 99.00
2011 01 02 19 50 107 14.2 17.7  2.01  5.56  4.64 102 1014.9   9.5  12.6 999.0 99.0 99.00
2011 01 02 20 50 102 12.6 16.4  2.45  5.56  5.02  94 1014.8   9.4  12.5 999.0 99.0 99.00
2011 01 02 21 50  93 12.5 14.8  2.36  5.56  5.13  88 1014.5   8.6  12.4 999.0 99.0 99.00
2011 01 02 22 50  94 12.5 15.0  2.27  5.88  5.22  91 1014.0   9.2  12.4 999.0 99.0 99.00
2011 01 02 23 50 102 10.9 13.0  2.19  5.88  5.21  91 1014.4   9.8  12.4 999.0 99.0 99.00
2011 01 03 00 50 103  9.9 12.1  1.91  5.88  5.20 102 1014.4  10.1  12.4 999.0 99.0 99.00
2011 01 03 01 50 103 10.2 12.2  1.88  5.56  5.23 100 1014.5  10.2  12.4 999.0 99.0 99.00
2011 01 03 02 50 104 10.1 12.2  1.94  5.88  5.44 102 1014.6  10.2  12.4 999.0 99.0 99.00
2011 01 03 03 50 113 10.6 12.8  2.20  5.88  5.56  94 1014.6   9.9  12.4 999.0 99.0 99.00
2011 01 03 04 50 107 10.3 12.0  1.88 11.43  5.23 249 1014.5   9.5  12.4 999.0 99.0 99.00
2011 01 03 05 50 107  9.8 11.9  1.86 14.81  5.45 251 1014.9   9.7  12.4 999.0 99.0 99.00
2011 01 03 06 50 106  9.5 11.8  1.84 14.81  5.37 255 1015.0   9.7  12.5 999.0 99.0 99.00
2011 01 03 07 50  88  8.8 10.9  1.96 13.79  5.73 254 1015.0   9.2  12.5 999.0 99.0 99.00
2011 01 03 08 50  98  8.3 10.6  1.91 13.79  6.01 265 1014.7   9.9  12.5 999.0 99.0 99.00
2011 01 03 09 50  95  8.9 10.9  2.02 14.81  6.35 262 1014.7  10.2  12.5 999.0 99.0 99.00
2011 01 03 10 50 103  9.0 10.9  1.85 12.12  5.94 257 1014.8  10.4  12.5 999.0 99.0 99.00
2011 01 03 11 50  98  8.5 10.5  2.04 13.79  6.06 284 1014.6  10.3  12.5 999.0 99.0 99.00
2011 01 03 12 50  96  7.2  8.5  1.87 13.79  6.00 275 1014.9  10.3  12.5 999.0 99.0 99.00
2011 01 03 13 50 103  7.6  9.1  1.82 12.90  5.79 268 1015.1  10.2  12.5 999.0 99.0 99.00
2011 01 03 14 50 100  7.2  9.0  1.94 12.90  5.84 273 1015.6  10.2  12.5 999.0 99.0 99.00
2011 01 03 15 50 110  7.1  8.7  1.87 12.12  5.87 264 1016.1  10.6  12.5 999.0 99.0 99.00
2011 01 03 16 50 126  7.0  8.3  1.83 13.79  6.01 255 1017.0  10.4  12.5 999.0 99.0 99.00
2011 01 03 17 50 110  7.3  8.5  1.92 12.90  6.14 244 1017.7  10.5  12.5 999.0 99.0 99.00
2011 01 03 18 50 102  6.4  8.2  1.85 12.90  6.34 267 1017.7  10.9  12.6 999.0 99.0 99.00
2011 01 03 19 50 118  7.1  8.7  2.06 12.90  6.70 264 1017.1  11.0  12.6 999.0 99.0 99.00
2011 01 03 20 50 117  6.8  8.0  1.72 10.81  5.94 259 1016.9  11.6  12.7 999.0 99.0 99.00
2011 01 03 21 50 121  7.0  8.3  1.79 12.90  6.76 254 1016.5  12.3  12.7 999.0 99.0 99.00
2011 01 03 22 50 100  6.1  7.8  1.67 12.90  6.39 251 1016.6  12.4  12.8 999.0 99.0 99.00
2011 01 03 23 50 119  6.2  7.6  1.66 12.90  6.20 269 1016.9  12.8  12.8 999.0 99.0 99.00
2011 01 04 00 50 100  3.4  4.5  1.68 12.90  6.29 271 1017.2  12.6  12.8 999.0 99.0 99.00
2011 01 04 01 50  24  0.9  1.5  1.65 12.12  6.74 269 1017.8  12.4  12.7 999.0 99.0 99.00
2011 01 04 02 50 104  2.1  3.3  1.51 13.79  6.50 295 1018.3  12.6  12.7 999.0 99.0 99.00
2011 01 04 03 50 101  3.8  4.9  1.59 12.90  6.46 257 1019.0  12.4  12.7 999.0 99.0 99.00
2011 01 04 04 50  92  6.5  7.7  1.70 12.12  6.28 263 1019.5  12.1  12.7 999.0 99.0 99.00
2011 01 04 05 50  92  6.6  8.3  1.77 13.79  6.16 263 1019.9  12.2  12.7 999.0 99.0 99.00
2011 01 04 06 50  65  2.1  2.9  1.83 12.90  6.46 256 1020.1  12.2  12.6 999.0 99.0 99.00
2011 01 04 07 50  87  5.1  6.4  1.71 12.90  6.40 257 1020.0  12.0  12.6 999.0 99.0 99.00
2011 01 04 08 50  88  6.6  7.8  1.61 12.12  6.13 266 1019.7  12.0  12.6 999.0 99.0 99.00
2011 01 04 09 50  99  8.0  9.8  1.54 12.90  5.61 252 1020.0  11.8  12.5 999.0 99.0 99.00
2011 01 04 10 50  95  8.7 10.7  1.61 12.12  5.37 252 1019.9  12.1  12.5 999.0 99.0 99.00
2011 01 04 11 50 113  8.7 10.6  1.52 11.43  5.19 253 1020.0  12.0  12.4 999.0 99.0 99.00
2011 01 04 12 50 105  9.7 11.7  1.58 12.90  5.21 255 1019.9  12.2  12.5 999.0 99.0 99.00
2011 01 04 13 50 107  8.8 11.0  1.66 12.12  5.47 250 1020.4  12.1  12.5 999.0 99.0 99.00
2011 01 04 14 50 109  8.7 10.5  1.38 11.43  4.91 264 1020.8  11.7  12.5 999.0 99.0 99.00
2011 01 04 15 50  97  7.9  9.7  1.42 12.12  5.17 247 1021.4  11.7  12.5 999.0 99.0 99.00
2011 01 04 16 50  86  6.7  8.0  1.53 12.90  5.44 250 1021.9  11.9  12.5 999.0 99.0 99.00
2011 01 04 17 50  92  6.8  8.0  1.51 13.79  5.69 257 1022.4  12.3  12.5 999.0 99.0 99.00
2011 01 04 18 50  63  4.2  5.6  1.48 10.81  5.45 247 1022.6  13.0  12.6 999.0 99.0 99.00
2011 01 04 19 50  70  3.3  4.3  1.47 12.90  5.98 255 1021.9  13.1  12.7 999.0 99.0 99.00
2011 01 04 20 50 321  1.6  2.4  1.40 13.79  6.02 274 1021.6  12.7  12.9 999.0 99.0 99.00
2011 01 04 21 50 321  1.1  1.6  1.38 19.05  6.89 282 1021.4  13.0  13.0 999.0 99.0 99.00
2011 01 04 22 50 310  3.3  4.0  1.40 19.05  7.53 288 1021.4  13.0  13.2 999.0 99.0 99.00
2011 01 04 23 50 294  3.1  4.0  1.35 19.05  8.57 289 1021.7  13.2  13.2 999.0 99.0 99.00
2011 01 05 00 50 308  3.3  3.9  1.32 16.00  9.02 282 1021.6  13.1  13.1 999.0 99.0 99.00
2011 01 05 01 50 316  2.3  3.0  1.55 16.00 10.36 291 1021.9  12.9  13.1 999.0 99.0 99.00
2011 01 05 02 50 293  1.3  1.9  1.40 19.05 10.81 287 1022.0  13.0  13.0 999.0 99.0 99.00
2011 01 05 03 50 227  0.7  1.0  1.46 14.81 10.92 273 1021.9  12.7  12.9 999.0 99.0 99.00
2011 01 05 04 50 130  1.3  2.2  1.43 14.81 11.36 267 1022.2  12.4  12.8 999.0 99.0 99.00
2011 01 05 05 50 181  1.2  1.5  1.42 17.39 11.24 249 1022.5  12.1  12.7 999.0 99.0 99.00
2011 01 05 06 50 238  1.4  2.0  1.55 16.00 11.39 279 1022.8  12.1  12.7 999.0 99.0 99.00
2011 01 05 07 50 192  1.7  1.9  1.66 17.39 11.78 266 1023.0  12.5  12.6 999.0 99.0 99.00
2011 01 05 08 50 228  0.4  0.8  1.62 16.00 11.48 266 1023.0  12.6  12.6 999.0 99.0 99.00
2011 01 05 09 50 166  1.4  2.5  1.78 13.79 11.13 276 1023.1  12.4  12.5 999.0 99.0 99.00
2011 01 05 10 50 161  2.7  3.2  1.83 17.39 10.28 248 1022.8  12.4  12.5 999.0 99.0 99.00
2011 01 05 11 50 155  2.8  3.6  1.63 16.00  9.52 251 1022.7  12.2  12.5 999.0 99.0 99.00
2011 01 05 12 50 163  3.0  3.6  1.81 14.81 10.83 258 1022.7  11.9  12.5 999.0 99.0 99.00
2011 01 05 13 50 106  1.4  2.0  1.55 17.39 10.30 251 1023.0  11.9  12.5 999.0 99.0 99.00
2011 01 05 14 50  66  1.1  1.7  1.78 16.00 11.11 270 1023.2  11.6  12.4 999.0 99.0 99.00
2011 01 05 15 50  16  0.6  0.8  1.42 17.39  9.82 275 1023.6  11.3  12.4 999.0 99.0 99.00
2011 01 05 16 50   6  1.0  1.4  1.49 14.81  9.84 278 1024.0  11.6  12.5 999.0 99.0 99.00
2011 01 05 17 50  40  2.8  3.4  1.50 16.00 10.33 276 1023.9  11.6  12.7 999.0 99.0 99.00
2011 01 05 18 50  64  0.6  1.2  1.51 16.00  9.97 277 1023.5  11.9  12.8 999.0 99.0 99.00
2011 01 05 19 50 283  0.8  1.6  1.61 16.00 10.07 275 1022.7  12.0  13.1 999.0 99.0 99.00
2011 01 05 20 50 276  1.6  2.2  1.36 16.00  9.68 270 1022.1  12.2  13.3 999.0 99.0 99.00
2011 01 05 21 50 319  2.4  2.9  1.47 14.81 10.80 278 1021.4  12.1  13.4 999.0 99.0 99.00
2011 01 05 22 50 292  2.3  2.9  1.53 14.81 11.32 283 1021.1  12.5  13.5 999.0 99.0 99.00
2011 01 05 23 50 256  1.4  2.2  1.59 14.81 11.28 279 1021.3  13.1  13.5 999.0 99.0 99.00
2011 01 06 00 50 273  1.6  2.1  1.57 13.79 11.50 273 1021.0  12.9  13.4 999.0 99.0 99.00
2011 01 06 01 50 269  1.7  2.3  1.60 14.81 10.93 280 1020.9  12.6  13.4 999.0 99.0 99.00
2011 01 06 02 50 194  1.7  2.1  1.65 13.79 11.02 275 1021.1  12.4  13.3 999.0 99.0 99.00
2011 01 06 03 50 205  1.6  2.4  1.51 16.00 10.38 269 1021.3  12.4  13.2 999.0 99.0 99.00
2011 01 06 04 50 111  1.3  2.8  1.63 13.79  9.87 273 1021.3  12.4  13.0 999.0 99.0 99.00
2011 01 06 05 50 149  2.2  3.3  1.50 13.79  9.38 258 1021.4  12.4  13.0 999.0 99.0 99.00
2011 01 06 06 50 158  1.5  2.0  1.61 16.00 10.75 252 1021.5  12.4  13.0 999.0 99.0 99.00
2011 01 06 07 50 233  0.4  1.1  1.36 12.90 10.71 268 1021.7  12.2  13.0 999.0 99.0 99.00
2011 01 06 08 50 338  0.3  0.7  1.38 14.81 11.21 269 1021.2  12.3  12.8 999.0 99.0 99.00
2011 01 06 09 50 334  0.1  0.2  1.29 14.81 10.33 277 1021.3  12.1  12.8 999.0 99.0 99.00
2011 01 06 10 50  18  1.8  2.3  1.15 14.81  9.95 278 1020.8  12.1  12.6 999.0 99.0 99.00
2011 01 06 11 50 353  1.2  1.5  1.17 14.81  9.38 280 1020.3  11.9  12.6 999.0 99.0 99.00
2011 01 06 12 50 326  0.1  0.7  1.20 13.79  9.37 280 1020.4  11.8  12.6 999.0 99.0 99.00
2011 01 06 13 50 310  0.3  0.8  1.23 14.81  9.90 279 1020.3  12.1  12.6 999.0 99.0 99.00
2011 01 06 14 50 339  1.2  1.7  1.20 14.81  9.58 280 1020.5  12.0  12.6 999.0 99.0 99.00
2011 01 06 15 50  14  2.4  2.8  1.28 14.81 10.04 281 1020.7  12.4  12.5 999.0 99.0 99.00
2011 01 06 16 50  30  2.2  2.8  1.32 13.79 10.55 283 1020.9  12.6  12.6 999.0 99.0 99.00
2011 01 06 17 50  71  1.0  1.7  1.44 13.79 10.27 276 1020.9  12.9  12.7 999.0 99.0 99.00
2011 01 06 18 50 166  1.3  2.0  1.29 13.79  9.85 266 1020.7  12.9  12.8 999.0 99.0 99.00
2011 01 06 19 50  25  1.3  2.0  1.24 14.81  9.34 269 1020.1  12.9  13.0 999.0 99.0 99.00
2011 01 06 20 50  20  2.1  2.7  1.20 13.79  9.27 265 1019.0  13.5  13.1 999.0 99.0 99.00
2011 01 06 21 50 337  2.5  3.1  1.31 12.90 10.21 272 1018.2  13.5  13.2 999.0 99.0 99.00
2011 01 06 22 50 310  1.2  1.9  1.31 13.79 10.56 278 1018.0  13.6  13.3 999.0 99.0 99.00
2011 01 06 23 50 237  1.0  1.6  1.34 12.12 10.36 282 1018.5  13.1  13.4 999.0 99.0 99.00
2011 01 07 00 50 257  1.7  2.4  1.25 13.79 10.34 272 1018.0  13.2  13.3 999.0 99.0 99.00
2011 01 07 01 50 239  2.4  3.0  1.30 12.12 10.96 278 1018.1  13.0  13.2 999.0 99.0 99.00
2011 01 07 02 50 259  1.2  1.8  1.27 13.79 10.91 272 1018.4  13.0  13.1 999.0 99.0 99.00
2011 01 07 03 50 240  1.3  1.9  1.08 14.81  9.83 277 1018.2  12.9  13.1 999.0 99.0 99.00
2011 01 07 04 50 228  3.0  4.3  1.20 13.79 10.43 269 1018.3  12.8  13.0 999.0 99.0 99.00
2011 01 07 05 50 263  2.2  3.2  1.21 14.81 10.49 272 1018.3  13.0  12.9 999.0 99.0 99.00
2011 01 07 06 50 316  0.9  1.4  1.18 14.81 10.52 278 1018.4  12.9  12.9 999.0 99.0 99.00
2011 01 07 07 50   5  1.3  1.9  1.13 13.79 10.57 276 1017.9  12.7  13.0 999.0 99.0 99.00
2011 01 07 08 50 128  1.3  2.2  1.19 13.79 11.03 275 1017.6  12.6  12.9 999.0 99.0 99.00
2011 01 07 09 50  93  3.0  3.6  1.11 14.81 10.94 259 1017.7  12.9  12.9 999.0 99.0 99.00
2011 01 07 10 50  25  1.0  1.4  1.33 12.90 11.13 252 1017.2  12.6  12.9 999.0 99.0 99.00
2011 01 07 11 50 194  1.0  1.6  1.14 17.39 10.72 253 1016.8  12.5  12.8 999.0 99.0 99.00
2011 01 07 12 50 186  0.7  0.9  1.24 13.79 10.92 265 1016.5  12.7  12.8 999.0 99.0 99.00
2011 01 07 13 50 204  0.9  1.2  1.22 13.79 10.89 269 1016.5  12.6  12.8 999.0 99.0 99.00
2011 01 07 14 50 253  2.4  3.0  1.26 13.79 11.32 270 1016.6  12.4  12.7 999.0 99.0 99.00
2011 01 07 15 50  27  1.7  2.1  1.27 17.39 11.21 288 1017.3  12.3  12.7 999.0 99.0 99.00
2011 01 07 16 50  37  1.5  2.1  1.19 17.39 10.49 272 1017.6  12.5  12.7 999.0 99.0 99.00
2011 01 07 17 50 138  1.3  1.9  1.49 16.00 11.77 270 1017.8  13.1  12.9 999.0 99.0 99.00
2011 01 07 18 50 169  1.3  1.7  1.31 16.00 11.01 258 1017.7  13.1  13.1 999.0 99.0 99.00
2011 01 07 19 50 118  2.0  2.9  1.46 16.00 11.71 260 1016.8  13.2  13.5 999.0 99.0 99.00
2011 01 07 20 50 103  1.3  2.1  1.37 17.39 11.56 272 1015.9  12.8  13.7 999.0 99.0 99.00
2011 01 07 21 50 120  0.7  1.3  1.38 17.39 11.12 268 1015.7  12.9  13.7 999.0 99.0 99.00
2011 01 07 22 50 170  0.4  1.0  1.45 16.00 11.50 269 1015.9  13.1  13.7 999.0 99.0 99.00
2011 01 07 23 50 244  2.7  3.9  1.62 16.00 11.81 273 1015.6  13.2  13.6 999.0 99.0 99.00
2011 01 08 00 50 227  3.6  4.1  1.53 16.00 11.84 286 1015.1  12.7  13.6 999.0 99.0 99.00
2011 01 08 01 50 277  2.3  2.9  1.38 13.79 10.29 277 1015.0  12.8  13.4 999.0 99.0 99.00
2011 01 08 02 50 329  1.6  2.2  1.48 13.79  7.81 293 1014.9  12.6  13.2 999.0 99.0 99.00
2011 01 08 03 50 285  6.4  8.1  1.54 14.81  6.51 287 1014.5  12.4  13.2 999.0 99.0 99.00
2011 01 08 04 50 282  7.6  9.7  1.63 16.00  6.22 290 1014.4  11.9  13.0 999.0 99.0 99.00
2011 01 08 05 50 285  6.7  8.0  1.62 16.00  5.70 276 1014.4  12.0  12.9 999.0 99.0 99.00
2011 01 08 06 50  42  4.1  5.0  1.91 16.00  5.85 284 1014.6  12.3  12.8 999.0 99.0 99.00
2011 01 08 07 50  19  3.3  4.0  1.61 13.79  5.94 280 1014.8  12.1  12.8 999.0 99.0 99.00
2011 01 08 08 50  17  2.1  2.9  1.66 16.00  6.64 285 1014.8  11.8  12.7 999.0 99.0 99.00
2011 01 08 09 50 348  2.6  3.5  1.68 14.81  6.74 285 1015.0  11.8  12.7 999.0 99.0 99.00
2011 01 08 10 50 329  2.7  3.5  1.55 16.00  6.88 285 1015.1  11.4  12.6 999.0 99.0 99.00
2011 01 08 11 50 339  2.4  3.2  1.68 16.00  7.19 291 1015.3  11.3  12.7 999.0 99.0 99.00
2011 01 08 12 50 355  2.4  3.0  1.71 13.79  7.05 286 1015.3  11.1  12.7 999.0 99.0 99.00
2011 01 08 13 50 356  2.0  2.5  1.65 14.81  6.93 281 1015.4  11.1  12.7 999.0 99.0 99.00
2011 01 08 14 50 330  1.7  2.2  1.58 16.00  7.10 292 1015.8  11.1  12.8 999.0 99.0 99.00
2011 01 08 15 50 310  1.4  2.5  1.52 16.00  6.74 295 1016.2  11.1  12.8 999.0 99.0 99.00
2011 01 08 16 50  40  1.8  2.8  1.48 14.81  6.61 290 1016.3  11.2  12.8 999.0 99.0 99.00
2011 01 08 17 50  28  1.5  2.6  1.48 13.79  6.77 285 1016.5  11.4  12.9 999.0 99.0 99.00
2011 01 08 18 50 347  1.7  2.3  1.61 14.81  7.21 287 1016.3  11.5  13.0 999.0 99.0 99.00
2011 01 08 19 50 279  1.8  2.6  1.44 12.90  6.68 290 1015.4  11.6  13.1 999.0 99.0 99.00
2011 01 08 20 50 276  3.9  5.3  1.43 13.79  7.23 285 1014.7  11.6  13.3 999.0 99.0 99.00
2011 01 08 21 50 253  3.0  3.9  1.45 14.81  7.61 289 1014.4  11.6  13.4 999.0 99.0 99.00
2011 01 08 22 50 250  4.3  5.2  1.42 16.00  7.46 274 1014.4  12.0  13.4 999.0 99.0 99.00
2011 01 08 23 50 245  4.0  5.3  1.44 13.79  7.47 271 1014.4  12.3  13.4 999.0 99.0 99.00
2011 01 09 00 50 263  4.8  6.0  1.44 13.79  7.06 280 1014.2  12.1  13.3 999.0 99.0 99.00
2011 01 09 01 50 290  3.9  4.9  1.56 16.00  6.16 288 1014.2  12.5  13.4 999.0 99.0 99.00
2011 01 09 02 50  70  3.4  4.2  1.51 14.81  5.75 271 1014.1  12.3  13.2 999.0 99.0 99.00
2011 01 09 03 50  51  4.0  4.8  1.51 12.90  6.07 269 1014.5  12.2  13.1 999.0 99.0 99.00
2011 01 09 04 50  69  2.1  3.2  1.41 13.79  6.08 275 1014.2  12.3  13.1 999.0 99.0 99.00
2011 01 09 05 50  28  1.8  2.4  1.54 16.00  6.26 269 1014.4  12.1  13.0 999.0 99.0 99.00
2011 01 09 06 50  73  2.2  3.0  1.54 13.79  6.38 278 1014.7  12.1  13.0 999.0 99.0 99.00
2011 01 09 07 50  78  1.4  2.3  1.49 12.90  6.57 265 1015.0  12.0  13.0 999.0 99.0 99.00
2011 01 09 08 50  37  0.9  1.5  1.48 12.90  6.97 274 1015.0  11.7  13.0 999.0 99.0 99.00
2011 01 09 09 50 324  2.8  3.6  1.55 12.12  7.07 289 1015.3  11.7  13.0 999.0 99.0 99.00
2011 01 09 10 50 290  3.2  4.1  1.37 12.90  7.15 283 1015.3  11.5  12.9 999.0 99.0 99.00
2011 01 09 11 50 271  2.6  3.3  1.36 10.00  7.36 291 1015.2  11.5  12.9 999.0 99.0 99.00
2011 01 09 12 50 289  1.6  2.2  1.40  8.33  6.97 285 1014.9  11.3  12.8 999.0 99.0 99.00
2011 01 09 13 50 293  4.4  5.3  1.36 12.90  6.55 292 1015.1  11.0  12.8 999.0 99.0 99.00
2011 01 09 14 50 317  1.7  2.5  1.38  9.09  6.35 286 1015.4  11.1  12.7 999.0 99.0 99.00
2011 01 09 15 50 324  1.5  2.2  1.40 12.12  6.48 290 1015.9  11.2  12.7 999.0 99.0 99.00
2011 01 09 16 50 305  1.8  2.2  1.33  8.33  6.28 289 1016.4  11.2  12.7 999.0 99.0 99.00
2011 01 09 17 50  23  1.8  2.6  1.36  8.33  6.42 277 1017.0  11.6  12.8 999.0 99.0 99.00
2011 01 09 18 50  65  2.8  3.3  1.41  8.33  6.35 272 1016.4  11.7  12.8 999.0 99.0 99.00
2011 01 09 19 50  94  0.6  1.1  1.37  9.09  6.42 255 1015.8  11.7  12.9 999.0 99.0 99.00
2011 01 09 20 50 284  3.6  4.8  1.34 11.43  6.37 277 1015.0  11.5  13.1 999.0 99.0 99.00
2011 01 09 21 50 266  4.3  5.1  1.37  9.09  6.45 279 1014.4  11.4  13.0 999.0 99.0 99.00
2011 01 09 22 50 259  3.7  4.5  1.31  8.33  6.31 275 1014.4  11.8  12.9 999.0 99.0 99.00
2011 01 09 23 50 273  3.7  5.7  1.35 10.00  6.38 280 1014.7  12.5  12.9 999.0 99.0 99.00
2011 01 10 00 50 280  6.4  7.7  1.31 10.00  5.84 271 1014.7  11.9  12.9 999.0 99.0 99.00
2011 01 10 01 50 291  5.2  6.2  1.41 12.12  5.46 284 1015.0  12.2  12.7 999.0 99.0 99.00
2011 01 10 02 50  19  0.4  0.7  1.45  6.25  5.35 275 1015.4  12.5  12.6 999.0 99.0 99.00
2011 01 10 03 50 227  0.7  2.3  1.36  9.09  5.69 271 1016.1  12.1  12.6 999.0 99.0 99.00
2011 01 10 04 50 301  0.8  2.1  1.35  8.33  5.83 277 1016.5  12.3  12.5 999.0 99.0 99.00
2011 01 10 05 50  21  2.1  3.4  1.32 10.00  5.97 268 1017.0  12.3  12.6 999.0 99.0 99.00
2011 01 10 06 50  32  2.4  3.1  1.29  6.67  5.96 271 1016.7  11.7  12.7 999.0 99.0 99.00
2011 01 10 07 50   6  1.0  1.6  1.43  6.67  5.95 272 1016.6  11.6  12.7 999.0 99.0 99.00
2011 01 10 08 50 344  1.9  2.5  1.27 10.00  5.75 273 1016.5  11.2  12.8 999.0 99.0 99.00
2011 01 10 09 50 315  0.7  1.5  1.33 11.43  6.00 268 1016.8  11.3  12.8 999.0 99.0 99.00
2011 01 10 10 50  58  2.6  3.4  1.28 10.00  6.23 260 1016.6  11.5  12.7 999.0 99.0 99.00
2011 01 10 11 50  79  3.1  3.8  1.30 19.05  6.25 245 1016.5  11.7  12.7 999.0 99.0 99.00
